year,region,n_facilities,capacity_kt,bau_emissions_kt,ncc_abatement_kt,rdh_abatement_kt,hp_abatement_kt,re_ppa_abatement_kt,total_abatement_kt,actual_emissions_kt,elec_demand_mwh,grid_ef
2029.0,Daesan,57,27424,25238.776661979813,0.0,0,631.4389725350553,3430.876936018966,4062.315908554021,21176.460753425792,2936.191222288007,0.3664
2029.0,Other,19,3990,365.4188626822297,0.0,0,9.142270019156133,49.673847696879555,58.81611771603569,306.602744966194,42.51155558907602,0.3664
2029.0,Ulsan,85,31436,19207.34860997491,0.0,0,480.5410592532973,2610.984289397393,3091.52534865069,16115.82326132422,2234.515925527832,0.3664
2029.0,Yeosu,87,37216,29773.629803798707,0.0,0,744.8946699651568,4047.3300732241955,4792.224743189352,24981.405060609355,3463.760215337979,0.3664
2030.0,Daesan,57,27424,25108.758023851282,390.3349597274742,0,631.4389725350553,3430.876936018966,4452.650868281496,20656.107155569785,2071711.4777779013,0.349
2030.0,Other,19,3990,363.5363917721403,5.6514528797902015,0,9.142270019156133,49.673847696879555,64.46757059582589,299.0688211763144,29995.211818477146,0.349
2030.0,Ulsan,85,31436,19108.401131585797,297.0547957437332,0,480.5410592532973,2610.984289397393,3388.5801443944233,15719.820987191373,1576624.9333673138,0.349
2030.0,Yeosu,87,37216,29620.249675630115,460.4695681591269,0,744.8946699651568,4047.3300732241955,5252.6943113484795,24367.555364281638,2443952.4714587103,0.349
2031.0,Daesan,57,27424,25004.892560058946,1043.5207838768579,0,631.4389725350553,3430.876936018966,5105.836692430879,19899.055867628067,5533596.3457696345,0.3351
2031.0,Other,19,3990,362.0325788037355,15.108584030698342,0,9.142270019156133,49.673847696879555,73.92470174673403,288.1078770570015,80118.00691829028,0.3351
2031.0,Ulsan,85,31436,19029.356881608284,794.1457601576492,0,480.5410592532973,2610.984289397393,3885.6711088083393,15143.685772799945,4211207.044761068,0.3351
2031.0,Yeosu,87,37216,29497.72187209313,1231.0185207400707,0,744.8946699651568,4047.3300732241955,6023.243263929423,23474.478608163707,6527861.920137712,0.3351
2032.0,Daesan,57,27424,24901.027096266615,1724.0065939777037,0,631.4389725350553,3430.876936018966,5786.322502531724,19114.70459373489,9140171.139304116,0.3212
2032.0,Other,19,3990,360.5287658353307,24.96097720049237,0,9.142270019156133,49.673847696879555,83.77709491652806,276.7516709188027,132335.6907181986,0.3212
2032.0,Ulsan,85,31436,18950.31263163078,1312.0127056834808,0,480.5410592532973,2610.984289397393,4403.538054334171,14546.774577296608,6955901.856047976,0.3212
2032.0,Yeosu,87,37216,29375.194068556153,2033.7726663956923,0,744.8946699651568,4047.3300732241955,6825.997409585045,22549.19665897111,10782458.892112507,0.3212
2033.0,Daesan,57,27424,24797.16163247428,2431.7923900300066,0,631.4389725350553,3430.876936018966,6494.108298584028,18303.053333890253,12891435.858381322,0.3073
2033.0,Other,19,3990,359.02495286692596,35.2086323891722,0,9.142270019156133,49.673847696879555,94.02475010520789,265.00020276171807,186648.26321820176,0.3073
2033.0,Ulsan,85,31436,18871.268381653266,1850.6556323212242,0,480.5410592532973,2610.984289397393,4942.180980971914,13929.087400681352,9810709.367228014,0.3073
2033.0,Yeosu,87,37216,29252.66626501917,2868.732005125986,0,744.8946699651568,4047.3300732241955,7660.956748315339,21591.709516703828,15207743.387383062,0.3073
2034.0,Daesan,57,27424,24693.296168681947,3166.878172033773,0,631.4389725350553,3430.876936018966,7229.194080587794,17464.102088094154,16787390.503001288,0.2934
2034.0,Other,19,3990,357.5211398985212,45.851549596737954,0,9.142270019156133,49.673847696879555,104.66766731277363,252.85347258574757,243055.72441830023,0.2934
2034.0,Ulsan,85,31436,18792.224131675757,2410.0745400708847,0,480.5410592532973,2610.984289397393,5501.599888721575,13290.624242954182,12775629.578301216,0.2934
2034.0,Yeosu,87,37216,29130.13846148219,3735.89653693096,0,744.8946699651568,4047.3300732241955,8528.121280120313,20602.01718136188,19803715.405949425,0.2934
2035.0,Daesan,57,27424,24589.43070488961,3929.263939988995,0,631.4389725350553,3430.876936018966,7991.579848543017,16597.850856346595,20828035.07316396,0.2795
2035.0,Other,19,3990,356.0173269301164,56.889728823189486,0,9.142270019156133,49.673847696879555,115.70584653922518,240.3114803908912,301558.07431849337,0.2795
2035.0,Ulsan,85,31436,18713.179881698245,2990.2694289324554,0,480.5410592532973,2610.984289397393,6081.794777583145,12631.3851041151,15850662.48926754,0.2795
2035.0,Yeosu,87,37216,29007.61065794521,4635.266261810603,0,744.8946699651568,4047.3300732241955,9427.491004999956,19580.119652945254,24570374.947811536,0.2795
2036.0,Daesan,57,27424,24380.952543752483,4970.91451672424,0,631.4389725350553,3430.876936018966,9033.230425278261,15347.722118474221,26348783.12986076,0.2516
2036.0,Other,19,3990,352.998882194973,71.97123511649107,0,9.142270019156133,49.673847696879555,130.78735283252675,222.21152936244627,381490.05767299177,0.2516
2036.0,Ulsan,85,31436,18554.522718074324,3782.991914062835,0,480.5410592532973,2610.984289397393,6874.517262713525,11680.005455360799,20052091.660458554,0.2516
2036.0,Yeosu,87,37216,28761.67355588177,5864.0785403133195,0,744.8946699651568,4047.3300732241955,10656.303283502672,18105.3702723791,31083080.023875933,0.2516
2037.0,Daesan,57,27424,24171.727149062892,6045.824887805213,0,631.4389725350553,3430.876936018966,10108.140796359234,14063.586352703658,32045808.09658992,0.2236
2037.0,Other,19,3990,349.9696186614958,87.53429233381861,0,9.142270019156133,49.673847696879555,146.3504100498543,203.6192086116415,463974.2609248278,0.2236
2037.0,Ulsan,85,31436,18395.296890781497,4601.025945519342,0,480.5410592532973,2610.984289397393,7692.551294170032,10702.745596611465,24387672.02717804,0.2236
2037.0,Yeosu,87,37216,28514.854958828862,7132.126666791661,0,744.8946699651568,4047.3300732241955,11924.351409981013,16590.50354884785,37803735.094211146,0.2236
2038.0,Daesan,57,27424,23963.248987925763,7155.307339830236,0,631.4389725350553,3430.876936018966,11217.623248384258,12745.625739541505,37926065.09232254,0.1957
2038.0,Other,19,3990,346.95117392635245,103.59790037689848,0,9.142270019156133,49.673847696879555,162.41401809293416,184.5371558334183,549111.383553151,0.1957
2038.0,Ulsan,85,31436,18236.639727157577,5445.370206657661,0,480.5410592532973,2610.984289397393,8536.89555530835,9699.744171849226,28862696.61121113,0.1957
2038.0,Yeosu,87,37216,28268.917856765427,8440.958716887257,0,744.8946699651568,4047.3300732241955,13233.183460076609,15035.734396688818,44740544.9597178,0.1957
2039.0,Daesan,57,27424,23754.770826788634,8298.675366082378,0,631.4389725350553,3430.876936018966,12360.991274636399,11393.779552152235,43985915.631458886,0.1678
2039.0,Other,19,3990,343.9327291912091,120.15211967904389,0,9.142270019156133,49.673847696879555,178.9682373950796,164.9644917961295,636848.7458545216,0.1678
2039.0,Ulsan,85,31436,18077.982563533653,6315.502248469593,0,480.5410592532973,2610.984289397393,9407.027597120283,8670.95496641337,33474396.432814367,0.1678
2039.0,Yeosu,87,37216,28022.980754701992,9789.764833723068,0,744.8946699651568,4047.3300732241955,14581.98957691242,13440.991177789572,51889217.37894759,0.1678
2040.0,Daesan,57,27424,23545.545432099036,9475.485367186844,0,631.4389725350553,3430.876936018966,13537.801275740865,10007.74415635817,50223008.63731256,0.1398
2040.0,Other,19,3990,340.9034656577318,137.19052760015646,0,9.142270019156133,49.673847696879555,196.00664531619216,144.8968203415396,727152.3078364183,0.1398
2040.0,Ulsan,85,31436,17918.756736240826,7211.084480589767,0,480.5410592532973,2610.984289397393,10302.609829240457,7616.1469070003695,38220982.263051294,0.1398
2040.0,Yeosu,87,37216,27776.162157649076,11178.021712871814,0,744.8946699651568,4047.3300732241955,15970.246456061166,11805.91570158791,59246978.838435955,0.1398
2041.0,Daesan,57,27424,23441.679968306704,10336.141536470508,0,631.4389725350553,3430.876936018966,14398.457445024529,9043.222523282175,54784486.33451599,0.1259
2041.0,Other,19,3990,339.39965268932707,149.65151185276684,0,9.142270019156133,49.673847696879555,208.46762956880255,130.93202312052452,793195.5243752534,0.1259
2041.0,Ulsan,85,31436,17839.712486263317,7866.065635110596,0,480.5410592532973,2610.984289397393,10957.590983761287,6882.12150250203,41692382.3820117,0.1259
2041.0,Yeosu,87,37216,27653.6343541121,12193.31886914045,0,744.8946699651568,4047.3300732241955,16985.543612329802,10668.090741782296,64628053.76665973,0.1259
2042.0,Daesan,57,27424,23337.067270961907,11204.520624131737,0,631.4389725350553,3430.876936018966,15266.836532685758,8070.230738276148,59386895.499120496,0.1119
2042.0,Other,19,3990,337.8850209225884,162.22431214495447,0,9.142270019156133,49.673847696879555,221.04042986099017,116.84459106159824,859831.3659238479,0.1119
2042.0,Ulsan,85,31436,17760.099572616902,8526.924126221506,0,480.5410592532973,2610.984289397393,11618.449474872195,6141.650097744707,45194932.384899504,0.1119
2042.0,Yeosu,87,37216,27530.22505558564,13217.72658238489,0,744.8946699651568,4047.3300732241955,18009.951325574242,9520.273730011399,70057414.64685526,0.1119
2043.0,Daesan,57,27424,23232.45457361711,12081.369863723,0,631.4389725350553,3430.876936018966,16143.685772277022,7088.7688013400875,64034196.46895419,0.0979
2043.0,Other,19,3990,336.37038915584975,174.91974727505334,0,9.142270019156133,49.673847696879555,233.73586499108904,102.6345241647607,927117.1721133717,0.0979
2043.0,Ulsan,85,31436,17680.486658970487,9194.2286175914,0,480.5410592532973,2610.984289397393,12285.75396624209,5394.7326927283975,48731646.189159945,0.0979
2043.0,Yeosu,87,37216,27406.815757059183,14252.12634759462,0,744.8946699651568,4047.3300732241955,19044.351090783974,8362.46466627521,75539733.40246682,0.0979
2044.0,Daesan,57,27424,23128.589109824778,12967.315486626328,0,631.4389725350553,3430.876936018966,17029.63139518035,6098.957714644428,68729708.27034181,0.084
2044.0,Other,19,3990,334.86657618744505,187.74688411514128,0,9.142270019156133,49.673847696879555,246.563001831177,88.30357435626806,995100.9973658378,0.084
2044.0,Ulsan,85,31436,17601.44240899298,9868.455687171196,0,480.5410592532973,2610.984289397393,12959.981035821886,4641.461373171096,52305049.657932855,0.084
2044.0,Yeosu,87,37216,27284.287953522205,15297.2569161596,0,744.8946699651568,4047.3300732241955,20089.481659348952,7194.806294173253,81078925.4158612,0.084
2045.0,Daesan,57,27424,23023.97641247998,13861.074779535043,0,631.4389725350553,3430.876936018966,17923.390688089064,5100.585724390916,73466632.522758,0.07
2045.0,Other,19,3990,333.3519444207064,200.6871509394984,0,9.142270019156133,49.673847696879555,259.5032686555341,73.84867576517229,1063684.4115349306,0.07
2045.0,Ulsan,85,31436,17521.829495346567,10548.629157629559,0,480.5410592532973,2610.984289397393,13640.154506280249,3881.6749890663177,55909969.05136219,0.07
2045.0,Yeosu,87,37216,27160.878654995748,16351.605099400012,0,744.8946699651568,4047.3300732241955,21143.829842589363,6017.048812406385,86666970.7870354,0.07
2046.0,Daesan,57,27424,22919.363715135187,14688.550553269499,0,631.4389725350553,3430.876936018966,18750.86646182352,4168.497253311667,77852254.12355062,0.056
2046.0,Other,19,3990,331.83731265396784,212.66773384115095,0,9.142270019156133,49.673847696879555,271.48385155718665,60.35346109678119,1127181.5009136891,0.056
2046.0,Ulsan,85,31436,17442.216581700155,11178.35919032044,0,480.5410592532973,2610.984289397393,14269.88453897113,3172.3320427290255,59247538.22462386,0.056
2046.0,Yeosu,87,37216,27037.469356469297,17327.760072707224,0,744.8946699651568,4047.3300732241955,22119.984815896576,4917.484540572721,91840592.14556362,0.056
2047.0,Daesan,57,27424,22814.75101779039,15516.026327003954,0,631.4389725350553,3430.876936018966,19578.342235557975,3236.4087822324145,82237875.72434324,0.042
2047.0,Other,19,3990,330.3226808872292,224.6483167428035,0,9.142270019156133,49.673847696879555,283.4644344588392,46.858246428389975,1190678.5902924475,0.042
2047.0,Ulsan,85,31436,17362.60366805374,11808.089223011322,0,480.5410592532973,2610.984289397393,14899.614571662012,2462.989096391728,62585107.39788553,0.042
2047.0,Yeosu,87,37216,26914.06005794284,18303.915046014434,0,744.8946699651568,4047.3300732241955,23096.139789203786,3817.9202687390534,97014213.50409184,0.042
2048.0,Daesan,57,27424,22710.13832044559,16343.502100738406,0,631.4389725350553,3430.876936018966,20405.818009292427,2304.320311153162,86623497.32513584,0.028
2048.0,Other,19,3990,328.8080491204905,236.62889964445603,0,9.142270019156133,49.673847696879555,295.4450173604917,33.36303175999882,1254175.6796712058,0.028
2048.0,Ulsan,85,31436,17282.99075440733,12437.819255702201,0,480.5410592532973,2610.984289397393,15529.344604352891,1753.6461500544374,65922676.571147196,0.028
2048.0,Yeosu,87,37216,26790.65075941638,19280.070019321643,0,744.8946699651568,4047.3300732241955,24072.294762510995,2718.355996905386,102187834.86262006,0.028
2049.0,Daesan,57,27424,22605.525623100795,17170.977874472865,0,631.4389725350553,3430.876936018966,21233.293783026886,1372.2318400739096,91009118.92592849,0.014
2049.0,Other,19,3990,327.293417353752,248.6094825461086,0,9.142270019156133,49.673847696879555,307.42560026214426,19.86781709160772,1317672.7690499648,0.014
2049.0,Ulsan,85,31436,17203.377840760917,13067.549288393084,0,480.5410592532973,2610.984289397393,16159.074637043774,1044.3032037171433,69260245.74440889,0.014
2049.0,Yeosu,87,37216,26667.24146088993,20256.224992628857,0,744.8946699651568,4047.3300732241955,25048.44973581821,1618.7917250717219,107361456.2211483,0.014
2050.0,Daesan,57,27424,22500.912925755998,17998.453648207316,0,631.4389725350553,3430.876936018966,22060.769556761337,440.1433689946607,95394740.52672103,0.0
2050.0,Other,19,3990,325.7787855870133,260.59006544776105,0,9.142270019156133,49.673847696879555,319.4061831637967,6.37260242321662,1381169.8584287225,0.0
2050.0,Ulsan,85,31436,17123.764927114502,13697.279321083963,0,480.5410592532973,2610.984289397393,16788.80466973465,334.9602573798511,72597814.9176705,0.0
2050.0,Yeosu,87,37216,26543.832162363473,21232.379965936063,0,744.8946699651568,4047.3300732241955,26024.604709125415,519.2274532380579,112535077.57967645,0.0
