year,target_mt,bau_mt,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,rdh_mt,h2_consumption_kt,electricity_consumption_increase_twh,total_deployed_mt,actual_emissions_mt,shortfall_mt,cumulative_capex_musd
2025,66.2,66.19312069636608,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,66.19312069636608,0.0,0.0
2026,63.620000000000005,63.88323850666776,0.0,0.0,0,0.2632385066677543,0.0,0.0,0.0,0.2632385066677543,63.620000000000005,0.0,0.0
2027,61.04,61.855502619938385,0.0,0.0,0,0.8155026199383855,0.0,0.0,0.0,0.8155026199383855,61.04,0.0,0.0
2028,58.46,59.77994976847596,0.0,0.0,0,1.3199497684759578,0.0,0.0,0.0,1.3199497684759578,58.46,0.0,0.0
2029,55.879999999999995,57.78729563404016,0.0,0.0,0,1.9072956340401674,0.0,0.0,0.0,1.9072956340401674,55.879999999999995,0.0,0.0
2030,53.3,56.45724093042124,0.0,0.0,0,3.1572409304212457,0.0,0.0,0.0,3.1572409304212457,53.3,0.0,0.0
2031,51.339999999999996,54.55305156937994,0.0,0.0,0,3.2130515693799424,0.0,0.0,0.0,3.2130515693799424,51.339999999999996,0.0,0.0
2032,49.379999999999995,52.662741294577174,0.0,0.0,0,3.2827412945771783,0.0,0.0,0.0,3.2827412945771783,49.379999999999995,0.0,0.0
2033,47.42,50.78631010601294,0.0,0.0,0,3.3663101060129392,0.0,0.0,0.0,3.3663101060129392,47.42,0.0,0.0
2034,45.46,48.92375800368724,0.0,0.0,0,3.4637580036872393,0.0,0.0,0.0,3.4637580036872393,45.46,0.0,0.0
2035,43.5,47.7701533565445,0.0,0.0,0,4.270153356544498,0.0,0.0,0.0,4.270153356544498,43.5,0.0,0.0
2036,40.18,45.73618071385183,0.0,0.0,0,5.473716973831483,0.08246374002034784,0.0,0.0,5.55618071385183,40.18,0.0,43.342941754694834
2037,36.86,43.72871428400318,0.0,0.0,0,5.473716973831483,1.3949973101717,0.0,0.0,6.8687142840031825,36.86,0.0,714.3101028160661
2038,33.54,41.750507610117864,1.3417933261146828,0.0,0,5.473716973831483,1.3949973101717,0.0,0.006239338966433276,8.210507610117865,33.54,0.0,1454.9800188313711
2039,30.22,39.80015895825088,1.5653620250428846,1.1460826492048168,0,5.473716973831483,1.3949973101717,112.68958679807061,0.007278933416449414,9.580158958250884,30.22,0.0,2619.123351412317
2040,26.9,36.30332232607653,1.5653620250428846,1.1460826492048168,0,5.473716973831483,1.3949973101717,112.68958679807061,0.007278933416449414,9.580158958250884,26.72316336782565,0.0,2619.123351412317
2041,24.2,36.14317902332424,1.5653620250428846,3.5091027142781703,0,5.473716973831483,1.3949973101717,345.03561778756665,0.007278933416449414,11.943179023324237,24.2,0.0,4659.827479609665
2042,21.5,35.981883610480196,1.5719478197715653,6.041221506705448,0,5.473716973831483,1.3949973101717,594.0084302110323,0.007309557361937779,14.481883610480196,21.5,0.0,6798.1765995697715
2043,18.8,35.820588197636155,1.6048642538210462,8.547009659811927,0,5.473716973831483,1.3949973101717,840.3922593118305,0.007462618780267866,17.020588197636158,18.799999999999997,0.0,8875.87064602573
2044,16.1,35.66044489488387,1.6375455704844593,11.05418504039622,0,5.473716973831483,1.3949973101717,1086.9124887772778,0.007614586902752736,19.56044489488386,16.100000000000005,3.552713678800501e-15,10903.0537528717
2045,13.4,35.499149482039826,1.67046200453394,13.559973193502705,0,5.473716973831483,1.3949973101717,1333.2963178780767,0.007767648321082822,22.099149482039827,13.399999999999999,0.0,12877.721648263732
2046,10.72,35.33785406919579,1.703378438583421,16.04576134660919,0,5.473716973831483,1.3949973101717,1577.7136293481226,0.007920709739412907,24.617854069195793,10.719999999999999,0.0,14785.644468123799
2047,8.04,35.17655865635176,1.736294872632902,18.531549499715673,0,5.473716973831483,1.3949973101717,1822.130940818168,0.008073771157742994,27.13655865635176,8.04,0.0,16642.4622124519
2048,5.359999999999999,35.01526324350772,1.7692113066823827,21.01733765282215,0,5.473716973831483,1.3949973101717,2066.5482522882126,0.008226832576073081,29.655263243507715,5.360000000000003,3.552713678800501e-15,18448.174881248033
2049,2.6799999999999997,34.853967830663684,1.7692113066823827,23.53604223997812,0,5.473716973831483,1.3949973101717,2314.20210115325,0.008226832576073081,32.173967830663685,2.6799999999999997,0.0,20212.275574092073
2050,0.0,34.692672417819644,1.7692113066823827,26.05474682713408,0,5.473716973831483,1.3949973101717,2561.855950018287,0.008226832576073081,34.69267241781965,-7.105427357601002e-15,0.0,21924.994693358127
