year,target_mt,bau_mt,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,h2_consumption_kt,electricity_consumption_increase_twh,total_deployed_mt,actual_emissions_mt,shortfall_mt,cumulative_capex_musd
2025,66.2,66.19312069636608,0.0,0.0,0,0.0,0.0,0.0,0.0,66.19312069636608,0.0,0.0
2026,63.620000000000005,75.80116213415432,3.2918471733493444,0.0,0,4.717660309662271,0.0,0.015307089356074452,8.009507483011616,67.79165465114271,4.171654651142703,2844.155957773833
2027,61.04,75.48023546748766,3.2918471733493444,0.0,0,4.717660309662271,0.0,0.015307089356074452,8.009507483011616,67.47072798447604,6.430727984476043,2844.155957773833
2028,58.46,75.159308800821,3.2918471733493444,0.0,0,4.717660309662271,0.0,0.015307089356074452,8.009507483011616,67.14980131780938,8.689801317809376,2844.155957773833
2029,55.879999999999995,74.83838213415433,3.2918471733493444,0.0,0,4.717660309662271,0.0,0.015307089356074452,8.009507483011616,66.82887465114271,10.948874651142717,2844.155957773833
2030,53.3,74.51745546748765,3.2918471733493444,13.207947984476037,0,4.717660309662271,7.386995517044765,0.015307089356074452,21.217455467487653,53.3,0.0,18059.71203589023
2031,50.699999999999996,74.19652880082099,3.2918471733493444,15.487021317809374,0,4.717660309662271,8.661645032331865,0.015307089356074452,23.49652880082099,50.699999999999996,0.0,20611.36253989023
2032,48.099999999999994,73.87560213415432,3.2918471733493444,17.76609465114271,0,4.717660309662271,9.936294547618965,0.015307089356074452,25.775602134154326,48.099999999999994,0.0,23089.17106789023
2033,45.5,73.55467546748766,3.2918471733493444,20.045167984476038,0,4.717660309662271,11.210944062906062,0.015307089356074452,28.054675467487655,45.5,0.0,25493.137619890225
2034,42.9,73.23374880082099,3.2918471733493444,22.324241317809374,0,4.717660309662271,12.485593578193164,0.015307089356074452,30.33374880082099,42.9,0.0,27823.262195890227
2035,40.3,72.91282213415433,3.2918471733493444,24.60331465114271,0,4.717660309662271,13.760243093480264,0.015307089356074452,32.61282213415433,40.3,0.0,30079.54479589023
2036,37.62,72.270968800821,3.2918471733493444,26.64146131780938,0,4.717660309662271,14.900146150900103,0.015307089356074452,34.650968800821,37.62,0.0,32031.274043890233
2037,34.94,71.62911546748765,3.2918471733493444,28.679607984476036,0,4.717660309662271,16.04004920831993,0.015307089356074452,36.68911546748765,34.94,0.0,33916.96733989022
2038,32.26,70.9872621341543,3.2918471733493444,30.71775465114269,0,4.717660309662271,17.17995226573976,0.015307089356074452,38.72726213415431,32.26,0.0,35736.624683890215
2039,29.58,70.34540880082098,3.2918471733493444,32.75590131780936,0,4.717660309662271,18.319855323159597,0.015307089356074452,40.76540880082098,29.58,0.0,37490.246075890216
2040,26.9,69.70355546748765,3.2918471733493444,34.79404798447603,0,4.717660309662271,19.459758380579437,0.015307089356074452,42.80355546748765,26.9,0.0,39177.83151589022
2041,24.2,69.06170213415432,3.2918471733493444,36.852194651142696,0,4.717660309662271,20.610847120325896,0.015307089356074452,44.861702134154314,24.200000000000003,3.552713678800501e-15,40853.65685775688
2042,21.5,68.41984880082099,3.2918471733493444,38.91034131780937,0,4.717660309662271,21.761935860072356,0.015307089356074452,46.919848800820986,21.5,0.0,42501.16210149022
2043,18.8,67.77799546748766,3.2918471733493444,40.96848798447604,0,4.717660309662271,22.91302459981882,0.015307089356074452,48.97799546748766,18.799999999999997,0.0,44120.34724709023
2044,16.1,67.35009324526543,3.2918471733493444,43.24058576225381,0,4.717660309662271,24.183772797681105,0.015307089356074452,51.250093245265425,16.1,0.0,45876.58794540133
2045,13.4,66.92219102304321,3.2918471733493444,45.512683540031595,0,4.717660309662271,25.4545209955434,0.015307089356074452,53.52219102304321,13.399999999999999,0.0,47601.56457829022
2046,10.72,66.7082399119321,3.2918471733493444,47.97873242892048,0,4.717660309662271,26.8337429691949,0.015307089356074452,55.9882399119321,10.719999999999999,0.0,49439.85606202355
2047,8.04,66.60126435637655,3.2918471733493444,50.55175687336493,0,4.717660309662271,28.272794671904325,0.015307089356074452,58.56126435637655,8.04,0.0,51322.486587534666
2048,5.359999999999999,66.5370790230432,3.2918471733493444,53.16757154003159,0,4.717660309662271,29.73577826623691,0.015307089356074452,61.177079023043206,5.359999999999999,0.0,53200.43225302799
2049,2.6799999999999997,66.5156839119321,3.2918471733493444,55.82617642892048,0,4.717660309662271,31.222693752192665,0.015307089356074452,63.8356839119321,2.6799999999999997,0.0,55072.51547158799
2050,0.0,66.49428880082098,3.2918471733493444,58.484781317809365,0,4.717660309662271,32.70960923814842,0.015307089356074452,66.49428880082098,0.0,0.0,56908.016286876875
