scenario,emissions_2030_mt,emissions_2050_mt,cumulative_2025_2050_mt,total_heat_pump_2050_mt,total_ncc_h2_2050_mt,total_ncc_elec_2050_mt,total_re_ppa_2050_mt,reduction_2030_pct,reduction_2050_pct
Policy_Target,53.3,0.0,898.3341793009369,3.2918471733493444,58.484781317809365,0,4.717660309662271,-2.4999999999999947,100.0
