facility_id,company,location,product,process,capacity_kt,year_built,stranding_year,stranded_value_usd,scenario,budget_scenario
Unknown,LG Chem,Naju,Octanol,Utility,125,1982,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Hanwha Solutions,Yeosu,Octanol,Utility,152,1997,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,LG Chem,Naju,Butanol,Utility,55,1982,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Hanwha Solutions,Yeosu,Butanol,Utility,12,1997,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Kumho Petrochemical,Yeosu,PPG,Utility,152,1997,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,PU Core,Ulsan,PPG,Utility,220,1988,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,KPX Chemical,Ulsan,PPG,Utility,298,1990,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,BASF Korea,Ulsan,PPG,Utility,119,1975,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Lotte MCC,Daesan,MMA,Utility,90,1995,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Lotte MCC,Yeosu,MMA,Utility,97,2009,2030,14550000.0,shaheen_ncc_h2_15c,1.5C
Unknown,Lotte Chemical,Yeosu,MMA,Utility,50,2013,2030,10833333.333333334,shaheen_ncc_h2_15c,1.5C
Unknown,LXMMA,Yeosu,MMA,Utility,260,2001,2030,4333333.333333333,shaheen_ncc_h2_15c,1.5C
Unknown,Lotte MCC,Yeosu,PMMA,Utility,110,2008,2030,14666666.666666666,shaheen_ncc_h2_15c,1.5C
Unknown,LXMMA,Yeosu,PMMA,Utility,120,1991,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Arkema,Jinhae,PMMA,Utility,100,1999,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,OCI,Gwangyang,Carbon Black(CB),Utility,150,1992,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,HD Hyundai OCI,Daesan,Carbon Black(CB),Utility,136,2018,2030,40800000.0,shaheen_ncc_h2_15c,1.5C
Unknown,Birla Carbon Korea,Yeosu,Carbon Black(CB),Utility,193,1996,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Orion Engineered Carbons,Yeosu,Carbon Black(CB),Utility,170,1979,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,OCI,Pohang,Carbon Black(CB),Utility,40,1981,2030,0.0,shaheen_ncc_h2_15c,1.5C
Unknown,Kolon Industries,Daesan,Petroleum Resin,Utility,87,2014,2030,20300000.0,shaheen_ncc_h2_15c,1.5C
Unknown,Kolon Industries,Yeosu,Petroleum Resin,Utility,50,2004,2030,3333333.3333333335,shaheen_ncc_h2_15c,1.5C
Unknown,Hanwha Solutions,Yeosu,Petroleum Resin,Utility,86,2019,2030,27233333.333333332,shaheen_ncc_h2_15c,1.5C
Unknown,S-Oil Shaheen,Onsan,Ethylene,Naphtha Cracker,1800,2026,2030,4860000000.0,shaheen_ncc_h2_15c,1.5C
Unknown,S-Oil Shaheen,Onsan,Propylene,Naphtha Cracker,770,2026,2030,2079000000.0,shaheen_ncc_h2_15c,1.5C
Unknown,S-Oil Shaheen,Onsan,Butadiene,Extraction,200,2026,2030,173333333.33333334,shaheen_ncc_h2_15c,1.5C
Unknown,S-Oil Shaheen,Onsan,Benzene,BTX Extraction,280,2026,2030,242666666.6666667,shaheen_ncc_h2_15c,1.5C
Unknown,S-Oil Shaheen,Onsan,HDPE,Polymerization,400,2026,2030,346666666.6666667,shaheen_ncc_h2_15c,1.5C
Unknown,S-Oil Shaheen,Onsan,PP,Polymerization,500,2026,2030,433333333.3333334,shaheen_ncc_h2_15c,1.5C
Unknown,Lotte Chemical,Daesan,Ethylene,Naphtha Cracker,1100,1991,2029,165000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,850,2021,2029,2040000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,Ethylene,Naphtha Cracker,1300,1991,2029,195000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,Ethylene,Naphtha Cracker,1525,1991,2029,228750000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,Ethylene,Naphtha Cracker,1230,1992,2029,276750000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,Ethylene,Naphtha Cracker,1030,2021,2029,2472000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,Ethylene,Naphtha Cracker,2285,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,900,2021,2029,2160000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,Ethylene,Naphtha Cracker,900,1991,2029,135000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,Ethylene,Naphtha Cracker,182,2018,2029,395850000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,Ethylene,Naphtha Cracker,660,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,550,1997,2029,330000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,420,2011,2029,693000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,451,2021,2029,1082400000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,Propylene,Naphtha Cracker,680,1991,2029,102000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,Propylene,Naphtha Cracker,1064,1991,2029,159600000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,Propylene,Naphtha Cracker,641,1992,2029,144225000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,Propylene,Naphtha Cracker,1300,2021,2029,3120000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,Propylene,Naphtha Cracker,1289,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,Propylene,Naphtha Cracker,970,2021,2029,2328000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,Propylene,Naphtha Cracker,560,1991,2029,84000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,Propylene,Naphtha Cracker,840,2018,2029,1827000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Advanced,Ulsan,Propylene,Naphtha Cracker,600,2016,2029,1215000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Energy,Ulsan,Propylene,Naphtha Cracker,620,1996,2029,325500000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,Propylene,Naphtha Cracker,380,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Taekwang Industrial,Ulsan,Propylene,Naphtha Cracker,300,1997,2029,180000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hyosung Chemical,Ulsan,Propylene,Naphtha Cracker,500,1991,2029,75000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,Butadiene,Naphtha Cracker,190,1997,2029,114000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,Butadiene,Naphtha Cracker,163,2021,2029,391200000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,Butadiene,Naphtha Cracker,200,1991,2029,30000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,Butadiene,Naphtha Cracker,150,1991,2029,22500000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Yeosu,Butadiene,Naphtha Cracker,147,1992,2029,33075000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte GS Chemical,Yeosu,Butadiene,Naphtha Cracker,130,2022,2029,321750000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,Butadiene,Naphtha Cracker,160,2011,2029,264000000.00000003,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,Butadiene,Naphtha Cracker,306,1991,2029,45900000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,Butadiene,Naphtha Cracker,378,1992,2029,85050000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,Butadiene,Naphtha Cracker,90,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Ulsan,Butadiene,Naphtha Cracker,146,2023,2029,372300000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,Butadiene,Naphtha Cracker,130,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,OCI,Gwangyang,Benzene,BTX Plant,200,1995,2029,24000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,Benzene,BTX Plant,240,2011,2029,105600000.00000001,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,Benzene,BTX Plant,410,2016,2029,221400000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HDHyundai Oilbank,Daesan,Benzene,BTX Plant,338,1997,2029,54080000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,Benzene,BTX Plant,270,1991,2029,10800000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,Benzene,BTX Plant,1267,1991,2029,50680000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,Benzene,BTX Plant,235,1992,2029,14100000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,Benzene,BTX Plant,630,1992,2029,37800000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,Benzene,BTX Plant,457,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,Benzene,BTX Plant,930,1990,2029,18600000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,Benzene,BTX Plant,210,2008,2029,79800000.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,Benzene,BTX Plant,672,1991,2029,26880000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Ulsan,Benzene,BTX Plant,110,1986,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,Benzene,BTX Plant,603,1972,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Ulsan Aromatics,Ulsan,Benzene,BTX Plant,600,2014,2029,300000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Incheon Petrochemical,Incheon,Benzene,BTX Plant,600,2006,2029,204000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,OCI,Gwangyang,Toluene,BTX Plant,40,1995,2029,4800000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,Toluene,BTX Plant,120,2011,2029,52800000.00000001,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,Toluene,BTX Plant,100,2011,2029,44000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,Toluene,BTX Plant,220,1992,2029,13200000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,Toluene,BTX Plant,112,1992,2029,6720000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,Toluene,BTX Plant,282,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,Toluene,BTX Plant,170,1990,2029,3400000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,Toluene,BTX Plant,78,2008,2029,29640000.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,Toluene,BTX Plant,300,1991,2029,12000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,Toluene,BTX Plant,1506,1970,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,Xylene,BTX Plant,60,2011,2029,26400000.000000004,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,Xylene,BTX Plant,1350,2016,2029,729000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,Xylene,BTX Plant,79,1992,2029,4740000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,Xylene,BTX Plant,60,1992,2029,3600000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,Xylene,BTX Plant,204,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,Xylene,BTX Plant,350,1990,2029,7000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,Xylene,BTX Plant,47,2008,2029,17860000.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,Xylene,BTX Plant,450,1991,2029,18000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,Xylene,BTX Plant,894,1970,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Ulsan,O-X,BTX Plant,210,1980,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,O-X,BTX Plant,200,1990,2029,4000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Ulsan,M-X,BTX Plant,360,1998,2029,64800000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HDHyundai Oilbank,Daesan,P-X,BTX Plant,1460,1997,2029,233600000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,P-X,BTX Plant,2000,1997,2029,320000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,P-X,BTX Plant,1350,1990,2029,27000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,P-X,BTX Plant,1900,1997,2029,304000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Ulsan,P-X,BTX Plant,750,1980,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,P-X,BTX Plant,830,1990,2029,16600000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Ulsan Aromatics,Ulsan,P-X,BTX Plant,1000,2014,2029,500000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Incheon Petrochemical,Incheon,P-X,BTX Plant,1500,2014,2029,750000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,C-H,Naphtha Cracker,160,1974,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Caprolactam,Ulsan,C-H,Naphtha Cracker,190,2000,2029,156750000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,SM,Utility,350,2005,2029,35000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,SM,Utility,577,2006,2029,67316666.66666667,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,SM,Utility,1071,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Yeochon NCC,Yeosu,SM,Utility,351,1986,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SKpicglobal,Ulsan,SM,Utility,400,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,EDC,Utility,810,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Yeosu,EDC,Utility,1586,1980,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Ulsan,EDC,Utility,385,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,VCM,Utility,230,1997,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,VCM,Utility,720,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Yeosu,VCM,Utility,583,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Ulsan,VCM,Utility,264,1972,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,PC,Utility,480,2008,2029,72000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,PC,Utility,170,2001,2029,5666666.666666667,shaheen_ncc_h2_20c,1.5C
Unknown,Samyang Chemical,Jeonju,PC,Utility,120,1999,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,LDPE,Utility,300,2021,2029,109999999.99999999,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,LDPE,Utility,280,2006,2029,32666666.666666668,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,LDPE,Utility,435,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,LDPE,Utility,180,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Yeosu,LDPE,Utility,337,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Ulsan,LDPE,Utility,120,1972,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,LDPE,Utility,500,2005,2029,50000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,L-LDPE,Utility,125,2006,2029,14583333.333333334,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,L-LDPE,Utility,530,2004,2029,44166666.666666664,shaheen_ncc_h2_20c,1.5C
Unknown,DL Chemical,Yeosu,L-LDPE,Utility,10,2010,2029,1833333.3333333333,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,L-LDPE,Utility,600,2019,2029,200000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,L-LDPE,Utility,425,2021,2029,155833333.3333333,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Yeosu,L-LDPE,Utility,288,1986,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SSNC,Ulsan,L-LDPE,Utility,180,2015,2029,48000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,L-LDPE,Utility,550,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,HDPE,Utility,575,2021,2029,210833333.3333333,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,HDPE,Utility,180,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,DL Chemical,Yeosu,HDPE,Utility,630,1980,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,HDPE,Utility,360,1992,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,HDPE,Utility,500,1992,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,HDPE,Utility,650,2021,2029,238333333.3333333,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,HDPE,Utility,210,1976,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,HDPE,Utility,490,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,PP,Utility,500,2005,2029,50000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,HD Hyundai Chemical,Daesan,PP,Utility,380,2021,2029,139333333.3333333,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,PP,Utility,1117,2006,2029,130316666.66666667,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,PP,Utility,600,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,PP,Utility,180,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,GS Caltex,Yeosu,PP,Utility,730,1987,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Poly Mirae,Yeosu,PP,Utility,405,1993,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,S-Oil,Onsan,PP,Utility,550,2018,2029,174166666.66666666,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Onsan,PP,Utility,432,1976,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Geocentric,Ulsan,PP,Utility,400,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Ulsan PP,Ulsan,PP,Utility,600,2021,2029,219999999.99999997,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,PS,Utility,40,1984,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,PS,Utility,265,1973,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,HDC Hyundai EP,Ulsan,PS,Utility,148,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Korea INEOS Styrolution,Ulsan,PS,Utility,266,1985,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SH Energy Chemical,Gunsan,EPS,Utility,100,1973,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,EPS,Utility,90,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,EPS,Utility,90,1984,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,EPS,Utility,80,1973,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,HDC Hyundai EP,Ulsan,EPS,Utility,80,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,BASF Korea,Ulsan,EPS,Utility,85,1982,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,ABS,Utility,757,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,ABS,Utility,1030,1978,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,ABS,Utility,290,1973,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Korea INEOS Styrolution,Ulsan,ABS,Utility,276,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,PVC,Utility,240,1998,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,PVC,Utility,450,1976,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Yeosu,PVC,Utility,480,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Solutions,Ulsan,PVC,Utility,330,1966,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Impact,Daesan,TPA,Utility,700,1997,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Samnam Petrochemical,Yeosu,TPA,Utility,1500,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha Impact,Ulsan,TPA,Utility,1300,1995,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Taekwang Industrial,Ulsan,TPA,Utility,1000,1980,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hyosung Chemical,Ulsan,TPA,Utility,420,1997,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Caprolactam,Ulsan,CPLM,Utility,270,1974,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,SK Chemical,Ulsan,DMT,Utility,160,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Daesan,EG,Utility,730,2005,2029,73000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hanwha TotalEnergies,Daesan,EG,Utility,218,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Chemical,Yeosu,EG,Utility,400,1979,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Daehan Oil Chemical,Ulsan,EG,Utility,200,2014,2029,50000000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Dongseo Petrochemical,Ulsan,AN,Utility,602,1972,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Taekwang Industrial,Ulsan,AN,Utility,290,1997,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,SBR,Utility,80,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,SBR,Utility,183,1973,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,S-SBR,Utility,80,2012,2029,17333333.333333332,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Yeosu,S-SBR,Utility,123,2012,2029,26650000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Versalis Elastomers,Yeosu,S-SBR,Utility,100,2018,2029,31666666.666666664,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,SB-Latex,Utility,20,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,SB-Latex,Utility,85,1983,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Korea Trinseo,Ulsan,SB-Latex,Utility,43,1990,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Hansol Chemical,Jeonju,SB-Latex,Utility,60,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,BR,Utility,220,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Yeosu,BR,Utility,275,1980,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Daesan,NBR,Utility,65,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,NBR,Utility,92,1987,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,LG Chem,Yeosu,NB-Latex,Utility,205,2008,2029,30750000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Petrochemical,Ulsan,NB-Latex,Utility,946,2012,2029,204966666.6666667,shaheen_ncc_h2_20c,1.5C
Unknown,Hansol Chemical,Jeonju,NB-Latex,Utility,28,2021,2029,10266666.666666666,shaheen_ncc_h2_20c,1.5C
Unknown,Kumho Polychem,Yeosu,EPDM,Utility,310,1987,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte Versalis Elastomers,Yeosu,EPDM,Utility,96,2018,2029,30400000.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte INEOS Chemical,Ulsan,Acetic Acid,Utility,710,1991,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Lotte INEOS Chemical,Ulsan,Vinyl Acetate,Utility,460,1996,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Korea Alcohol Industrial,Ulsan,Ethanol,Utility,70,1974,2029,0.0,shaheen_ncc_h2_20c,1.5C
Unknown,Korea Alcohol Industrial,Ulsan,Ethyl Acetate,Utility,123,1989,2029,0.0,shaheen_ncc_h2_20c,1.5C
