year,scenario,company,bau_emissions_tco2,emissions_tco2,abatement_tco2,capex_usd
2029,shaheen_ncc_h2_20c,SKpicglobal,82463.542449096,69299.63750768067,0.0,0.0
2029,shaheen_ncc_h2_20c,SSNC,94008.43839196944,79001.58675875598,0.0,0.0
2029,shaheen_ncc_h2_20c,Samnam Petrochemical,412317.7122454799,346498.1875384033,0.0,0.0
2029,shaheen_ncc_h2_20c,Samyang Chemical,65970.8339592768,55439.710006144545,0.0,0.0
2029,shaheen_ncc_h2_20c,Samyang Innochem,199.40456836432423,167.57301341442297,0.0,0.0
2029,shaheen_ncc_h2_20c,Taekwang Industrial,838556.0790561703,775555.0727055051,0.0,0.0
2029,shaheen_ncc_h2_20c,Ulsan Aromatics,143531.1930922404,256802.1117878045,-113270.91869556406,101430000.0
2029,shaheen_ncc_h2_20c,Ulsan PP,288622.39857183606,242548.7312768824,0.0,0.0
2029,shaheen_ncc_h2_20c,Yeochon NCC,6936903.108846832,7099408.697132525,-207278.62146909913,159414150.0
2029,shaheen_ncc_h2_20c,Yongsan Chemical,7834.03653266412,6583.465563229664,0.0,0.0
2030,shaheen_ncc_elec_15c,Aekyung Chemical,44942.63063475732,35974.72039341813,8967.91024133919,0.0
2030,shaheen_ncc_elec_15c,Arkema,61847.656836822,49506.495954245125,12341.16088257687,0.0
2030,shaheen_ncc_elec_15c,BASF Korea,58997.70377180259,47225.22618430987,11772.477587492725,0.0
2030,shaheen_ncc_elec_15c,Birla Carbon Korea,213.80600941285877,171.1428836813938,42.66312573146496,0.0
2030,shaheen_ncc_elec_15c,Bluecube Chemical,57.60576419413811,46.11103601778486,11.494728176353249,0.0
2030,shaheen_ncc_elec_15c,Caprolactam,408827.74927632674,469324.3112351356,-60496.56195880889,33648999.99999999
2030,shaheen_ncc_elec_15c,DL Chemical,308276.2095222039,246762.37872304858,61513.83079915537,0.0
2030,shaheen_ncc_elec_15c,Daehan Oil Chemical,3106181.9816523697,3025009.567822134,81172.4138302357,338357599.99999994
2030,shaheen_ncc_elec_15c,Dongseo Petrochemical,206846.05230981577,165571.72535808646,41274.32695172931,0.0
2030,shaheen_ncc_elec_15c,Downing Chemical,33.23409472738738,26.602520779491275,6.631573947896104,0.0
2030,shaheen_ncc_elec_15c,GS Caltex,4178172.8566943873,4280889.080630316,-102716.22393592907,564627000.0
2030,shaheen_ncc_elec_15c,HD Hyundai Chemical,3993045.6733869244,4129973.9983442114,-136928.32495728682,542634399.9999999
2030,shaheen_ncc_elec_15c,HD Hyundai OCI,150.66122943082277,120.59809420036042,30.06313523046235,0.0
2030,shaheen_ncc_elec_15c,HDC Hyundai EP,146510.22708456055,117275.38819383402,29234.83889072654,0.0
2030,shaheen_ncc_elec_15c,HDHyundai Oilbank,730503.7253817649,814328.399305838,-83824.6739240731,128799999.99999997
2030,shaheen_ncc_elec_15c,Hansol Chemical,18141.979338801124,14521.905479911908,3620.0738588892173,0.0
2030,shaheen_ncc_elec_15c,Hanwha Impact,549756.94966064,440057.7418155123,109699.20784512773,0.0
2030,shaheen_ncc_elec_15c,Hanwha Solutions,1615134.2581112976,1292848.293763401,322285.96434789663,0.0
2030,shaheen_ncc_elec_15c,Hanwha TotalEnergies,5989383.805516313,5859273.568814585,130110.23670172812,689063899.9999999
2030,shaheen_ncc_elec_15c,Hyosung Chemical,888839.2212618333,897808.8244229238,-8969.603161090447,88550000.0
2030,shaheen_ncc_elec_15c,ISU Chemical,24739.0627347288,19802.59838169805,4936.464353030748,0.0
2030,shaheen_ncc_elec_15c,KPX Chemical,330.1253409587146,264.2517064096133,65.87363454910133,0.0
2030,shaheen_ncc_elec_15c,Kolon Industries,151.76903258840235,121.48484489301012,30.28418769539222,0.0
2030,shaheen_ncc_elec_15c,Korea Alcohol Industrial,54219.77916028063,43400.6947865549,10819.084373725724,0.0
2030,shaheen_ncc_elec_15c,Korea INEOS Styrolution,323834.3311976,259216.01281642754,64618.31838117249,0.0
2030,shaheen_ncc_elec_15c,Korea PTG,6184.765683682202,4950.649595424514,1234.1160882576878,0.0
2030,shaheen_ncc_elec_15c,Korea Trinseo,8864.83081327782,7095.931086775135,1768.8997265026856,0.0
2030,shaheen_ncc_elec_15c,Kukdo Chemical,587.1356735171771,469.9778671043459,117.15780641283123,0.0
2030,shaheen_ncc_elec_15c,Kumho Mitsui Chemical,675.7599261235433,540.9179225163225,134.84200360722082,0.0
2030,shaheen_ncc_elec_15c,Kumho P&B Chemical,2091.532361510245,1674.1853077226506,417.347053787595,0.0
2030,shaheen_ncc_elec_15c,Kumho Petrochemical,1207456.3906491564,1024038.7762561314,183417.61439302508,41972699.99999999
2030,shaheen_ncc_elec_15c,Kumho Polychem,106515.408996749,85261.18747675548,21254.2215199935,0.0
2030,shaheen_ncc_elec_15c,LG Chem,11558403.96292551,10935102.504711695,623301.4582138147,1041605599.9999999
2030,shaheen_ncc_elec_15c,LXMMA,74505.21702515711,59638.35032518309,14866.866699974013,0.0
2030,shaheen_ncc_elec_15c,Lotte Chemical,9014122.353591705,8561035.693287803,453086.660303902,856858099.9999999
2030,shaheen_ncc_elec_15c,Lotte GS Chemical,232284.23783447713,217484.8794027834,14799.35843169372,23023000.0
2030,shaheen_ncc_elec_15c,Lotte INEOS Chemical,272816.8862690926,218378.65437594798,54438.231893144635,0.0
2030,shaheen_ncc_elec_15c,Lotte MCC,68239.58171097159,54622.96792919514,13616.613781776447,0.0
2030,shaheen_ncc_elec_15c,Lotte Versalis Elastomers,60473.26446267039,48406.35159970634,12066.91286296405,0.0
2030,shaheen_ncc_elec_15c,OCI,72929.17578734983,113145.78082360819,-40216.605036258356,38639999.99999999
2030,shaheen_ncc_elec_15c,Orion Engineered Carbons,188.32653678852847,150.74761775045053,37.57891903807794,0.0
2030,shaheen_ncc_elec_15c,PU Core,243.7166946675074,195.08515238293597,48.63154228457145,0.0
2030,shaheen_ncc_elec_15c,Poly Mirae,194820.11903598928,155945.46225587215,38874.65678011713,0.0
2030,shaheen_ncc_elec_15c,S-Oil,2399909.411769861,2654499.7791286986,-254590.36735883745,409938199.9999999
2030,shaheen_ncc_elec_15c,S-Oil Shaheen,5100283.183834449,4648179.693842537,452103.4899919123,509242999.9999999
2030,shaheen_ncc_elec_15c,SH Energy Chemical,68719.61870758,55007.21772693903,13712.400980640969,0.0
2030,shaheen_ncc_elec_15c,SK Advanced,928068.3141997184,966476.0383699992,-38407.72417028085,106260000.0
2030,shaheen_ncc_elec_15c,SK Chemical,43980.5559728512,35204.61934524098,8775.936627610223,0.0
2030,shaheen_ncc_elec_15c,SK Energy,959003.9246730424,998691.906315666,-39687.981642623665,109802000.0
2030,shaheen_ncc_elec_15c,SK Geocentric,4030024.4765031654,4528086.54324279,-498062.0667396245,719025999.9999998
2030,shaheen_ncc_elec_15c,SK Incheon Petrochemical,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_elec_15c,SKpicglobal,82463.542449096,66008.66127232683,16454.881176769166,0.0
2030,shaheen_ncc_elec_15c,SSNC,94008.43839196944,75249.8738504526,18758.564541516855,0.0
2030,shaheen_ncc_elec_15c,Samnam Petrochemical,412317.7122454799,330043.30636163417,82274.40588384576,0.0
2030,shaheen_ncc_elec_15c,Samyang Chemical,65970.8339592768,52806.929017861476,13163.904941415329,0.0
2030,shaheen_ncc_elec_15c,Samyang Innochem,199.40456836432423,159.6151246769476,39.78944368737663,0.0
2030,shaheen_ncc_elec_15c,Taekwang Industrial,838556.0790561703,783027.3557968173,55528.723259352875,53129999.99999999
2030,shaheen_ncc_elec_15c,Ulsan Aromatics,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_elec_15c,Ulsan PP,288622.39857183606,231030.314453144,57592.08411869209,0.0
2030,shaheen_ncc_elec_15c,Yeochon NCC,6936903.108846832,6907741.3372493815,29161.771597449726,851722199.9999999
2030,shaheen_ncc_elec_15c,Yongsan Chemical,7834.03653266412,6270.82282087105,1563.2137117930706,0.0
2030,shaheen_ncc_elec_20c,Aekyung Chemical,44942.63063475732,35974.72039341813,8967.91024133919,0.0
2030,shaheen_ncc_elec_20c,Arkema,61847.656836822,49506.495954245125,12341.16088257687,0.0
2030,shaheen_ncc_elec_20c,BASF Korea,58997.70377180259,47225.22618430987,11772.477587492725,0.0
2030,shaheen_ncc_elec_20c,Birla Carbon Korea,213.80600941285877,171.1428836813938,42.66312573146496,0.0
2030,shaheen_ncc_elec_20c,Bluecube Chemical,57.60576419413811,46.11103601778486,11.494728176353249,0.0
2030,shaheen_ncc_elec_20c,Caprolactam,408827.74927632674,469324.3112351356,-60496.56195880889,33648999.99999999
2030,shaheen_ncc_elec_20c,DL Chemical,308276.2095222039,246762.37872304858,61513.83079915537,0.0
2030,shaheen_ncc_elec_20c,Daehan Oil Chemical,3106181.9816523697,3025009.567822134,81172.4138302357,338357599.99999994
2030,shaheen_ncc_elec_20c,Dongseo Petrochemical,206846.05230981577,165571.72535808646,41274.32695172931,0.0
2030,shaheen_ncc_elec_20c,Downing Chemical,33.23409472738738,26.602520779491275,6.631573947896104,0.0
2030,shaheen_ncc_elec_20c,GS Caltex,4178172.8566943873,4280889.080630316,-102716.22393592907,564627000.0
2030,shaheen_ncc_elec_20c,HD Hyundai Chemical,3993045.6733869244,4129973.9983442114,-136928.32495728682,542634399.9999999
2030,shaheen_ncc_elec_20c,HD Hyundai OCI,150.66122943082277,120.59809420036042,30.06313523046235,0.0
2030,shaheen_ncc_elec_20c,HDC Hyundai EP,146510.22708456055,117275.38819383402,29234.83889072654,0.0
2030,shaheen_ncc_elec_20c,HDHyundai Oilbank,730503.7253817649,814328.399305838,-83824.6739240731,128799999.99999997
2030,shaheen_ncc_elec_20c,Hansol Chemical,18141.979338801124,14521.905479911908,3620.0738588892173,0.0
2030,shaheen_ncc_elec_20c,Hanwha Impact,549756.94966064,440057.7418155123,109699.20784512773,0.0
2030,shaheen_ncc_elec_20c,Hanwha Solutions,1615134.2581112976,1292848.293763401,322285.96434789663,0.0
2030,shaheen_ncc_elec_20c,Hanwha TotalEnergies,5989383.805516313,5859273.568814585,130110.23670172812,689063899.9999999
2030,shaheen_ncc_elec_20c,Hyosung Chemical,888839.2212618333,897808.8244229238,-8969.603161090447,88550000.0
2030,shaheen_ncc_elec_20c,ISU Chemical,24739.0627347288,19802.59838169805,4936.464353030748,0.0
2030,shaheen_ncc_elec_20c,KPX Chemical,330.1253409587146,264.2517064096133,65.87363454910133,0.0
2030,shaheen_ncc_elec_20c,Kolon Industries,151.76903258840235,121.48484489301012,30.28418769539222,0.0
2030,shaheen_ncc_elec_20c,Korea Alcohol Industrial,54219.77916028063,43400.6947865549,10819.084373725724,0.0
2030,shaheen_ncc_elec_20c,Korea INEOS Styrolution,323834.3311976,259216.01281642754,64618.31838117249,0.0
2030,shaheen_ncc_elec_20c,Korea PTG,6184.765683682202,4950.649595424514,1234.1160882576878,0.0
2030,shaheen_ncc_elec_20c,Korea Trinseo,8864.83081327782,7095.931086775135,1768.8997265026856,0.0
2030,shaheen_ncc_elec_20c,Kukdo Chemical,587.1356735171771,469.9778671043459,117.15780641283123,0.0
2030,shaheen_ncc_elec_20c,Kumho Mitsui Chemical,675.7599261235433,540.9179225163225,134.84200360722082,0.0
2030,shaheen_ncc_elec_20c,Kumho P&B Chemical,2091.532361510245,1674.1853077226506,417.347053787595,0.0
2030,shaheen_ncc_elec_20c,Kumho Petrochemical,1207456.3906491564,1024038.7762561314,183417.61439302508,41972699.99999999
2030,shaheen_ncc_elec_20c,Kumho Polychem,106515.408996749,85261.18747675548,21254.2215199935,0.0
2030,shaheen_ncc_elec_20c,LG Chem,11558403.96292551,10935102.504711695,623301.4582138147,1041605599.9999999
2030,shaheen_ncc_elec_20c,LXMMA,74505.21702515711,59638.35032518309,14866.866699974013,0.0
2030,shaheen_ncc_elec_20c,Lotte Chemical,9014122.353591705,8561035.693287803,453086.660303902,856858099.9999999
2030,shaheen_ncc_elec_20c,Lotte GS Chemical,232284.23783447713,217484.8794027834,14799.35843169372,23023000.0
2030,shaheen_ncc_elec_20c,Lotte INEOS Chemical,272816.8862690926,218378.65437594798,54438.231893144635,0.0
2030,shaheen_ncc_elec_20c,Lotte MCC,68239.58171097159,54622.96792919514,13616.613781776447,0.0
2030,shaheen_ncc_elec_20c,Lotte Versalis Elastomers,60473.26446267039,48406.35159970634,12066.91286296405,0.0
2030,shaheen_ncc_elec_20c,OCI,72929.17578734983,113145.78082360819,-40216.605036258356,38639999.99999999
2030,shaheen_ncc_elec_20c,Orion Engineered Carbons,188.32653678852847,150.74761775045053,37.57891903807794,0.0
2030,shaheen_ncc_elec_20c,PU Core,243.7166946675074,195.08515238293597,48.63154228457145,0.0
2030,shaheen_ncc_elec_20c,Poly Mirae,194820.11903598928,155945.46225587215,38874.65678011713,0.0
2030,shaheen_ncc_elec_20c,S-Oil,2399909.411769861,2654499.7791286986,-254590.36735883745,409938199.9999999
2030,shaheen_ncc_elec_20c,S-Oil Shaheen,5100283.183834449,4648179.693842537,452103.4899919123,509242999.9999999
2030,shaheen_ncc_elec_20c,SH Energy Chemical,68719.61870758,55007.21772693903,13712.400980640969,0.0
2030,shaheen_ncc_elec_20c,SK Advanced,928068.3141997184,966476.0383699992,-38407.72417028085,106260000.0
2030,shaheen_ncc_elec_20c,SK Chemical,43980.5559728512,35204.61934524098,8775.936627610223,0.0
2030,shaheen_ncc_elec_20c,SK Energy,959003.9246730424,998691.906315666,-39687.981642623665,109802000.0
2030,shaheen_ncc_elec_20c,SK Geocentric,4030024.4765031654,4528086.54324279,-498062.0667396245,719025999.9999998
2030,shaheen_ncc_elec_20c,SK Incheon Petrochemical,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_elec_20c,SKpicglobal,82463.542449096,66008.66127232683,16454.881176769166,0.0
2030,shaheen_ncc_elec_20c,SSNC,94008.43839196944,75249.8738504526,18758.564541516855,0.0
2030,shaheen_ncc_elec_20c,Samnam Petrochemical,412317.7122454799,330043.30636163417,82274.40588384576,0.0
2030,shaheen_ncc_elec_20c,Samyang Chemical,65970.8339592768,52806.929017861476,13163.904941415329,0.0
2030,shaheen_ncc_elec_20c,Samyang Innochem,199.40456836432423,159.6151246769476,39.78944368737663,0.0
2030,shaheen_ncc_elec_20c,Taekwang Industrial,838556.0790561703,783027.3557968173,55528.723259352875,53129999.99999999
2030,shaheen_ncc_elec_20c,Ulsan Aromatics,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_elec_20c,Ulsan PP,288622.39857183606,231030.314453144,57592.08411869209,0.0
2030,shaheen_ncc_elec_20c,Yeochon NCC,6936903.108846832,6907741.3372493815,29161.771597449726,851722199.9999999
2030,shaheen_ncc_elec_20c,Yongsan Chemical,7834.03653266412,6270.82282087105,1563.2137117930706,0.0
2030,shaheen_ncc_h2_15c,Aekyung Chemical,44942.63063475732,35974.72039341813,0.0,0.0
2030,shaheen_ncc_h2_15c,Arkema,61847.656836822,49506.495954245125,0.0,0.0
2030,shaheen_ncc_h2_15c,BASF Korea,58997.70377180259,47225.22618430987,0.0,0.0
2030,shaheen_ncc_h2_15c,Birla Carbon Korea,213.80600941285877,171.1428836813938,0.0,0.0
2030,shaheen_ncc_h2_15c,Bluecube Chemical,57.60576419413811,46.11103601778486,0.0,0.0
2030,shaheen_ncc_h2_15c,Caprolactam,408827.74927632674,358366.11366756796,0.0,0.0
2030,shaheen_ncc_h2_15c,DL Chemical,308276.2095222039,246762.37872304858,0.0,0.0
2030,shaheen_ncc_h2_15c,Daehan Oil Chemical,3106181.9816523697,1729938.6884790605,1294800.334529467,256794999.99999997
2030,shaheen_ncc_h2_15c,Dongseo Petrochemical,206846.05230981577,165571.72535808646,0.0,0.0
2030,shaheen_ncc_h2_15c,Downing Chemical,33.23409472738738,26.602520779491275,0.0,0.0
2030,shaheen_ncc_h2_15c,GS Caltex,4178172.8566943873,2941550.385168285,1091166.9699996999,436309999.99999994
2030,shaheen_ncc_h2_15c,HD Hyundai Chemical,3993045.6733869244,2915035.903530258,938710.7291917553,474949999.9999999
2030,shaheen_ncc_h2_15c,HD Hyundai OCI,150.66122943082277,120.59809420036042,0.0,0.0
2030,shaheen_ncc_h2_15c,HDC Hyundai EP,146510.22708456055,117275.38819383402,0.0,0.0
2030,shaheen_ncc_h2_15c,HDHyundai Oilbank,730503.7253817649,781816.8507552678,-56939.2670048765,54417999.999999985
2030,shaheen_ncc_h2_15c,Hansol Chemical,18141.979338801124,14521.905479911908,0.0,0.0
2030,shaheen_ncc_h2_15c,Hanwha Impact,549756.94966064,440057.7418155123,0.0,0.0
2030,shaheen_ncc_h2_15c,Hanwha Solutions,1615134.2581112976,1292848.293763401,0.0,0.0
2030,shaheen_ncc_h2_15c,Hanwha TotalEnergies,5989383.805516313,3647579.0035274774,2086536.2114888884,547721999.9999999
2030,shaheen_ncc_h2_15c,Hyosung Chemical,888839.2212618333,859104.5999579595,0.0,0.0
2030,shaheen_ncc_h2_15c,ISU Chemical,24739.0627347288,19802.59838169805,0.0,0.0
2030,shaheen_ncc_h2_15c,KPX Chemical,330.1253409587146,264.2517064096133,0.0,0.0
2030,shaheen_ncc_h2_15c,Kolon Industries,151.76903258840235,121.48484489301012,0.0,0.0
2030,shaheen_ncc_h2_15c,Korea Alcohol Industrial,54219.77916028063,43400.6947865549,0.0,0.0
2030,shaheen_ncc_h2_15c,Korea INEOS Styrolution,323834.3311976,259216.01281642754,0.0,0.0
2030,shaheen_ncc_h2_15c,Korea PTG,6184.765683682202,4950.649595424514,0.0,0.0
2030,shaheen_ncc_h2_15c,Korea Trinseo,8864.83081327782,7095.931086775135,0.0,0.0
2030,shaheen_ncc_h2_15c,Kukdo Chemical,587.1356735171771,469.9778671043459,0.0,0.0
2030,shaheen_ncc_h2_15c,Kumho Mitsui Chemical,675.7599261235433,540.9179225163225,0.0,0.0
2030,shaheen_ncc_h2_15c,Kumho P&B Chemical,2091.532361510245,1674.1853077226506,0.0,0.0
2030,shaheen_ncc_h2_15c,Kumho Petrochemical,1207456.3906491564,1044379.1422675818,0.0,0.0
2030,shaheen_ncc_h2_15c,Kumho Polychem,106515.408996749,85261.18747675548,0.0,0.0
2030,shaheen_ncc_h2_15c,LG Chem,11558403.96292551,7552251.636386529,3302316.17402931,713873999.9999999
2030,shaheen_ncc_h2_15c,LXMMA,74505.21702515711,59638.35032518309,0.0,0.0
2030,shaheen_ncc_h2_15c,Lotte Chemical,9014122.353591705,5225871.495819041,3310389.38140424,696485999.9999999
2030,shaheen_ncc_h2_15c,Lotte GS Chemical,232284.23783447713,228642.04219387428,0.0,0.0
2030,shaheen_ncc_h2_15c,Lotte INEOS Chemical,272816.8862690926,218378.65437594798,0.0,0.0
2030,shaheen_ncc_h2_15c,Lotte MCC,68239.58171097159,54622.96792919514,0.0,0.0
2030,shaheen_ncc_h2_15c,Lotte Versalis Elastomers,60473.26446267039,48406.35159970634,0.0,0.0
2030,shaheen_ncc_h2_15c,OCI,72929.17578734983,113145.78082360819,-42737.889804356906,38639999.99999999
2030,shaheen_ncc_h2_15c,Orion Engineered Carbons,188.32653678852847,150.74761775045053,0.0,0.0
2030,shaheen_ncc_h2_15c,PU Core,243.7166946675074,195.08515238293597,0.0,0.0
2030,shaheen_ncc_h2_15c,Poly Mirae,194820.11903598928,155945.46225587215,0.0,0.0
2030,shaheen_ncc_h2_15c,S-Oil,2399909.411769861,2607216.6579215256,-272441.07543961745,228941999.99999994
2030,shaheen_ncc_h2_15c,S-Oil Shaheen,5100283.183834449,2060070.1881664924,2943510.2764990674,459815999.99999994
2030,shaheen_ncc_h2_15c,SH Energy Chemical,68719.61870758,55007.21772693903,0.0,0.0
2030,shaheen_ncc_h2_15c,SK Advanced,928068.3141997184,920030.969012042,0.0,0.0
2030,shaheen_ncc_h2_15c,SK Chemical,43980.5559728512,35204.61934524098,0.0,0.0
2030,shaheen_ncc_h2_15c,SK Energy,959003.9246730424,950698.6679791098,0.0,0.0
2030,shaheen_ncc_h2_15c,SK Geocentric,4030024.4765031654,3489271.5132783456,371671.218074713,632246999.9999999
2030,shaheen_ncc_h2_15c,SK Incheon Petrochemical,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_h2_15c,SKpicglobal,82463.542449096,66008.66127232683,0.0,0.0
2030,shaheen_ncc_h2_15c,SSNC,94008.43839196944,75249.8738504526,0.0,0.0
2030,shaheen_ncc_h2_15c,Samnam Petrochemical,412317.7122454799,330043.30636163417,0.0,0.0
2030,shaheen_ncc_h2_15c,Samyang Chemical,65970.8339592768,52806.929017861476,0.0,0.0
2030,shaheen_ncc_h2_15c,Samyang Innochem,199.40456836432423,159.6151246769476,0.0,0.0
2030,shaheen_ncc_h2_15c,Taekwang Industrial,838556.0790561703,759804.8211178387,0.0,0.0
2030,shaheen_ncc_h2_15c,Ulsan Aromatics,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_h2_15c,Ulsan PP,288622.39857183606,231030.314453144,0.0,0.0
2030,shaheen_ncc_h2_15c,Yeochon NCC,6936903.108846832,3630606.8180020303,3263999.8517867033,666861999.9999999
2030,shaheen_ncc_h2_15c,Yongsan Chemical,7834.03653266412,6270.82282087105,0.0,0.0
2030,shaheen_ncc_h2_20c,Aekyung Chemical,44942.63063475732,35974.72039341813,0.0,0.0
2030,shaheen_ncc_h2_20c,Arkema,61847.656836822,49506.495954245125,0.0,0.0
2030,shaheen_ncc_h2_20c,BASF Korea,58997.70377180259,47225.22618430987,0.0,0.0
2030,shaheen_ncc_h2_20c,Birla Carbon Korea,213.80600941285877,171.1428836813938,0.0,0.0
2030,shaheen_ncc_h2_20c,Bluecube Chemical,57.60576419413811,46.11103601778486,0.0,0.0
2030,shaheen_ncc_h2_20c,Caprolactam,408827.74927632674,358366.11366756796,0.0,0.0
2030,shaheen_ncc_h2_20c,DL Chemical,308276.2095222039,246762.37872304858,0.0,0.0
2030,shaheen_ncc_h2_20c,Daehan Oil Chemical,3106181.9816523697,3081916.3439986804,-62561.50793940616,53934999.999999985
2030,shaheen_ncc_h2_20c,Dongseo Petrochemical,206846.05230981577,165571.72535808646,0.0,0.0
2030,shaheen_ncc_h2_20c,Downing Chemical,33.23409472738738,26.602520779491275,0.0,0.0
2030,shaheen_ncc_h2_20c,GS Caltex,4178172.8566943873,2941550.385168285,1091166.9699996999,436309999.99999994
2030,shaheen_ncc_h2_20c,HD Hyundai Chemical,3993045.6733869244,2915035.903530258,938710.7291917553,474949999.9999999
2030,shaheen_ncc_h2_20c,HD Hyundai OCI,150.66122943082277,120.59809420036042,0.0,0.0
2030,shaheen_ncc_h2_20c,HDC Hyundai EP,146510.22708456055,117275.38819383402,0.0,0.0
2030,shaheen_ncc_h2_20c,HDHyundai Oilbank,730503.7253817649,781816.8507552678,-56939.2670048765,54417999.999999985
2030,shaheen_ncc_h2_20c,Hansol Chemical,18141.979338801124,14521.905479911908,0.0,0.0
2030,shaheen_ncc_h2_20c,Hanwha Impact,549756.94966064,440057.7418155123,0.0,0.0
2030,shaheen_ncc_h2_20c,Hanwha Solutions,1615134.2581112976,1292848.293763401,0.0,0.0
2030,shaheen_ncc_h2_20c,Hanwha TotalEnergies,5989383.805516313,3647579.0035274774,2086536.2114888884,547721999.9999999
2030,shaheen_ncc_h2_20c,Hyosung Chemical,888839.2212618333,859104.5999579595,0.0,0.0
2030,shaheen_ncc_h2_20c,ISU Chemical,24739.0627347288,19802.59838169805,0.0,0.0
2030,shaheen_ncc_h2_20c,KPX Chemical,330.1253409587146,264.2517064096133,0.0,0.0
2030,shaheen_ncc_h2_20c,Kolon Industries,151.76903258840235,121.48484489301012,0.0,0.0
2030,shaheen_ncc_h2_20c,Korea Alcohol Industrial,54219.77916028063,43400.6947865549,0.0,0.0
2030,shaheen_ncc_h2_20c,Korea INEOS Styrolution,323834.3311976,259216.01281642754,0.0,0.0
2030,shaheen_ncc_h2_20c,Korea PTG,6184.765683682202,4950.649595424514,0.0,0.0
2030,shaheen_ncc_h2_20c,Korea Trinseo,8864.83081327782,7095.931086775135,0.0,0.0
2030,shaheen_ncc_h2_20c,Kukdo Chemical,587.1356735171771,469.9778671043459,0.0,0.0
2030,shaheen_ncc_h2_20c,Kumho Mitsui Chemical,675.7599261235433,540.9179225163225,0.0,0.0
2030,shaheen_ncc_h2_20c,Kumho P&B Chemical,2091.532361510245,1674.1853077226506,0.0,0.0
2030,shaheen_ncc_h2_20c,Kumho Petrochemical,1207456.3906491564,1044379.1422675818,0.0,0.0
2030,shaheen_ncc_h2_20c,Kumho Polychem,106515.408996749,85261.18747675548,0.0,0.0
2030,shaheen_ncc_h2_20c,LG Chem,11558403.96292551,9505108.249914868,1341682.401574271,420854000.0
2030,shaheen_ncc_h2_20c,LXMMA,74505.21702515711,59638.35032518309,0.0,0.0
2030,shaheen_ncc_h2_20c,Lotte Chemical,9014122.353591705,8725991.426219834,-203669.6107651755,171303999.99999997
2030,shaheen_ncc_h2_20c,Lotte GS Chemical,232284.23783447713,228642.04219387428,0.0,0.0
2030,shaheen_ncc_h2_20c,Lotte INEOS Chemical,272816.8862690926,218378.65437594798,0.0,0.0
2030,shaheen_ncc_h2_20c,Lotte MCC,68239.58171097159,54622.96792919514,0.0,0.0
2030,shaheen_ncc_h2_20c,Lotte Versalis Elastomers,60473.26446267039,48406.35159970634,0.0,0.0
2030,shaheen_ncc_h2_20c,OCI,72929.17578734983,113145.78082360819,-42737.889804356906,38639999.99999999
2030,shaheen_ncc_h2_20c,Orion Engineered Carbons,188.32653678852847,150.74761775045053,0.0,0.0
2030,shaheen_ncc_h2_20c,PU Core,243.7166946675074,195.08515238293597,0.0,0.0
2030,shaheen_ncc_h2_20c,Poly Mirae,194820.11903598928,155945.46225587215,0.0,0.0
2030,shaheen_ncc_h2_20c,S-Oil,2399909.411769861,2607216.6579215256,-272441.07543961745,228941999.99999994
2030,shaheen_ncc_h2_20c,S-Oil Shaheen,5100283.183834449,4764025.499205732,228786.59156132134,54096000.0
2030,shaheen_ncc_h2_20c,SH Energy Chemical,68719.61870758,55007.21772693903,0.0,0.0
2030,shaheen_ncc_h2_20c,SK Advanced,928068.3141997184,920030.969012042,0.0,0.0
2030,shaheen_ncc_h2_20c,SK Chemical,43980.5559728512,35204.61934524098,0.0,0.0
2030,shaheen_ncc_h2_20c,SK Energy,959003.9246730424,950698.6679791098,0.0,0.0
2030,shaheen_ncc_h2_20c,SK Geocentric,4030024.4765031654,4480721.793992734,-623727.4664024604,483482999.9999999
2030,shaheen_ncc_h2_20c,SK Incheon Petrochemical,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_h2_20c,SKpicglobal,82463.542449096,66008.66127232683,0.0,0.0
2030,shaheen_ncc_h2_20c,SSNC,94008.43839196944,75249.8738504526,0.0,0.0
2030,shaheen_ncc_h2_20c,Samnam Petrochemical,412317.7122454799,330043.30636163417,0.0,0.0
2030,shaheen_ncc_h2_20c,Samyang Chemical,65970.8339592768,52806.929017861476,0.0,0.0
2030,shaheen_ncc_h2_20c,Samyang Innochem,199.40456836432423,159.6151246769476,0.0,0.0
2030,shaheen_ncc_h2_20c,Taekwang Industrial,838556.0790561703,759804.8211178387,0.0,0.0
2030,shaheen_ncc_h2_20c,Ulsan Aromatics,143531.1930922404,244606.81499438797,-101075.62190214756,96600000.0
2030,shaheen_ncc_h2_20c,Ulsan PP,288622.39857183606,231030.314453144,0.0,0.0
2030,shaheen_ncc_h2_20c,Yeochon NCC,6936903.108846832,7063127.865626843,-182191.04825926846,151823000.0
2030,shaheen_ncc_h2_20c,Yongsan Chemical,7834.03653266412,6270.82282087105,0.0,0.0
