year,technology,available,abatement_potential_mtco2,capex_ann_usd_per_tco2,opex_ann_usd_per_tco2,fuel_cost_diff_usd_per_tco2,total_cost_usd_per_tco2,re_price_usd_per_mwh,h2_price_usd_per_kg,electricity_consumption_mwh,fossil_fuel_replaced_gj,methodology,grid_ef_tco2_per_mwh,grid_price_usd_per_mwh,h2_consumption_ton_per_ton_ethylene,baseline_combustion_emissions_tco2_per_ton,ncc_capacity_kt,h2_fuel_cost_per_ton_ethylene,electricity_consumption_mwh_per_ton_ethylene,electricity_cost_per_ton_ethylene,source
2030,RDH,True,2.195936195821676,28.8,21.599999999999998,866.8437005430193,917.2437005430193,157.2988448504572,,12101382.308001667,40515427.96718959,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2031,Heat_Pump,True,1.900248809224734,31.2,18.72,274.3205543556514,324.2405543556514,,5.705731935093315,4275217.803331383,61563136.36797191,Energy-based,0.3359999999999999,121.93,,,,,,,
2031,NCC-H2,True,39.87126805976092,50.54,50.54,977.7709695617403,1078.8509695617404,,9.944187168943174,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,19601.887899999998,1988.8374337886348,,,
2031,NCC-Electricity,True,39.87126805976092,52.8,52.800000000000004,402.1302372041623,507.73023720416234,163.59079864447548,,,,Energy-based,0.0,,,2.0340524475584276,19601.887899999998,,5.0,817.9539932223774,
2031,RE_PPA,True,6.298152087560276,0.0,0.0,145.66712812753664,145.66712812753664,163.59079864447548,,,,Energy-based,0.3359999999999999,121.93,,,,,,,
2031,RDH,True,2.2244813274293858,28.08,21.06,901.51744856474,950.65744856474,163.59079864447548,,12258689.041810418,41042090.911981285,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2032,Heat_Pump,True,1.9852544029430494,30.4,18.24,273.92688885011336,322.56688885011334,,5.533144526635955,4330078.526747184,62353130.785159454,Energy-based,0.322,125.59,,,,,,,
2032,NCC-H2,True,40.38290669664144,49.08,49.08,1013.9856697808123,1112.1456697808123,,10.312500167034164,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,19853.424499999997,2062.5000334068327,,,
2032,NCC-Electricity,True,40.38290669664144,51.6,51.6,418.21544669232884,521.4154466923288,170.1344305902545,,,,Energy-based,0.0,,,2.0340524475584276,19853.424499999997,,5.0,850.6721529512726,
2032,RE_PPA,True,6.294638951492665,0.0,0.0,163.7662889347592,163.7662889347592,170.1344305902545,,,,Energy-based,0.322,125.59,,,,,,,
2032,RDH,True,2.2530264590370956,27.36,20.52,937.5781465073296,985.4581465073296,170.1344305902545,,12415995.775619166,41568753.856772974,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2033,Heat_Pump,True,2.0717960969170077,29.6,17.759999999999998,273.53538774128003,320.89538774128005,,5.360557118178597,4384939.250162986,63143125.202346995,Energy-based,0.308,129.24,,,,,,,
2033,NCC-H2,True,40.894545333521975,47.62,47.62,1051.6489580086475,1146.8889580086475,,10.695545685048796,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,20104.9611,2139.1091370097593,,,
2033,NCC-Electricity,True,40.894545333521975,50.4,50.4,434.944064560022,535.744064560022,176.93980781386472,,,,Energy-based,0.0,,,2.0340524475584276,20104.9611,,5.0,884.6990390693236,
2033,RE_PPA,True,6.285131719488527,0.0,0.0,184.88297602273144,184.88297602273144,176.93980781386472,,,,Energy-based,0.308,129.24,,,,,,,
2033,RDH,True,2.2815715906448055,26.64,19.98,975.0812723676229,1021.7012723676229,176.93980781386472,,12573302.509427916,42095416.80156467,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2034,Heat_Pump,True,2.1617802229128458,28.8,17.28,273.18697582634434,319.2669758263443,,5.187969709721238,4443718.596679916,63989547.79219078,Energy-based,0.294,132.9,,,,,,,
2034,NCC-H2,True,41.442729587322525,46.16,46.160000000000004,1090.8187777655955,1183.1387777655955,,11.093913023784012,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,20374.464599999996,2218.7826047568024,,,
2034,NCC-Electricity,True,41.442729587322525,49.2,49.2,452.34182714242286,550.7418271424228,184.0174001264193,,,,Energy-based,0.0,,,2.0340524475584276,20374.464599999996,,5.0,920.0870006320964,
2034,RE_PPA,True,6.274460736312929,0.0,0.0,209.4975415017184,209.4975415017184,184.0174001264193,,,,Energy-based,0.294,132.9,,,,,,,
2034,RDH,True,2.3121556602244944,25.92,19.439999999999998,1014.0845232623279,1059.444523262328,184.0174001264193,,12741845.43850872,42659698.52812719,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2035,Heat_Pump,True,2.253410170611158,28.0,16.8,272.8380754475703,317.6380754475703,,5.015382301263879,4502497.943196846,64835970.382034585,Energy-based,0.28,136.55,,,,,,,
2035,NCC-H2,True,41.9909138411231,44.7,44.7,1131.5553903128218,1220.955390312822,,11.508215056068636,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,20643.968100000002,2301.6430112137273,,,
2035,NCC-Electricity,True,41.9909138411231,48.0,48.0,470.4355002281198,566.4355002281197,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,20643.968100000002,,5.0,956.8904806573803,
2035,RE_PPA,True,6.256073268854693,0.0,0.0,238.38302665859158,238.38302665859158,191.37809613147607,,,,Energy-based,0.28,136.55,,,,,,,
2035,RDH,True,2.3427397298041837,25.2,18.9,1054.647904192821,1098.747904192821,191.37809613147607,,12910388.367589524,43223980.25468973,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2036,Heat_Pump,True,2.3477129327542876,27.2,16.32,271.47227385377937,314.99227385377935,,4.8448961286321754,4545602.797309261,65456680.28125336,Energy-based,0.264,140.21,,,,,,,
2036,NCC-H2,True,42.39291562724352,43.24,43.24,1131.5553903128218,1218.0353903128218,,11.508215056068636,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,20841.604,2301.6430112137273,,,
2036,NCC-Electricity,True,42.39291562724352,46.8,46.800000000000004,470.4355002281198,564.0355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,20841.604,,5.0,956.8904806573803,
2036,RE_PPA,True,6.191483177824806,0.0,0.0,239.1032529508227,239.1032529508227,191.37809613147607,,,,Energy-based,0.264,140.21,,,,,,,
2036,RDH,True,2.3651680474959553,24.48,18.36,1054.6479041928212,1097.4879041928211,191.37809613147607,,13033986.515582113,43637786.854168914,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2037,Heat_Pump,True,2.4454816386579035,26.4,15.84,270.1697716346155,312.4097716346155,,4.674409956000472,4592626.274522806,66133818.353128396,Energy-based,0.248,143.86,,,,,,,
2037,NCC-H2,True,42.831463030283956,41.78,41.78,1131.5553903128218,1215.1153903128218,,11.508215056068636,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,21057.206799999996,2301.6430112137273,,,
2037,NCC-Electricity,True,42.831463030283956,45.6,45.6,470.4355002281198,561.6355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,21057.206799999996,,5.0,956.8904806573803,
2037,RE_PPA,True,6.120170995197248,0.0,0.0,239.99038450240434,239.99038450240434,191.37809613147607,,,,Energy-based,0.248,143.86,,,,,,,
2037,RDH,True,2.3896353031597064,23.76,17.82,1054.6479041928212,1096.2279041928211,191.37809613147607,,13168820.858846754,44089212.23541894,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2038,Heat_Pump,True,2.5426058094338466,25.6,15.36,268.9614935822636,309.92149358226357,,4.503922860559887,4635731.12863522,66754528.25234718,Energy-based,0.232,147.52,,,,,,,
2038,NCC-H2,True,43.23346481640438,40.32,40.32,1131.5553903128218,1212.195390312822,,11.508215056068636,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,21254.842699999997,2301.6430112137273,,,
2038,NCC-Electricity,True,43.23346481640438,44.4,44.4,470.4355002281198,559.2355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,21254.842699999997,,5.0,956.8904806573803,
2038,RE_PPA,True,6.0292959492364036,0.0,0.0,240.9785501729454,240.9785501729454,191.37809613147607,,,,Energy-based,0.232,147.52,,,,,,,
2038,RDH,True,2.412063620851479,23.04,17.28,1054.6479041928212,1094.9679041928212,191.37809613147607,,13292419.006839344,44503018.83489813,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2039,Heat_Pump,True,2.6433213199095116,24.8,14.879999999999999,267.80399659863934,307.48399659863935,,4.333436687928183,4682754.605848765,67431666.32422222,Energy-based,0.216,151.17,,,,,,,
2039,NCC-H2,True,43.672012219444824,38.86,38.86,1131.5553903128218,1209.2753903128219,,11.508215056068636,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,21470.4455,2301.6430112137273,,,
2039,NCC-Electricity,True,43.672012219444824,43.2,43.2,470.4355002281198,556.8355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,21470.4455,,5.0,956.8904806573803,
2039,RE_PPA,True,5.9262080666811086,0.0,0.0,242.21744657515714,242.21744657515714,191.37809613147607,,,,Energy-based,0.216,151.17,,,,,,,
2039,RDH,True,2.43653087651523,22.32,16.74,1054.647904192821,1093.707904192821,191.37809613147607,,13427253.350103987,44954444.21614815,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2040,Heat_Pump,True,2.7455415816560094,24.0,14.399999999999999,266.7275358324146,305.1275358324146,,4.1629505152964805,4729778.08306231,68108804.39609726,Energy-based,0.2,154.83,,,,,,,
2040,NCC-H2,True,44.110559622485276,37.4,37.4,1113.4545242915867,1188.2545242915867,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,21686.0483,2264.8249003803066,,,
2040,NCC-Electricity,True,44.110559622485276,42.0,42.0,470.4355002281198,554.4355002281197,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,21686.0483,,5.0,956.8904806573803,
2040,RE_PPA,True,5.801753798721543,0.0,0.0,243.6539742098404,243.6539742098404,191.37809613147607,,,,Energy-based,0.2,154.83,,,,,,,
2040,RDH,True,2.4609981321789816,21.6,16.2,1054.647904192821,1092.447904192821,191.37809613147607,,13562087.69336863,45405869.59739818,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2041,Heat_Pump,True,2.844591834058619,23.6,14.16,265.69206008583683,303.4520600858368,,3.992464342664777,4768964.314073596,68673086.12265979,Energy-based,0.184,158.48,,,,,,,
2041,NCC-H2,True,44.476015791685654,36.78,36.78,1113.4545242915867,1187.0145242915867,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,21865.7173,2264.8249003803066,,,
2041,NCC-Electricity,True,44.476015791685654,41.4,41.4,470.4355002281198,553.2355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,21865.7173,,5.0,956.8904806573803,
2041,RE_PPA,True,5.641363152660103,0.0,0.0,245.5081800856424,245.5081800856424,191.37809613147607,,,,Energy-based,0.184,158.48,,,,,,,
2041,RDH,True,2.4813875118987743,21.24,15.93,1054.647904192821,1091.817904192821,191.37809613147607,,13674449.646089165,45782057.41510653,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2042,Heat_Pump,True,2.94249596757661,23.2,13.92,264.7270114942528,301.8470114942528,,3.8219772472241904,4804231.921983753,69180939.67656605,Energy-based,0.168,162.14,,,,,,,
2042,NCC-H2,True,44.80492634396599,36.16,36.160000000000004,1113.4545242915867,1185.7745242915867,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22027.4194,2264.8249003803066,,,
2042,NCC-Electricity,True,44.80492634396599,40.8,40.800000000000004,470.4355002281198,552.0355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22027.4194,,5.0,956.8904806573803,
2042,RE_PPA,True,5.443331623422525,0.0,0.0,247.78047569047533,247.78047569047533,191.37809613147607,,,,Energy-based,0.168,162.14,,,,,,,
2042,RDH,True,2.4997379536465876,20.88,15.66,1054.647904192821,1091.187904192821,191.37809613147607,,13775575.403537646,46120626.451044045,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2043,Heat_Pump,True,3.0439914407943234,22.8,13.68,263.7951883910386,300.2751883910386,,3.6514910745924873,4843418.15299504,69745221.40312858,Energy-based,0.152,165.79,,,,,,,
2043,NCC-H2,True,45.170382513166366,35.54,35.54,1113.4545242915867,1184.5345242915866,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22207.0884,2264.8249003803066,,,
2043,NCC-Electricity,True,45.170382513166366,40.2,40.2,470.4355002281198,550.8355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22207.0884,,5.0,956.8904806573803,
2043,RE_PPA,True,5.206559192965952,0.0,0.0,250.863687563491,250.863687563491,191.37809613147607,,,,Energy-based,0.152,165.79,,,,,,,
2043,RDH,True,2.5201273333663803,20.52,15.389999999999999,1054.6479041928212,1090.5579041928213,191.37809613147607,,13887937.356258182,46496814.268752396,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2044,Heat_Pump,True,3.1467408734043985,22.4,13.44,262.9251489572988,298.7651489572988,,3.481004901960784,4882604.384006327,70309503.12969111,Energy-based,0.136,169.45,,,,,,,
2044,NCC-H2,True,45.53583868236674,34.92,34.92,1113.4545242915867,1183.2945242915866,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22386.7574,2264.8249003803066,,,
2044,NCC-Electricity,True,45.53583868236674,39.6,39.6,470.4355002281198,549.6355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22386.7574,,5.0,956.8904806573803,
2044,RE_PPA,True,4.9114108897995346,0.0,0.0,254.97786199390788,254.97786199390788,191.37809613147607,,,,Energy-based,0.136,169.45,,,,,,,
2044,RDH,True,2.540516713086173,20.16,15.12,1054.6479041928212,1089.9279041928212,191.37809613147607,,14000299.308978718,46873002.08646075,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2045,Heat_Pump,True,3.2507442654068344,22.0,13.2,262.08212209302314,297.28212209302313,,3.3105178065201986,4921790.615017613,70873784.85625364,Energy-based,0.12,173.1,,,,,,,
2045,NCC-H2,True,45.90129485156711,34.3,34.300000000000004,1113.4545242915867,1182.0545242915866,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22566.4264,2264.8249003803066,,,
2045,NCC-Electricity,True,45.90129485156711,39.0,39.0,470.4355002281198,548.4355002281197,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22566.4264,,5.0,956.8904806573803,
2045,RE_PPA,True,4.534887473469197,0.0,0.0,261.1156590210868,261.1156590210868,191.37809613147607,,,,Energy-based,0.12,173.1,,,,,,,
2045,RDH,True,2.5609060928059657,19.8,14.85,1054.6479041928212,1089.2979041928213,191.37809613147607,,14112661.261699254,47249189.904169105,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2046,Heat_Pump,True,3.315726322058079,21.6,12.959999999999999,263.63202481804075,298.19202481804075,,3.1736467930545715,4945302.353624386,71212353.89219116,Energy-based,0.11,176.76,,,,,,,
2046,NCC-H2,True,46.120568553087345,33.68,33.68,1113.4545242915867,1180.8145242915866,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22674.2278,2264.8249003803066,,,
2046,NCC-Electricity,True,46.120568553087345,38.4,38.4,470.4355002281198,547.2355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22674.2278,,5.0,956.8904806573803,
2046,RE_PPA,True,4.24178895339768,0.0,0.0,243.63493552460133,243.63493552460133,191.37809613147607,,,,Energy-based,0.11,176.76,,,,,,,
2046,RDH,True,2.5731397206378412,19.44,14.58,1054.6479041928212,1088.6679041928212,191.37809613147607,,14180078.433331573,47474902.59479412,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2047,Heat_Pump,True,3.3838451581293145,21.2,12.719999999999999,265.1216788149541,299.04167881495414,,3.036774856780061,4972732.715332286,71607351.10078493,Energy-based,0.1,180.41,,,,,,,
2047,NCC-H2,True,46.3763878715276,33.06,33.06,1113.4545242915867,1179.5745242915868,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22799.996099999997,2264.8249003803066,,,
2047,NCC-Electricity,True,46.3763878715276,37.8,37.800000000000004,470.4355002281198,546.0355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22799.996099999997,,5.0,956.8904806573803,
2047,RE_PPA,True,3.89246944503663,0.0,0.0,219.36192262952144,219.36192262952144,191.37809613147607,,,,Energy-based,0.1,180.41,,,,,,,
2047,RDH,True,2.5874122864416957,19.08,14.309999999999999,1054.6479041928212,1088.0379041928213,191.37809613147607,,14258731.800235948,47738234.067189954,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2048,Heat_Pump,True,3.449806870555842,20.8,12.48,266.5826671301123,299.8626671301123,,2.8999038433144344,4996244.453939059,71945920.13672245,Energy-based,0.09,184.07,,,,,,,
2048,NCC-H2,True,46.59566157304783,32.44,32.44,1113.4545242915867,1178.3345242915866,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,22907.797499999997,2264.8249003803066,,,
2048,NCC-Electricity,True,46.59566157304783,37.2,37.2,470.4355002281198,544.8355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,22907.797499999997,,5.0,956.8904806573803,
2048,RE_PPA,True,3.460788178043627,0.0,0.0,182.70240328690195,182.70240328690195,191.37809613147607,,,,Energy-based,0.09,184.07,,,,,,,
2048,RDH,True,2.5996459142735717,18.72,14.04,1054.647904192821,1087.407904192821,191.37809613147607,,14326148.971868267,47963946.757814966,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2049,Heat_Pump,True,3.5189837348643827,20.4,12.24,267.9876656007309,300.6276656007309,,2.7630319070399247,5023674.8156469595,72340917.34531622,Energy-based,0.08,187.72,,,,,,,
2049,NCC-H2,True,46.85148089148809,31.82,31.82,1113.4545242915867,1177.0945242915868,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,23033.5658,2264.8249003803066,,,
2049,NCC-Electricity,True,46.85148089148809,36.6,36.6,470.4355002281198,543.6355002281198,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,23033.5658,,5.0,956.8904806573803,
2049,RE_PPA,True,2.9228844711285866,0.0,0.0,121.93653771586905,121.93653771586905,191.37809613147607,,,,Energy-based,0.08,187.72,,,,,,,
2049,RDH,True,2.6139184800774267,18.36,13.77,1054.647904192821,1086.777904192821,191.37809613147607,,14404802.338772645,48227278.23021082,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2050,Heat_Pump,True,3.5859251030661916,20.0,12.0,269.367188379687,301.367188379687,,2.626159970765414,5047186.554253732,72679486.38125373,Energy-based,0.07,191.38,,,,,,,
2050,NCC-H2,True,47.07075459300832,31.2,31.2,1113.4545242915867,1175.8545242915868,,11.324124501901533,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,23141.3672,2264.8249003803066,,,
2050,NCC-Electricity,True,47.07075459300832,36.0,36.0,470.4355002281198,542.4355002281197,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,23141.3672,,5.0,956.8904806573803,
2050,RE_PPA,True,2.2272878117595525,0.0,0.0,-0.09519342619626059,-0.09519342619626059,191.37809613147607,,,,Energy-based,0.07,191.38,,,,,,,
2050,RDH,True,2.626152107909302,18.0,13.5,1054.647904192821,1086.147904192821,191.37809613147607,,14472219.510404965,48452990.92083583,Energy-based,0.0,,,,,,,,Coolbrook (2024)
