product,product_group,process,company,location,capacity_kt,year_built,naphtha_gj_per_year,electricity_kwh_per_year,lng_gj_per_year,fuel_gas_gj_per_year,byproduct_gas_gj_per_year,lpg_gj_per_year,fuel_oil_gj_per_year,diesel_gj_per_year,emissions_naphtha_kt,emissions_electricity_kt,emissions_lng_kt,emissions_fuel_gas_kt,emissions_byproduct_gas_kt,emissions_lpg_kt,emissions_fuel_oil_kt,emissions_diesel_kt,total_emissions_kt,capex_musd_per_kt,initial_capex_musd,facility_age,remaining_life,book_value_musd,depreciated_musd,emission_intensity,stranding_risk,facility_id,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,retirement_assumed,retirement_loss_musd,retrofit_capex_musd,operational_stranding,operational_loss_musd,total_stranded_musd
Butadiene,Olefins,Naphtha Cracker,Lotte Chemical,Yeosu,160,2011,4640000.0,16345431.894912044,666483.656781711,851618.0058877422,185134.34910603095,0.0,0.0,0.0,251.488,73.5544435271042,9.930606486047497,12.689108287727358,2.7585018016798615,0,0,0,350.42066010255894,1.2,192.0,14,16,102.4,89.6,2.1901291256409934,High,33,0.0,0.0,43.062428178844755,0.0,0.0879911819949606,False,0.0,81.43922321256665,True,30.72,112.15922321256664
Butadiene,Olefins,Naphtha Cracker,LG Chem,Yeosu,306,1991,8874000.0,31260638.499019284,1274649.9935950222,1628719.4362603067,354069.44266528427,0.0,0.0,0.0,480.9708,140.67287324558677,18.99228490456583,24.26791960027857,5.275634695712736,0,0,0,670.1795124461439,1.2,367.2,34,0,0.0,367.2,2.1901291256409934,High,34,0.0,0.0,43.062428178844755,0.0,0.1082968393784131,False,0.0,155.75251439403374,False,0.0,155.75251439403374
Butadiene,Olefins,Naphtha Cracker,Yeochon NCC,Yeosu,378,1992,10962000.0,38616082.851729706,1574567.6391467922,2011947.5389097908,437379.8997629982,0.0,0.0,0.0,594.1404,173.77237283278365,23.46105782328721,29.978018329755884,6.516960506468673,0,0,0,827.8688094922953,1.2,453.59999999999997,33,0,0.0,453.59999999999997,2.190129125640993,High,35,0.0,0.0,43.062428178844755,0.0,0.207117705311215,False,0.0,192.40016483968873,True,0.0,192.40016483968873
Butadiene,Olefins,Naphtha Cracker,Kumho Petrochemical,Ulsan,90,1979,2610000.0,9194305.440888025,374897.0569397124,479035.1283118549,104138.07137214244,0.0,0.0,0.0,141.462,41.374374483996114,5.585966148401716,7.137623411846638,1.5516572634449224,0,0,0,197.1116213076894,1.2,108.0,46,0,0.0,108.0,2.1901291256409934,High,36,0.0,0.0,43.06242817884476,0.0,0.255851283031501,False,0.0,45.809563057068736,False,0.0,45.809563057068736
Butadiene,Olefins,Naphtha Cracker,Daehan Oil Chemical,Ulsan,146,2023,4234000.0,14915206.604107242,608166.3368133113,777101.4303725647,168935.0935592533,0.0,0.0,0.0,229.4828,67.11842971848257,9.06167841851834,11.578811312551212,2.517132894032874,0,0,0,319.75885234358503,1.2,175.2,2,28,163.51999999999998,11.680000000000007,2.1901291256409934,High,37,0.0,0.0,43.062428178844755,0.0,0.0609169721503573,False,0.0,74.31329118146706,False,0.0,74.31329118146706
Butadiene,Olefins,Naphtha Cracker,SK Geocentric,Ulsan,130,1989,3770000.0,13280663.414616035,541517.9711351402,691939.6297837904,150421.6586486502,0.0,0.0,0.0,204.334,59.76298536577216,8.068617769913589,10.309900483778478,2.2412827138648876,0,0,0,284.71678633332914,1.2,156.0,36,0,0.0,156.0,2.1901291256409934,High,38,0.0,0.0,43.06242817884476,0.0,0.0988208659328019,False,0.0,66.16936886021041,True,0.0,66.16936886021041
Benzene,Aromatics,BTX Plant,OCI,Gwangyang,200,1995,0.0,1869235.9938125336,508119.637973375,635149.5474667185,127029.90949334372,0.0,0.0,0.0,0.0,8.4115619721564,7.5709826058032865,9.463728257254106,1.8927456514508216,0,0,0,27.33901848666461,0.4,80.0,30,0,0.0,80.0,0.13669509243332306,High,39,0.0,0.0,43.062428178844755,0.0,0.0879911819949606,False,0.0,0.0,False,0.0,0.0
Benzene,Aromatics,BTX Plant,Lotte Chemical,Daesan,240,2011,0.0,2243083.1925750403,609743.5655680499,762179.4569600621,152435.89139201245,0.0,0.0,0.0,0.0,10.09387436658768,9.085179126963943,11.356473908704926,2.2712947817409854,0,0,0,32.80682218399753,0.4,96.0,14,16,51.2,44.8,0.13669509243332306,High,40,38.875769705908866,0.0,0.0,143.35486672325703,0.0354860843008075,True,51.2,0.0,False,0.0,51.2
Benzene,Aromatics,BTX Plant,HD Hyundai Chemical,Daesan,410,2016,0.0,3831933.7873156937,1041645.2578454186,1302056.5723067727,260411.3144613546,0.0,0.0,0.0,0.0,17.24370204292062,15.52051434189674,19.40064292737091,3.880128585474184,0,0,0,56.04498789766245,0.4,164.0,9,21,114.8,49.2,0.13669509243332306,High,41,38.875769705908866,0.0,0.0,143.35486672325703,0.0425833011609691,False,0.0,0.0,True,34.44,34.44
Benzene,Aromatics,BTX Plant,HDHyundai Oilbank,Daesan,338,1997,0.0,3159008.8295431817,858722.1881750036,1073402.7352187545,214680.54704375088,0.0,0.0,0.0,0.0,14.215539732944316,12.794960603807557,15.99370075475944,3.198740150951888,0,0,0,46.2029412424632,0.4,135.20000000000002,28,2,9.013333333333334,126.18666666666668,0.13669509243332306,High,42,38.875769705908866,0.0,0.0,143.35486672325703,0.0727464728166555,False,0.0,0.0,False,0.0,0.0
Benzene,Aromatics,BTX Plant,LG Chem,Daesan,270,1991,0.0,2523468.5916469204,685961.5112640562,857451.88908007,171490.37781601402,0.0,0.0,0.0,0.0,11.35560866241114,10.220826517834436,12.776033147293042,2.555206629458609,0,0,0,36.907674956997226,0.4,108.0,34,0,0.0,108.0,0.13669509243332306,High,43,38.875769705908866,0.0,0.0,143.35486672325703,0.0599714824683648,False,0.0,0.0,False,0.0,0.0
Benzene,Aromatics,BTX Plant,Hanwha TotalEnergies,Daesan,1267,1991,0.0,11841610.0208024,3218937.9065613304,4023672.3832016615,804734.4766403325,0.0,0.0,0.0,0.0,53.28724509361079,47.96217480776382,59.95271850970475,11.990543701940954,0,0,0,173.19268211302034,0.4,506.8,34,0,0.0,506.8,0.1366950924333231,High,44,38.875769705908866,0.0,0.0,143.35486672325703,0.0479062138060902,False,0.0,0.0,True,0.0,0.0
Benzene,Aromatics,BTX Plant,Lotte Chemical,Yeosu,235,1992,0.0,2196352.2927297265,597040.5746187156,746300.7182733942,149260.14365467886,0.0,0.0,0.0,0.0,9.883585317283767,8.895904561818863,11.119880702273573,2.2239761404547154,0,0,0,32.12334672183092,0.4,94.0,33,0,0.0,94.0,0.13669509243332306,High,45,38.87576970590887,0.0,0.0,143.35486672325706,0.2248043440456161,False,0.0,0.0,False,0.0,0.0
Benzene,Aromatics,BTX Plant,LG Chem,Yeosu,630,1992,0.0,5888093.380509481,1600576.859616131,2000721.074520163,400144.2149040327,0.0,0.0,0.0,0.0,26.496420212292666,23.84859520828035,29.81074401035043,5.962148802070088,0,0,0,86.11790823299354,0.4,252.0,33,0,0.0,252.0,0.1366950924333231,High,46,38.875769705908866,0.0,0.0,143.354866723257,0.0416961490534489,False,0.0,0.0,True,0.0,0.0
Benzene,Aromatics,BTX Plant,Yeochon NCC,Yeosu,457,1979,0.0,4271204.245861639,1161053.3727691618,1451316.7159614516,290263.3431922904,0.0,0.0,0.0,0.0,19.220419106377378,17.29969525426051,21.624619067825627,4.3249238135651265,0,0,0,62.46965724202864,0.4,182.8,46,0,0.0,182.8,0.13669509243332306,High,47,38.875769705908866,0.0,0.0,143.35486672325703,0.1117811655475439,False,0.0,0.0,False,0.0,0.0
Benzene,Aromatics,BTX Plant,GS Caltex,Yeosu,930,1990,0.0,8691947.371228281,2362756.3165761936,2953445.3957202407,590689.0791440483,0.0,0.0,0.0,0.0,39.113763170527264,35.205069116985285,44.00633639623159,8.80126727924632,0,0,0,127.12643596299046,0.4,372.0,35,0,0.0,372.0,0.13669509243332306,High,48,38.875769705908866,0.0,0.0,143.35486672325703,0.0810857026273453,False,0.0,0.0,True,0.0,0.0
Benzene,Aromatics,BTX Plant,Daehan Oil Chemical,Onsan,210,2008,0.0,1962697.7935031604,533525.6198720437,666907.0248400545,133381.4049680109,0.0,0.0,0.0,0.0,8.83214007076422,7.949531736093452,9.936914670116812,1.9873829340233624,0,0,0,28.70596941099785,0.4,84.0,17,13,36.4,47.6,0.1366950924333231,High,49,38.875769705908866,0.0,0.0,143.35486672325703,0.1650102919987552,True,36.4,0.0,False,0.0,36.4
Benzene,Aromatics,BTX Plant,S-Oil,Onsan,672,1991,0.0,6280632.939210112,1707281.9835905398,2134102.479488174,426820.4958976349,0.0,0.0,0.0,0.0,28.262848226445502,25.43850155549904,31.798126944373795,6.359625388874759,0,0,0,91.8591021151931,0.4,268.8,34,0,0.0,268.8,0.13669509243332306,High,50,38.875769705908866,0.0,0.0,143.35486672325703,0.0372603885158479,False,0.0,0.0,True,0.0,0.0
Benzene,Aromatics,BTX Plant,Lotte Chemical,Ulsan,110,1986,0.0,1028079.7965968936,279465.8008853562,349332.25110669516,69866.45022133905,0.0,0.0,0.0,0.0,4.62635908468602,4.164040433191808,5.205050541489758,1.041010108297952,0,0,0,15.036460167665537,0.4,44.0,39,0,0.0,44.0,0.13669509243332306,High,51,38.875769705908866,0.0,0.0,143.35486672325703,0.1192332432507135,False,0.0,0.0,False,0.0,0.0
Benzene,Aromatics,BTX Plant,SK Geocentric,Ulsan,603,1972,0.0,5635746.521344788,1531980.7084897254,1914975.885612156,382995.1771224313,0.0,0.0,0.0,0.0,25.360859346051548,22.82651255649691,28.533140695621128,5.706628139124226,0,0,0,82.42714073729381,0.4,241.20000000000002,53,0,0.0,241.20000000000002,0.13669509243332306,High,52,38.875769705908866,0.0,0.0,143.35486672325703,0.0195173463654441,False,0.0,0.0,True,0.0,0.0
Benzene,Aromatics,BTX Plant,Ulsan Aromatics,Ulsan,600,2014,0.0,5607707.9814376,1524358.913920125,1905448.6424001555,381089.7284800312,0.0,0.0,0.0,0.0,25.2346859164692,22.712947817409862,28.391184771762315,5.678236954352465,0,0,0,82.01705545999384,0.4,240.0,11,19,152.0,88.0,0.13669509243332306,High,53,38.875769705908866,0.0,0.0,143.35486672325703,0.1069905441669348,True,152.0,0.0,False,0.0,152.0
Benzene,Aromatics,BTX Plant,SK Incheon Petrochemical,Incheon,600,2006,0.0,5607707.9814376,1524358.913920125,1905448.6424001555,381089.7284800312,0.0,0.0,0.0,0.0,25.2346859164692,22.712947817409862,28.391184771762315,5.678236954352465,0,0,0,82.01705545999384,0.4,240.0,19,11,88.0,152.0,0.13669509243332306,High,54,38.875769705908866,0.0,0.0,143.35486672325703,0.1064582529024227,True,88.0,0.0,False,0.0,88.0
