facility_id,company,location,product,process,start_year,capacity_kt,annual_emissions_kt_co2,emission_intensity_t_co2_per_t
여천NCC_여수_벤젠_1979,여천NCC,여수,벤젠,BTX Plant,1979,457,435.7548990541883,0.9535118141229503
GS칼텍스_여수_벤젠_1990,GS칼텍스,여수,벤젠,BTX Plant,1990,930,886.7659871343438,0.9535118141229504
대한유화_온산_벤젠_2008,대한유화,온산,벤젠,BTX Plant,2008,210,200.23748096581954,0.9535118141229502
S-Oil_온산_벤젠_1991,S-Oil,온산,벤젠,BTX Plant,1991,672,640.7599390906227,0.9535118141229504
롯데케미칼_울산_벤젠_1986,롯데케미칼,울산,벤젠,BTX Plant,1986,110,104.88629955352454,0.9535118141229504
SK지오센트릭_울산_벤젠_1972,SK지오센트릭,울산,벤젠,BTX Plant,1972,603,574.967623916139,0.9535118141229503
울산아로마틱스_울산_벤젠_2014,울산아로마틱스,울산,벤젠,BTX Plant,2014,600,572.1070884737703,0.9535118141229505
SK인천석유화학_인천_벤젠_2006,SK인천석유화학,인천,벤젠,BTX Plant,2006,600,572.1070884737703,0.9535118141229505
OCI_광양_톨루엔_1995,OCI,광양,톨루엔,BTX Plant,1995,40,49.59196248943383,1.239799062235846
롯데케미칼_대산_톨루엔_2011,롯데케미칼,대산,톨루엔,BTX Plant,2011,120,148.7758874683015,1.239799062235846
LG화학_대산_톨루엔_2011,LG화학,대산,톨루엔,BTX Plant,2011,100,123.97990622358458,1.2397990622358457
롯데케미칼_여수_톨루엔_1992,롯데케미칼,여수,톨루엔,BTX Plant,1992,220,272.7557936918861,1.239799062235846
LG화학_여수_톨루엔_1992,LG화학,여수,톨루엔,BTX Plant,1992,112,138.85749497041473,1.239799062235846
여천NCC_여수_톨루엔_1979,여천NCC,여수,톨루엔,BTX Plant,1979,282,349.6233355505085,1.2397990622358457
GS칼텍스_여수_톨루엔_1990,GS칼텍스,여수,톨루엔,BTX Plant,1990,170,210.7658405800938,1.239799062235846
대한유화_온산_톨루엔_2008,대한유화,온산,톨루엔,BTX Plant,2008,78,96.70432685439597,1.239799062235846
S-Oil_온산_톨루엔_1991,S-Oil,온산,톨루엔,BTX Plant,1991,300,371.9397186707538,1.239799062235846
SK지오센트릭_울산_톨루엔_2070,SK지오센트릭,울산,톨루엔,BTX Plant,2070,1506,1867.1373877271835,1.2397990622358457
롯데케미칼_대산_자일렌_2011,롯데케미칼,대산,자일렌,BTX Plant,2011,60,146.86535828191543,2.447755971365257
HD현대케미칼_대산_자일렌_2016,HD현대케미칼,대산,자일렌,BTX Plant,2016,1350,3304.470561343097,2.447755971365257
롯데케미칼_여수_자일렌_1992,롯데케미칼,여수,자일렌,BTX Plant,1992,79,193.3727217378553,2.447755971365257
LG화학_여수_자일렌_1992,LG화학,여수,자일렌,BTX Plant,1992,60,146.86535828191543,2.447755971365257
여천NCC_여수_자일렌_1979,여천NCC,여수,자일렌,BTX Plant,1979,204,499.34221815851254,2.4477559713652575
GS칼텍스_여수_자일렌_1990,GS칼텍스,여수,자일렌,BTX Plant,1990,350,856.71458997784,2.447755971365257
대한유화_온산_자일렌_2008,대한유화,온산,자일렌,BTX Plant,2008,47,115.04453065416709,2.447755971365257
S-Oil_온산_자일렌_1991,S-Oil,온산,자일렌,BTX Plant,1991,450,1101.4901871143657,2.447755971365257
SK지오센트릭_울산_자일렌_2070,SK지오센트릭,울산,자일렌,BTX Plant,2070,894,2188.29383840054,2.4477559713652575
롯데케미칼_울산_O-X_1980,롯데케미칼,울산,O-X,BTX Plant,1980,210,1.10425081414974,0.0052583372102368575
SK지오센트릭_울산_O-X_1990,SK지오센트릭,울산,O-X,BTX Plant,1990,200,1.0516674420473715,0.0052583372102368575
롯데케미칼_울산_M-X_1998,롯데케미칼,울산,M-X,BTX Plant,1998,360,1.8930013956852687,0.0052583372102368575
HD현대오일뱅크_대산_P-X_1997,HD현대오일뱅크,대산,P-X,BTX Plant,1997,1460,0.0,0.0
한화토탈에너지스_대산_P-X_1997,한화토탈에너지스,대산,P-X,BTX Plant,1997,2000,0.0,0.0
GS칼텍스_여수_P-X_1990,GS칼텍스,여수,P-X,BTX Plant,1990,1350,0.0,0.0
S-Oil_온산_P-X_1997,S-Oil,온산,P-X,BTX Plant,1997,1900,0.0,0.0
롯데케미칼_울산_P-X_1980,롯데케미칼,울산,P-X,BTX Plant,1980,750,0.0,0.0
SK지오센트릭_울산_P-X_1990,SK지오센트릭,울산,P-X,BTX Plant,1990,830,0.0,0.0
울산아로마틱스_울산_P-X_2014,울산아로마틱스,울산,P-X,BTX Plant,2014,1000,0.0,0.0
SK인천석유화학_인천_P-X_2014,SK인천석유화학,인천,P-X,BTX Plant,2014,1500,0.0,0.0
SK지오센트릭_울산_C-H_1974,SK지오센트릭,울산,C-H,Naphtha Cracker,1974,160,0.725581395348837,0.004534883720930231
카프로_울산_C-H_2000,카프로,울산,C-H,Naphtha Cracker,2000,190,0.8616279069767439,0.00453488372093023
롯데케미칼_대산_SM_2005,롯데케미칼,대산,SM,Utility,2005,350,2.2698630561018334,0.00648532301743381
LG화학_대산_SM_2006,LG화학,대산,SM,Utility,2006,577,3.7420313810593084,0.00648532301743381
한화토탈에너지스_대산_SM_1991,한화토탈에너지스,대산,SM,Utility,1991,1071,6.94578095167161,0.00648532301743381
여천NCC_여수_SM_1986,여천NCC,여수,SM,Utility,1986,351,2.2763483791192676,0.006485323017433811
SKpicglobal_울산_SM_1990,SKpicglobal,울산,SM,Utility,1990,400,2.5941292069735242,0.006485323017433811
LG화학_여수_EDC_1996,LG화학,여수,EDC,Utility,1996,810,5.253111644121385,0.006485323017433809
한화솔루션_여수_EDC_1980,한화솔루션,여수,EDC,Utility,1980,1586,10.285722305650022,0.00648532301743381
한화솔루션_울산_EDC_1991,한화솔루션,울산,EDC,Utility,1991,385,2.496849361712017,0.00648532301743381
LG화학_대산_VCM_1997,LG화학,대산,VCM,Utility,1997,230,1.4916242940097764,0.00648532301743381
LG화학_여수_VCM_1990,LG화학,여수,VCM,Utility,1990,720,4.669432572552344,0.006485323017433811
한화솔루션_여수_VCM_1979,한화솔루션,여수,VCM,Utility,1979,583,3.7809433191639115,0.006485323017433811
한화솔루션_울산_VCM_1972,한화솔루션,울산,VCM,Utility,1972,264,1.7121252766025257,0.006485323017433809
롯데케미칼_여수_PC_2008,롯데케미칼,여수,PC,Utility,2008,480,2.176744186046511,0.004534883720930231
LG화학_여수_PC_2001,LG화학,여수,PC,Utility,2001,170,0.7709302325581393,0.004534883720930231
삼양화성_전주_PC_1999,삼양화성,전주,PC,Utility,1999,120,0.5441860465116277,0.004534883720930231
HD현대케미칼_대산_LDPE_2021,HD현대케미칼,대산,LDPE,Utility,2021,300,3.207390787800087,0.010691302626000291
LG화학_대산_LDPE_2006,LG화학,대산,LDPE,Utility,2006,280,2.993564735280082,0.010691302626000293
한화토탈에너지스_대산_LDPE_1991,한화토탈에너지스,대산,LDPE,Utility,1991,435,4.650716642310127,0.010691302626000291
LG화학_여수_LDPE_1990,LG화학,여수,LDPE,Utility,1990,180,1.9244344726800524,0.010691302626000291
한화솔루션_여수_LDPE_1979,한화솔루션,여수,LDPE,Utility,1979,337,3.602968984962098,0.01069130262600029
롯데케미칼_울산_LDPE_1972,롯데케미칼,울산,LDPE,Utility,1972,120,1.282956315120035,0.010691302626000291
롯데케미칼_대산_LDPE_2005,롯데케미칼,대산,LDPE,Utility,2005,500,5.345651313000145,0.01069130262600029
LG화학_대산_L-LDPE_2006,LG화학,대산,L-LDPE,Utility,2006,125,1.2336118414615724,0.00986889473169258
한화토탈에너지스_대산_L-LDPE_2004,한화토탈에너지스,대산,L-LDPE,Utility,2004,530,5.230514207797068,0.009868894731692581
DL케미칼_여수_L-LDPE_2010,DL케미칼,여수,L-LDPE,Utility,2010,10,0.09868894731692579,0.00986889473169258
롯데케미칼_여수_L-LDPE_2019,롯데케미칼,여수,L-LDPE,Utility,2019,600,5.921336839015548,0.00986889473169258
LG화학_여수_L-LDPE_2021,LG화학,여수,L-LDPE,Utility,2021,425,4.194280260969347,0.00986889473169258
한화솔루션_여수_L-LDPE_1986,한화솔루션,여수,L-LDPE,Utility,1986,288,2.842241682727463,0.00986889473169258
SSNC_울산_L-LDPE_2015,SSNC,울산,L-LDPE,Utility,2015,180,1.7764010517046644,0.009868894731692581
SK지오센트릭_울산_L-LDPE_1990,SK지오센트릭,울산,L-LDPE,Utility,1990,550,5.427892102430919,0.00986889473169258
HD현대케미칼_대산_HDPE_2021,HD현대케미칼,대산,HDPE,Utility,2021,575,4.917999207960136,0.008553042100800236
한화토탈에너지스_대산_HDPE_1991,한화토탈에너지스,대산,HDPE,Utility,1991,180,1.5395475781440426,0.008553042100800236
DL케미칼_여수_HDPE_1980,DL케미칼,여수,HDPE,Utility,1980,630,5.38841652350415,0.008553042100800238
롯데케미칼_여수_HDPE_1992,롯데케미칼,여수,HDPE,Utility,1992,360,3.0790951562880853,0.008553042100800236
LG화학_여수_HDPE_1992,LG화학,여수,HDPE,Utility,1992,500,4.2765210504001185,0.008553042100800236
GS칼텍스_여수_HDPE_2021,GS칼텍스,여수,HDPE,Utility,2021,650,5.559477365520155,0.008553042100800238
대한유화_온산_HDPE_1976,대한유화,온산,HDPE,Utility,1976,210,1.79613884116805,0.008553042100800238
SK지오센트릭_울산_HDPE_1990,SK지오센트릭,울산,HDPE,Utility,1990,490,4.190990629392116,0.008553042100800238
롯데케미칼_대산_PP_2005,롯데케미칼,대산,PP,Utility,2005,500,4.00923848475011,0.00801847696950022
HD현대케미칼_대산_PP_2021,HD현대케미칼,대산,PP,Utility,2021,380,3.0470212484100836,0.00801847696950022
LG화학_대산_PP_2006,LG화학,대산,PP,Utility,2006,1117,8.956638774931745,0.00801847696950022
한화토탈에너지스_대산_PP_1991,한화토탈에너지스,대산,PP,Utility,1991,600,4.811086181700133,0.008018476969500221
롯데케미칼_여수_PP_1979,롯데케미칼,여수,PP,Utility,1979,180,1.4433258545100396,0.00801847696950022
GS칼텍스_여수_PP_1987,GS칼텍스,여수,PP,Utility,1987,730,5.85348818773516,0.00801847696950022
폴리미래_여수_PP_1993,폴리미래,여수,PP,Utility,1993,405,3.2474831726475895,0.008018476969500221
S-Oil_온산_PP_2018,S-Oil,온산,PP,Utility,2018,550,4.410162333225121,0.00801847696950022
대한유화_온산_PP_1976,대한유화,온산,PP,Utility,1976,432,3.463982050824095,0.00801847696950022
SK지오센트릭_울산_PP_1990,SK지오센트릭,울산,PP,Utility,1990,400,3.207390787800088,0.00801847696950022
울산피피_울산_PP_2021,울산피피,울산,PP,Utility,2021,600,4.811086181700133,0.008018476969500221
LG화학_여수_PS_1984,LG화학,여수,PS,Utility,1984,40,0.5131825260480141,0.012829563151200351
금호석유화학_울산_PS_1973,금호석유화학,울산,PS,Utility,1973,265,3.399834235068093,0.01282956315120035
HDC현대EP_울산_PS_1989,HDC현대EP,울산,PS,Utility,1989,148,1.8987753463776518,0.01282956315120035
한국이네오스스티롤루션_울산_PS_1985,한국이네오스스티롤루션,울산,PS,Utility,1985,266,3.412663798219293,0.01282956315120035
SH에너지화학_군산_EPS_1973,SH에너지화학,군산,EPS,Utility,1973,100,0.6414781575600175,0.006414781575600175
롯데케미칼_여수_EPS_1989,롯데케미칼,여수,EPS,Utility,1989,90,0.5773303418040157,0.006414781575600174
LG화학_여수_EPS_1984,LG화학,여수,EPS,Utility,1984,90,0.5773303418040157,0.006414781575600174
금호석유화학_울산_EPS_1973,금호석유화학,울산,EPS,Utility,1973,80,0.5131825260480141,0.006414781575600176
HDC현대EP_울산_EPS_1989,HDC현대EP,울산,EPS,Utility,1989,80,0.5131825260480141,0.006414781575600176
한국바스프_울산_EPS_1982,한국바스프,울산,EPS,Utility,1982,85,0.5452564339260149,0.006414781575600175
롯데케미칼_여수_ABS_1989,롯데케미칼,여수,ABS,Utility,1989,757,4.855989652729333,0.006414781575600176
LG화학_여수_ABS_1978,LG화학,여수,ABS,Utility,1978,1030,6.60722502286818,0.006414781575600175
금호석유화학_울산_ABS_1973,금호석유화학,울산,ABS,Utility,1973,290,1.8602866569240508,0.006414781575600176
한국이네오스스티롤루션_울산_ABS_1990,한국이네오스스티롤루션,울산,ABS,Utility,1990,276,1.7704797148656484,0.006414781575600176
LG화학_대산_PVC_1998,LG화학,대산,PVC,Utility,1998,240,1.5564775241841142,0.006485323017433809
LG화학_여수_PVC_1976,LG화학,여수,PVC,Utility,1976,450,2.918395357845214,0.006485323017433809
한화솔루션_여수_PVC_1990,한화솔루션,여수,PVC,Utility,1990,480,3.1129550483682285,0.006485323017433809
한화솔루션_울산_PVC_2066,한화솔루션,울산,PVC,Utility,2066,330,2.140156595753157,0.00648532301743381
한화임팩트_대산_TPA_1997,한화임팩트,대산,TPA,Utility,1997,700,3.174418604651162,0.004534883720930232
삼남석유화학_여수_TPA_1990,삼남석유화학,여수,TPA,Utility,1990,1500,6.802325581395347,0.004534883720930231
한화임팩트_울산_TPA_1995,한화임팩트,울산,TPA,Utility,1995,1300,5.8953488372093,0.004534883720930231
태광산업_울산_TPA_1980,태광산업,울산,TPA,Utility,1980,1000,4.534883720930232,0.004534883720930232
효성화학_울산_TPA_1997,효성화학,울산,TPA,Utility,1997,420,1.904651162790697,0.004534883720930231
카프로_울산_CPLM_1974,카프로,울산,CPLM,Utility,1974,270,1.2244186046511623,0.00453488372093023
SK케미칼_울산_DMT_1989,SK케미칼,울산,DMT,Utility,1989,160,0.725581395348837,0.004534883720930231
롯데케미칼_대산_EG_2005,롯데케미칼,대산,EG,Utility,2005,730,3.310465116279069,0.004534883720930231
한화토탈에너지스_대산_EG_1991,한화토탈에너지스,대산,EG,Utility,1991,218,0.9886046511627904,0.004534883720930231
롯데케미칼_여수_EG_1979,롯데케미칼,여수,EG,Utility,1979,400,1.8139534883720925,0.004534883720930231
대한유화_울산_EG_2014,대한유화,울산,EG,Utility,2014,200,0.9069767441860462,0.004534883720930231
동서석유화학_울산_AN_1972,동서석유화학,울산,AN,Utility,1972,602,3.9041644564951534,0.00648532301743381
태광산업_울산_AN_1997,태광산업,울산,AN,Utility,1997,290,1.8807436750558049,0.00648532301743381
LG화학_대산_SBR_1996,LG화학,대산,SBR,Utility,1996,80,0.3627906976744185,0.004534883720930231
금호석유화학_울산_SBR_1973,금호석유화학,울산,SBR,Utility,1973,183,0.8298837209302323,0.004534883720930231
LG화학_대산_S-SBR_2012,LG화학,대산,S-SBR,Utility,2012,80,0.3627906976744185,0.004534883720930231
금호석유화학_여수_S-SBR_2012,금호석유화학,여수,S-SBR,Utility,2012,123,0.5577906976744185,0.004534883720930231
롯데베르살리스엘라스토머스_여수_S-SBR_2018,롯데베르살리스엘라스토머스,여수,S-SBR,Utility,2018,100,0.4534883720930231,0.004534883720930231
LG화학_대산_SB-Latex_1996,LG화학,대산,SB-Latex,Utility,1996,20,0.09069767441860463,0.004534883720930231
금호석유화학_울산_SB-Latex_1983,금호석유화학,울산,SB-Latex,Utility,1983,85,0.38546511627906965,0.004534883720930231
한국트린지오_울산_SB-Latex_1990,한국트린지오,울산,SB-Latex,Utility,1990,43,0.19499999999999992,0.00453488372093023
한솔케미칼_전주_SB-Latex_1996,한솔케미칼,전주,SB-Latex,Utility,1996,60,0.27209302325581386,0.004534883720930231
LG화학_대산_BR_1996,LG화학,대산,BR,Utility,1996,220,0.9976744186046509,0.004534883720930231
금호석유화학_여수_BR_1980,금호석유화학,여수,BR,Utility,1980,275,1.2470930232558137,0.004534883720930232
LG화학_대산_NBR_1996,LG화학,대산,NBR,Utility,1996,65,0.29476744186046505,0.004534883720930231
금호석유화학_울산_NBR_1987,금호석유화학,울산,NBR,Utility,1987,92,0.4172093023255813,0.004534883720930231
LG화학_여수_NB-Latex_2008,LG화학,여수,NB-Latex,Utility,2008,205,0.9296511627906974,0.004534883720930231
금호석유화학_울산_NB-Latex_2012,금호석유화학,울산,NB-Latex,Utility,2012,946,4.289999999999999,0.004534883720930231
한솔케미칼_전주_NB-Latex_2021,한솔케미칼,전주,NB-Latex,Utility,2021,28,0.12697674418604646,0.00453488372093023
금호폴리켐_여수_EPDM_1987,금호폴리켐,여수,EPDM,Utility,1987,310,1.4058139534883716,0.004534883720930231
롯데베르살리스엘라스토머스_여수_EPDM_2018,롯데베르살리스엘라스토머스,여수,EPDM,Utility,2018,96,0.4353488372093022,0.004534883720930231
롯데이네오스화학_울산_초산_1991,롯데이네오스화학,울산,초산,Utility,1991,710,3.2197674418604643,0.004534883720930231
롯데이네오스화학_울산_초산비닐_1996,롯데이네오스화학,울산,초산비닐,Utility,1996,460,2.0860465116279063,0.004534883720930231
한국알콜산업_울산_에탄올_1974,한국알콜산업,울산,에탄올,Utility,1974,70,0.3174418604651162,0.004534883720930231
한국알콜산업_울산_초산에틸_1989,한국알콜산업,울산,초산에틸,Utility,1989,123,0.5577906976744185,0.004534883720930231
이수화학_울산_알킬벤젠_1973,이수화학,울산,알킬벤젠,Utility,1973,180,0.8162790697674417,0.004534883720930231
애경케미칼_울산_PA_1972,애경케미칼,울산,PA,Utility,1972,210,0.9523255813953485,0.004534883720930231
OCI_포항_PA_1983,OCI,포항,PA,Utility,1983,60,0.27209302325581386,0.004534883720930231
애경케미칼_울산_MA_1988,애경케미칼,울산,MA,Utility,1988,8,0.03627906976744185,0.004534883720930231
용산케미칼_울산_MA_1976,용산케미칼,울산,MA,Utility,1976,38,0.1723255813953488,0.004534883720930231
코리아피티지_울산_MA_1992,코리아피티지,울산,MA,Utility,1992,30,0.13604651162790693,0.004534883720930231
OCI_군산_TDI_1990,OCI,군산,TDI,Utility,1990,50,0.22674418604651156,0.004534883720930231
한국바스프_여수_TDI_1988,한국바스프,여수,TDI,Utility,1988,160,0.725581395348837,0.004534883720930231
한화솔루션_여수_TDI_1981,한화솔루션,여수,TDI,Utility,1981,150,0.6802325581395346,0.004534883720930231
구다우케미칼_여수_MDI_2018,구다우케미칼,여수,MDI,Utility,2018,30,0.13604651162790693,0.004534883720930231
금호미쓰이화학_여수_MDI_1992,금호미쓰이화학,여수,MDI,Utility,1992,610,2.766279069767441,0.004534883720930231
