scenario,year,region,abatement_tco2,total_cost_usd,mac_usd_per_tco2,facilities_deployed,total_facilities
shaheen_ncc_h2_rising_coupled,2025,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_h2_rising_coupled,2025,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_h2_rising_coupled,2025,Ulsan,0.0,0.0,0.0,0,85
shaheen_ncc_h2_rising_coupled,2025,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2026,Daesan,5405239.607079938,3548508024.7058597,656.4941210113834,3,55
shaheen_ncc_h2_rising_coupled,2026,Yeosu,2838670.0521535464,1863570200.7298799,656.4941210113833,2,85
shaheen_ncc_h2_rising_coupled,2026,Ulsan,4160984.1039243587,2562144828.1620345,615.7545340645721,4,85
shaheen_ncc_h2_rising_coupled,2026,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2027,Daesan,5439569.919496927,3602111207.513857,662.2051487201021,3,55
shaheen_ncc_h2_rising_coupled,2027,Yeosu,2856699.304660972,1891720987.8916311,662.205148720102,2,85
shaheen_ncc_h2_rising_coupled,2027,Ulsan,4195956.107685254,2603121294.943684,620.3881137307046,4,85
shaheen_ncc_h2_rising_coupled,2027,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2028,Daesan,7112346.55983373,4747643937.0154295,667.5214568181024,4,55
shaheen_ncc_h2_rising_coupled,2028,Yeosu,2874728.5571683985,1918942994.4376497,667.521456818102,2,85
shaheen_ncc_h2_rising_coupled,2028,Ulsan,4230928.11144615,2642803308.066036,624.6391426307441,4,85
shaheen_ncc_h2_rising_coupled,2028,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2029,Daesan,7156952.612021791,4810076992.248213,672.0845104058051,4,55
shaheen_ncc_h2_rising_coupled,2029,Yeosu,4736328.849002904,3183213255.603006,672.0845104058048,3,85
shaheen_ncc_h2_rising_coupled,2029,Ulsan,4265900.115207044,2679700305.1718764,628.1676159315834,4,85
shaheen_ncc_h2_rising_coupled,2029,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2030,Daesan,7201558.664209853,4870323542.538513,676.287421880341,4,55
shaheen_ncc_h2_rising_coupled,2030,Yeosu,4765848.246890711,3223083223.9626594,676.2874218803405,3,85
shaheen_ncc_h2_rising_coupled,2030,Ulsan,4300872.118967941,2715365830.669044,631.3523758806009,4,85
shaheen_ncc_h2_rising_coupled,2030,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2031,Daesan,7237192.234635949,4974747911.30513,687.3864545834291,4,55
shaheen_ncc_h2_rising_coupled,2031,Yeosu,8252672.611014187,5672775366.9228115,687.3864545834289,4,85
shaheen_ncc_h2_rising_coupled,2031,Ulsan,5604980.385331596,3653352818.7822685,651.804746425733,6,85
shaheen_ncc_h2_rising_coupled,2031,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2032,Daesan,7272825.8050620435,5077707442.301955,698.1753143004967,4,55
shaheen_ncc_h2_rising_coupled,2032,Yeosu,8293306.075091693,5790181575.56736,698.1753143004966,4,85
shaheen_ncc_h2_rising_coupled,2032,Ulsan,5639201.239074374,3731449211.757331,661.6981826968488,6,85
shaheen_ncc_h2_rising_coupled,2032,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2033,Daesan,7308459.375488139,5178468325.553558,708.5581323639339,4,55
shaheen_ncc_h2_rising_coupled,2033,Yeosu,8333939.539169199,5905080635.10767,708.5581323639337,4,85
shaheen_ncc_h2_rising_coupled,2033,Ulsan,5673422.092817153,3807909814.8419485,671.1839437546803,6,85
shaheen_ncc_h2_rising_coupled,2033,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2034,Daesan,8441686.463772543,6055646401.0275345,717.3503099191508,8,55
shaheen_ncc_h2_rising_coupled,2034,Yeosu,9081841.657001775,6519523463.360962,717.8635908427938,6,85
shaheen_ncc_h2_rising_coupled,2034,Ulsan,5848159.897637095,3982827750.8179884,681.0394757549669,7,85
shaheen_ncc_h2_rising_coupled,2034,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2035,Daesan,8484830.400725752,6166818793.469217,726.8051925872008,8,55
shaheen_ncc_h2_rising_coupled,2035,Yeosu,10177399.147830697,7391981730.933536,726.3134346567442,9,85
shaheen_ncc_h2_rising_coupled,2035,Ulsan,7008083.8274408,4933082966.707479,703.913236224649,10,85
shaheen_ncc_h2_rising_coupled,2035,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2036,Daesan,9202026.934574284,6793886551.424677,738.3032672832516,9,55
shaheen_ncc_h2_rising_coupled,2036,Yeosu,10282996.541001007,7523279491.339468,731.6232638358067,9,85
shaheen_ncc_h2_rising_coupled,2036,Ulsan,7092856.872124853,5022923722.160237,708.1665135384986,10,85
shaheen_ncc_h2_rising_coupled,2036,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2037,Daesan,9296391.83590124,6909525786.182664,743.2481233739669,9,55
shaheen_ncc_h2_rising_coupled,2037,Yeosu,12228153.972073376,9168310327.777258,749.7705989567861,10,85
shaheen_ncc_h2_rising_coupled,2037,Ulsan,7177933.762847199,5110608867.206618,711.9888586404904,10,85
shaheen_ncc_h2_rising_coupled,2037,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2038,Daesan,9390419.719723454,7023325827.78194,747.9245909562791,9,55
shaheen_ncc_h2_rising_coupled,2038,Yeosu,12355167.126760786,9319192679.305458,754.2749186387344,10,85
shaheen_ncc_h2_rising_coupled,2038,Ulsan,7262706.8075312525,5196931496.166871,715.5639947874225,10,85
shaheen_ncc_h2_rising_coupled,2038,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2039,Daesan,11452494.483170591,9061604819.387035,791.2341571264704,19,55
shaheen_ncc_h2_rising_coupled,2039,Yeosu,12771798.536571609,10034635922.4259,785.6869879126313,22,85
shaheen_ncc_h2_rising_coupled,2039,Ulsan,7844747.9769825535,6167729344.968528,786.2240269624209,21,85
shaheen_ncc_h2_rising_coupled,2039,Other,36679.58839297148,112851794.70255338,3076.6919599397133,3,18
shaheen_ncc_h2_rising_coupled,2040,Daesan,11748206.187673975,9210102729.266851,783.9582130359561,19,55
shaheen_ncc_h2_rising_coupled,2040,Yeosu,13051788.62315756,10196800002.889084,781.2569064133539,22,85
shaheen_ncc_h2_rising_coupled,2040,Ulsan,8173295.735032286,6277986426.597186,768.1095399116116,21,85
shaheen_ncc_h2_rising_coupled,2040,Other,64570.35441275804,116266087.27486295,1800.6109511440234,3,18
shaheen_ncc_h2_rising_coupled,2041,Daesan,12704849.237147568,10037771117.216835,790.0740048034185,20,55
shaheen_ncc_h2_rising_coupled,2041,Yeosu,13190783.701855585,10355322169.275055,785.042223671543,22,85
shaheen_ncc_h2_rising_coupled,2041,Ulsan,8336396.229206976,6386147940.885042,766.0561908646878,21,85
shaheen_ncc_h2_rising_coupled,2041,Other,78416.12754400923,119670663.19533557,1526.097589149288,3,18
shaheen_ncc_h2_rising_coupled,2042,Daesan,12857251.584124422,10190431534.169275,792.5824168169797,20,55
shaheen_ncc_h2_rising_coupled,2042,Yeosu,13330778.74514856,10511323628.063555,788.5003441294768,22,85
shaheen_ncc_h2_rising_coupled,2042,Ulsan,9640815.835480247,7461837808.409907,773.9840627334423,22,85
shaheen_ncc_h2_rising_coupled,2042,Other,92361.51055390252,123084955.76764514,1332.643381745173,3,18
shaheen_ncc_h2_rising_coupled,2043,Daesan,13635023.469208712,10875141379.495491,797.5887539947604,21,55
shaheen_ncc_h2_rising_coupled,2043,Yeosu,14425206.821600743,11481082581.952957,795.9041921507036,23,85
shaheen_ncc_h2_rising_coupled,2043,Ulsan,9811454.807120342,7579624664.595897,772.528112660238,22,85
shaheen_ncc_h2_rising_coupled,2043,Other,106306.89356379582,126489531.68811777,1189.8525810295655,3,18
shaheen_ncc_h2_rising_coupled,2044,Daesan,14807868.329216309,11907673652.781921,804.1450253368185,22,55
shaheen_ncc_h2_rising_coupled,2044,Yeosu,16021729.712559588,12895124221.953743,804.8521884528567,24,85
shaheen_ncc_h2_rising_coupled,2044,Ulsan,9980874.928963006,7695941325.296464,771.0688071006675,22,85
shaheen_ncc_h2_rising_coupled,2044,Other,120152.666695047,129903824.2604273,1081.1563973867446,3,18
shaheen_ncc_h2_rising_coupled,2045,Daesan,14969363.665643487,12068739219.684362,806.2292752886743,22,55
shaheen_ncc_h2_rising_coupled,2045,Yeosu,16175041.852220267,13067450883.54211,807.8774078565,24,85
shaheen_ncc_h2_rising_coupled,2045,Ulsan,10994565.20252807,8542376388.248036,776.9635479794888,23,85
shaheen_ncc_h2_rising_coupled,2045,Other,134098.0497049403,133308400.18089996,994.1114018751367,3,18
shaheen_ncc_h2_rising_coupled,2046,Daesan,15130859.002070665,12227140190.737564,808.0929304188397,22,55
