Year,Product,Process,Company,Location,Operation_Year,Age,Capacity_kt,Total_Emissions_tCO2,Total_Energy_GJ,Energy_Intensity_GJ_per_t,Emission_Intensity_tCO2_per_t,Is_Retired,Energy_LNG_GJ,Energy_Byproduct_Gas_GJ,Energy_LPG_GJ,Energy_Fuel_Gas_GJ,Energy_Fuel_Oil_GJ,Energy_Naphtha_Feedstock_GJ,Energy_Naphtha_Thermal_GJ,Emissions_LNG_tCO2,Emissions_Byproduct_Gas_tCO2,Emissions_LPG_tCO2,Emissions_Fuel_Gas_tCO2,Emissions_Fuel_Oil_tCO2,Emissions_Naphtha_Feedstock_tCO2,Emissions_Naphtha_Thermal_tCO2
2025,Ethylene,Naphtha Cracker,Lotte Chemical,Daesan,1991,34,1100.0,716085.695742063,55545742.31802511,93.99612938002284,0.6509869961291481,False,8800000.0,2200000.0,0.0,17045742.318025112,0.0,27500000.0,0.0,109703.86233269598,26627.15105162524,0.0,206308.8888586978,0.0,373445.79349904397,0.0
2025,Ethylene,Naphtha Cracker,HD Hyundai Chemical,Daesan,2021,4,850.0,553338.9467097761,42921709.973019406,93.99612938002284,0.6509869961291483,False,6800000.0,1700000.0,0.0,13171709.973019406,0.0,21250000.0,0.0,84771.16634799234,20575.525812619504,0.0,159420.50502717562,0.0,288571.7495219885,0.0
2025,Ethylene,Naphtha Cracker,LG Chem,Daesan,1991,34,1300.0,846283.0949678927,65644968.19402968,93.99612938002284,0.6509869961291482,False,10400000.0,2600000.0,0.0,20144968.19402968,0.0,32500000.0,0.0,129650.01912045889,31468.45124282983,0.0,243819.59592391565,0.0,441345.02868068835,0.0
2025,Ethylene,Naphtha Cracker,Hanwha TotalEnergies,Daesan,1991,34,1525.0,992755.1690969511,77006597.30453482,93.99612938002284,0.6509869961291483,False,12200000.0,3050000.0,0.0,23631597.30453482,0.0,38125000.0,0.0,152089.44550669217,36914.91395793499,0.0,286019.14137228567,0.0,517731.66826003825,0.0
2025,Ethylene,Naphtha Cracker,Lotte Chemical,Yeosu,1992,33,1230.0,800714.0052388523,62110239.13742808,93.99612938002284,0.6509869961291482,False,9840000.0,2460000.0,0.0,19060239.137428083,0.0,30750000.0,0.0,122668.86424474187,29773.99617590822,0.0,230690.84845108943,0.0,417580.2963671128,0.0
2025,Ethylene,Naphtha Cracker,LG Chem,Yeosu,2021,4,1030.0,670516.6060130227,52011013.26142351,93.99612938002284,0.6509869961291482,False,8240000.0,2060000.0,0.0,15961013.261423515,0.0,25750000.0,0.0,102722.70745697897,24932.695984703634,0.0,193180.14138587163,0.0,349681.06118546845,0.0
2025,Ethylene,Naphtha Cracker,Yeochon NCC,Yeosu,1979,46,2285.0,1487505.2861551037,115383655.63335216,93.99612938002284,0.6509869961291482,False,18280000.0,4570000.0,0.0,35408655.63335217,0.0,57125000.0,0.0,227884.8413001912,55311.85468451243,0.0,428559.82822011324,0.0,775748.7619502868,0.0
2025,Ethylene,Naphtha Cracker,GS Caltex,Yeosu,2021,4,900.0,585888.2965162334,45446516.44202055,93.99612938002284,0.6509869961291481,False,7200000.0,1800000.0,0.0,13946516.442020547,0.0,22500000.0,0.0,89757.70554493308,21785.85086042065,0.0,168798.18179348003,0.0,305546.55831739964,0.0
2025,Ethylene,Naphtha Cracker,Daehan Oil Chemical,Onsan,1991,34,900.0,585888.2965162334,45446516.44202055,93.99612938002284,0.6509869961291481,False,7200000.0,1800000.0,0.0,13946516.442020547,0.0,22500000.0,0.0,89757.70554493308,21785.85086042065,0.0,168798.18179348003,0.0,305546.55831739964,0.0
2025,Ethylene,Naphtha Cracker,S-Oil,Onsan,2018,7,182.0,118479.63329550497,9190295.547164155,93.99612938002284,0.6509869961291482,False,1456000.0,364000.0,0.0,2820295.547164155,0.0,4550000.0,0.0,18151.002676864246,4405.583173996176,0.0,34134.743429348186,0.0,61788.304015296366,0.0
2025,Ethylene,Naphtha Cracker,SK Geocentric,Ulsan,1989,36,660.0,429651.41744523786,33327445.390815068,93.99612938002284,0.6509869961291482,False,5280000.0,1320000.0,0.0,10227445.390815068,0.0,16500000.0,0.0,65822.31739961759,15976.290630975143,0.0,123785.33331521871,0.0,224067.4760994264,0.0
2025,Propylene,Naphtha Cracker,Lotte Chemical,Daesan,1997,28,550.0,323808.758808569,25162167.43394654,83.94939533444825,0.5887431978337618,False,3850000.0,1375000.0,0.0,7837167.433946538,0.0,12100000.0,0.0,47995.43977055449,16641.969407265773,0.0,94855.20049116938,0.0,164316.14913957936,0.0
2025,Propylene,Naphtha Cracker,HDHyundai Oilbank,Daesan,2011,14,420.0,247272.14309017998,19214746.040468264,83.94939533444825,0.5887431978337618,False,2940000.0,1050000.0,0.0,5984746.040468265,0.0,9240000.0,0.0,36651.06309751434,12708.413001912046,0.0,72434.8803750748,0.0,125477.78661567878,0.0
2025,Propylene,Naphtha Cracker,HD Hyundai Chemical,Daesan,2021,4,451.0,265523.1822230266,20632977.29583616,83.94939533444825,0.5887431978337618,False,3157000.0,1127500.0,0.0,6426477.295836161,0.0,9922000.0,0.0,39356.26061185468,13646.414913957935,0.0,77781.2644027589,0.0,134739.24229445506,0.0
2025,Propylene,Naphtha Cracker,LG Chem,Daesan,1991,34,680.0,400345.374526958,31109588.82742481,83.94939533444825,0.5887431978337617,False,4760000.0,1700000.0,0.0,9689588.82742481,0.0,14960000.0,0.0,59339.816443594646,20575.525812619504,0.0,117275.52060726394,0.0,203154.51166347993,0.0
2025,Propylene,Naphtha Cracker,Hanwha TotalEnergies,Daesan,1991,34,1064.0,626422.7624951226,48677356.63585294,83.94939533444825,0.5887431978337618,False,7448000.0,2660000.0,0.0,15161356.635852939,0.0,23408000.0,0.0,92849.35984703632,32194.646271510515,0.0,183501.6969501895,0.0,317877.05942638626,0.0
2025,Propylene,Naphtha Cracker,Lotte Chemical,Yeosu,1992,33,641.0,377384.3898114413,29325362.40938133,83.94939533444825,0.5887431978337618,False,4487000.0,1602500.0,0.0,9133862.409381328,0.0,14102000.0,0.0,55936.5034416826,19395.458891013383,0.0,110549.42457243559,0.0,191503.00290630973,0.0
2025,Propylene,Naphtha Cracker,LG Chem,Yeosu,2021,4,1300.0,765366.1571838902,59474213.93478273,83.94939533444825,0.5887431978337617,False,9100000.0,3250000.0,0.0,18524213.934782725,0.0,28600000.0,0.0,113443.76673040153,39335.56405353729,0.0,224203.20116094578,0.0,388383.6252390057,0.0
2025,Propylene,Naphtha Cracker,Yeochon NCC,Yeosu,1979,46,1289.0,758889.9820077189,58970970.5861038,83.94939533444825,0.5887431978337617,False,9023000.0,3222500.0,0.0,18367470.586103793,0.0,28358000.0,0.0,112483.85793499043,39002.72466539197,0.0,222306.0971511224,0.0,385097.3022562141,0.0
2025,Propylene,Naphtha Cracker,GS Caltex,Yeosu,2021,4,970.0,571080.9018987489,44376913.4744148,83.94939533444825,0.5887431978337618,False,6790000.0,2425000.0,0.0,13821913.474414803,0.0,21340000.0,0.0,84646.50286806883,29350.38240917782,0.0,167290.08086624419,0.0,289793.93575525814,0.0
2025,Propylene,Naphtha Cracker,Daehan Oil Chemical,Onsan,1991,34,560.0,329696.19078690663,25619661.38729102,83.94939533444825,0.5887431978337618,False,3920000.0,1400000.0,0.0,7979661.38729102,0.0,12320000.0,0.0,48868.08413001912,16944.55066921606,0.0,96579.84050009972,0.0,167303.7154875717,0.0
2025,Propylene,Naphtha Cracker,S-Oil,Onsan,2018,7,840.0,494544.28618035995,38429492.08093653,83.94939533444825,0.5887431978337618,False,5880000.0,2100000.0,0.0,11969492.08093653,0.0,18480000.0,0.0,73302.12619502869,25416.82600382409,0.0,144869.7607501496,0.0,250955.57323135756,0.0
2025,Propylene,Naphtha Cracker,SK Advanced,Ulsan,2016,9,600.0,353245.9187002571,27449637.200668953,83.94939533444825,0.5887431978337618,False,4200000.0,1500000.0,0.0,8549637.200668951,0.0,13200000.0,0.0,52358.66156787763,18154.875717017207,0.0,103478.40053582116,0.0,179253.9808795411,0.0
2025,Propylene,Naphtha Cracker,SK Energy,Ulsan,1996,29,620.0,365020.78265693237,28364625.107357915,83.94939533444825,0.5887431978337618,False,4340000.0,1550000.0,0.0,8834625.107357915,0.0,13640000.0,0.0,54103.95028680688,18760.038240917784,0.0,106927.68055368186,0.0,185229.11357552581,0.0
2025,Propylene,Naphtha Cracker,SK Geocentric,Ulsan,1989,36,380.0,223722.4151768295,17384770.227090336,83.94939533444825,0.5887431978337618,False,2660000.0,950000.0,0.0,5414770.227090335,0.0,8360000.0,0.0,33160.48565965583,11498.087954110899,0.0,65536.32033935339,0.0,113527.52122370937,0.0
2025,Propylene,Naphtha Cracker,Taekwang Industrial,Ulsan,1997,28,300.0,176622.95935012854,13724818.600334477,83.94939533444825,0.5887431978337618,False,2100000.0,750000.0,0.0,4274818.600334476,0.0,6600000.0,0.0,26179.330783938814,9077.437858508603,0.0,51739.20026791058,0.0,89626.99043977055,0.0
2025,Propylene,Naphtha Cracker,Hyosung Chemical,Ulsan,1991,34,500.0,294371.5989168809,22874697.667224124,83.94939533444825,0.5887431978337618,False,3500000.0,1250000.0,0.0,7124697.667224125,0.0,11000000.0,0.0,43632.21797323136,15129.06309751434,0.0,86232.00044651762,0.0,149378.31739961758,0.0
2025,Butadiene,Naphtha Cracker,Lotte Chemical,Daesan,1997,28,190.0,119250.00998386095,9250805.943374293,91.18845233354891,0.627631631494005,False,1520000.0,380000.0,0.0,2790805.943374293,0.0,4560000.0,0.0,18948.84894837476,4599.23518164436,0.0,33777.82336818217,0.0,61924.102485659656,0.0
2025,Butadiene,Naphtha Cracker,HD Hyundai Chemical,Daesan,2021,4,163.0,102303.95593352281,7936217.730368473,91.18845233354891,0.627631631494005,False,1304000.0,326000.0,0.0,2394217.730368472,0.0,3912000.0,0.0,16256.11778202677,3945.65965583174,0.0,28977.816889545757,0.0,53124.361606118546,0.0
2025,Butadiene,Naphtha Cracker,LG Chem,Daesan,1991,34,200.0,125526.326298801,9737690.466709781,91.18845233354891,0.627631631494005,False,1600000.0,400000.0,0.0,2937690.466709782,0.0,4800000.0,0.0,19946.156787762906,4841.300191204589,0.0,35555.60354545491,0.0,65183.26577437858,0.0
2025,Butadiene,Naphtha Cracker,Hanwha TotalEnergies,Daesan,1991,34,150.0,94144.74472410075,7303267.850032337,91.18845233354891,0.627631631494005,False,1200000.0,300000.0,0.0,2203267.8500323365,0.0,3600000.0,0.0,14959.61759082218,3630.9751434034415,0.0,26666.70265909119,0.0,48887.44933078394,0.0
