Year,Product,Process,Company,Location,Operation_Year,Age,Capacity_kt,Total_Emissions_tCO2,Total_Energy_GJ,Energy_Intensity_GJ_per_t,Emission_Intensity_tCO2_per_t,Is_Retired,Energy_LNG_GJ,Energy_Byproduct_Gas_GJ,Energy_LPG_GJ,Energy_Fuel_Gas_GJ,Energy_Fuel_Oil_GJ,Energy_Naphtha_Feedstock_GJ,Energy_Naphtha_Thermal_GJ,Emissions_LNG_tCO2,Emissions_Byproduct_Gas_tCO2,Emissions_LPG_tCO2,Emissions_Fuel_Gas_tCO2,Emissions_Fuel_Oil_tCO2,Emissions_Naphtha_Feedstock_tCO2,Emissions_Naphtha_Thermal_tCO2
2050,Butadiene,Naphtha Cracker,HD Hyundai Chemical,Daesan,2021,29,163.0,102303.95593352281,7936217.730368473,91.18845233354891,0.627631631494005,False,1304000.0,326000.0,0.0,2394217.730368472,0.0,3912000.0,0.0,16256.11778202677,3945.65965583174,0.0,28977.816889545757,0.0,53124.361606118546,0.0
2050,Butadiene,Naphtha Cracker,Lotte GS Chemical,Yeosu,2022,28,130.0,81592.11209422065,6329498.803361358,91.18845233354891,0.627631631494005,False,1040000.0,260000.0,0.0,1909498.8033613581,0.0,3120000.0,0.0,12965.00191204589,3146.845124282983,0.0,23111.142304545694,0.0,42369.12275334608,0.0
2050,Butadiene,Naphtha Cracker,Lotte Chemical,Yeosu,2011,39,160.0,100421.0610390408,7790152.3733678255,91.18845233354891,0.627631631494005,False,1280000.0,320000.0,0.0,2350152.3733678255,0.0,3840000.0,0.0,15956.925430210325,3873.040152963671,0.0,28444.48283636393,0.0,52146.61261950287,0.0
2050,Butadiene,Naphtha Cracker,Daehan Oil Chemical,Ulsan,2023,27,146.0,91634.21819812473,7108514.040698141,91.18845233354891,0.627631631494005,False,1168000.0,292000.0,0.0,2144514.040698141,0.0,3504000.0,0.0,14560.694455066921,3534.14913957935,0.0,25955.59058818209,0.0,47583.78401529636,0.0
2050,Benzene,BTX Plant,HD Hyundai Chemical,Daesan,2016,34,410.0,152412.5671183165,11793197.093661852,43.76389535039476,0.3717379685812598,False,1640000.0,410000.0,0.0,3593197.093661853,0.0,6150000.0,0.0,20444.810707456978,4962.332695984704,0.0,43489.364441452264,0.0,83516.05927342256,0.0
2050,Toluene,BTX Plant,SK Geocentric,Ulsan,2070,-20,1506.0,661424.6515421446,51482901.863592684,50.18519380052635,0.4391929957119154,False,7530000.0,2259000.0,0.0,17597901.86359268,0.0,24096000.0,0.0,93871.60038240917,27341.242829827916,0.0,212991.8141425271,0.0,327219.9941873805,0.0
2050,Xylene,BTX Plant,HD Hyundai Chemical,Daesan,2016,34,1350.0,675173.6320749477,52576888.08454938,56.94584302559214,0.5001286163518132,False,8100000.0,2430000.0,0.0,17746888.084549386,0.0,24300000.0,0.0,100977.41873804972,29410.898661567877,0.0,214795.03169253847,0.0,329990.2829827916,0.0
2050,Xylene,BTX Plant,SK Geocentric,Ulsan,2070,-20,894.0,447114.98301852087,34817583.664879374,56.94584302559214,0.500128616351813,False,5364000.0,1609200.0,0.0,11752383.664879372,0.0,16092000.0,0.0,66869.49063097514,19476.55066921606,0.0,142242.0432097255,0.0,218526.89850860418,0.0
2050,LDPE,Utility,HD Hyundai Chemical,Daesan,2021,29,300.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,L-LDPE,Utility,LG Chem,Yeosu,2021,29,425.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,HDPE,Utility,HD Hyundai Chemical,Daesan,2021,29,575.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,HDPE,Utility,GS Caltex,Yeosu,2021,29,650.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,PP,Utility,HD Hyundai Chemical,Daesan,2021,29,380.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,PP,Utility,Ulsan PP,Ulsan,2021,29,600.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,PVC,Utility,Hanwha Solutions,Ulsan,2066,-16,330.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,NB-Latex,Utility,Hansol Chemical,Jeonju,2021,29,28.0,0.0,0.0,2.2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
