facility_id,company,location,product,process,start_year,capacity_kt,annual_emissions_kt_co2,emission_intensity_t_co2_per_t
롯데케미칼_대산_Ethylene_1991,롯데케미칼,대산,Ethylene,Naphtha Cracker,1991,1100.0,3859.07595773209,3.5082508706655364
HD현대케미칼_대산_Ethylene_2021,HD현대케미칼,대산,Ethylene,Naphtha Cracker,2021,850.0,2982.013240065706,3.508250870665537
LG화학_대산_Ethylene_1991,LG화학,대산,Ethylene,Naphtha Cracker,1991,1300.0,4560.726131865197,3.5082508706655364
한화토탈에너지스_대산_Ethylene_1991,한화토탈에너지스,대산,Ethylene,Naphtha Cracker,1991,1525.0,5350.0825777649425,3.508250870665536
롯데케미칼_여수_Ethylene_1992,롯데케미칼,여수,Ethylene,Naphtha Cracker,1992,1230.0,4315.14857091861,3.5082508706655364
LG화학_여수_Ethylene_2021,LG화학,여수,Ethylene,Naphtha Cracker,2021,1030.0,3613.4983967855023,3.5082508706655364
여천NCC_여수_Ethylene_1979,여천NCC,여수,Ethylene,Naphtha Cracker,1979,2285.0,8016.35323947075,3.508250870665536
GS칼텍스_여수_Ethylene_2021,GS칼텍스,여수,Ethylene,Naphtha Cracker,2021,900.0,3157.4257835989824,3.508250870665536
대한유화_온산_Ethylene_1991,대한유화,온산,Ethylene,Naphtha Cracker,1991,900.0,3157.4257835989824,3.508250870665536
S-Oil_온산_Ethylene_2018,S-Oil,온산,Ethylene,Naphtha Cracker,2018,182.0,638.5016584611276,3.5082508706655364
SK지오센트릭_울산_Ethylene_1989,SK지오센트릭,울산,Ethylene,Naphtha Cracker,1989,660.0,2315.445574639254,3.5082508706655364
롯데케미칼_대산_Propylene_1997,롯데케미칼,대산,Propylene,Naphtha Cracker,1997,550.0,1755.963211258514,3.1926603841063894
HD현대오일뱅크_대산_Propylene_2011,HD현대오일뱅크,대산,Propylene,Naphtha Cracker,2011,420.0,1340.9173613246835,3.1926603841063894
HD현대케미칼_대산_Propylene_2021,HD현대케미칼,대산,Propylene,Naphtha Cracker,2021,451.0,1439.8898332319818,3.19266038410639
LG화학_대산_Propylene_1991,LG화학,대산,Propylene,Naphtha Cracker,1991,680.0,2171.0090611923442,3.1926603841063885
한화토탈에너지스_대산_Propylene_1991,한화토탈에너지스,대산,Propylene,Naphtha Cracker,1991,1064.0,3396.990648689198,3.1926603841063894
롯데케미칼_여수_Propylene_1992,롯데케미칼,여수,Propylene,Naphtha Cracker,1992,641.0,2046.4953062121954,3.192660384106389
LG화학_여수_Propylene_2021,LG화학,여수,Propylene,Naphtha Cracker,2021,1300.0,4150.458499338306,3.1926603841063894
여천NCC_여수_Propylene_1979,여천NCC,여수,Propylene,Naphtha Cracker,1979,1289.0,4115.339235113136,3.1926603841063894
GS칼텍스_여수_Propylene_2021,GS칼텍스,여수,Propylene,Naphtha Cracker,2021,970.0,3096.8805725831976,3.1926603841063894
대한유화_온산_Propylene_1991,대한유화,온산,Propylene,Naphtha Cracker,1991,560.0,1787.889815099578,3.1926603841063894
S-Oil_온산_Propylene_2018,S-Oil,온산,Propylene,Naphtha Cracker,2018,840.0,2681.834722649367,3.1926603841063894
SK어드밴스드_울산_Propylene_2016,SK어드밴스드,울산,Propylene,Naphtha Cracker,2016,600.0,1915.5962304638335,3.1926603841063894
SK에너지_울산_Propylene_1996,SK에너지,울산,Propylene,Naphtha Cracker,1996,620.0,1979.4494381459613,3.192660384106389
SK지오센트릭_울산_Propylene_1989,SK지오센트릭,울산,Propylene,Naphtha Cracker,1989,380.0,1213.2109459604278,3.192660384106389
태광산업_울산_Propylene_1997,태광산업,울산,Propylene,Naphtha Cracker,1997,300.0,957.7981152319168,3.1926603841063894
효성화학_울산_Propylene_1991,효성화학,울산,Propylene,Naphtha Cracker,1991,500.0,1596.3301920531947,3.1926603841063894
롯데케미칼_대산_Butadiene_1997,롯데케미칼,대산,Butadiene,Naphtha Cracker,1997,190.0,780.7125618903746,4.10901348363355
HD현대케미칼_대산_Butadiene_2021,HD현대케미칼,대산,Butadiene,Naphtha Cracker,2021,163.0,669.7691978322687,4.10901348363355
LG화학_대산_Butadiene_1991,LG화학,대산,Butadiene,Naphtha Cracker,1991,200.0,821.8026967267101,4.10901348363355
한화토탈에너지스_대산_Butadiene_1991,한화토탈에너지스,대산,Butadiene,Naphtha Cracker,1991,150.0,616.3520225450326,4.10901348363355
금호석유화학_여수_Butadiene_1992,금호석유화학,여수,Butadiene,Naphtha Cracker,1992,147.0,604.0249820941318,4.10901348363355
롯데GS화학_여수_Butadiene_2022,롯데GS화학,여수,Butadiene,Naphtha Cracker,2022,130.0,534.1717528723615,4.10901348363355
롯데케미칼_여수_Butadiene_2011,롯데케미칼,여수,Butadiene,Naphtha Cracker,2011,160.0,657.442157381368,4.10901348363355
LG화학_여수_Butadiene_1991,LG화학,여수,Butadiene,Naphtha Cracker,1991,306.0,1257.3581259918665,4.10901348363355
여천NCC_여수_Butadiene_1992,여천NCC,여수,Butadiene,Naphtha Cracker,1992,378.0,1553.207096813482,4.10901348363355
금호석유화학_울산_Butadiene_1979,금호석유화학,울산,Butadiene,Naphtha Cracker,1979,90.0,369.8112135270195,4.10901348363355
대한유화_울산_Butadiene_2023,대한유화,울산,Butadiene,Naphtha Cracker,2023,146.0,599.9159686104983,4.10901348363355
SK지오센트릭_울산_Butadiene_1989,SK지오센트릭,울산,Butadiene,Naphtha Cracker,1989,130.0,534.1717528723615,4.10901348363355
OCI_광양_벤젠_1995,OCI,광양,벤젠,BTX Plant,1995,200.0,378.4708431441866,1.8923542157209328
롯데케미칼_대산_벤젠_2011,롯데케미칼,대산,벤젠,BTX Plant,2011,240.0,454.1650117730238,1.8923542157209325
HD현대케미칼_대산_벤젠_2016,HD현대케미칼,대산,벤젠,BTX Plant,2016,410.0,775.8652284455824,1.8923542157209325
HD현대오일뱅크_대산_벤젠_1997,HD현대오일뱅크,대산,벤젠,BTX Plant,1997,338.0,639.6157249136752,1.8923542157209325
LG화학_대산_벤젠_1991,LG화학,대산,벤젠,BTX Plant,1991,270.0,510.93563824465184,1.8923542157209328
한화토탈에너지스_대산_벤젠_1991,한화토탈에너지스,대산,벤젠,BTX Plant,1991,1267.0,2397.6127913184214,1.8923542157209323
롯데케미칼_여수_벤젠_1992,롯데케미칼,여수,벤젠,BTX Plant,1992,235.0,444.70324069441915,1.8923542157209325
LG화학_여수_벤젠_1992,LG화학,여수,벤젠,BTX Plant,1992,630.0,1192.1831559041875,1.8923542157209325
여천NCC_여수_벤젠_1979,여천NCC,여수,벤젠,BTX Plant,1979,457.0,864.8058765844662,1.8923542157209325
GS칼텍스_여수_벤젠_1990,GS칼텍스,여수,벤젠,BTX Plant,1990,930.0,1759.8894206204675,1.8923542157209328
대한유화_온산_벤젠_2008,대한유화,온산,벤젠,BTX Plant,2008,210.0,397.39438530139586,1.8923542157209328
S-Oil_온산_벤젠_1991,S-Oil,온산,벤젠,BTX Plant,1991,672.0,1271.6620329644668,1.8923542157209328
롯데케미칼_울산_벤젠_1986,롯데케미칼,울산,벤젠,BTX Plant,1986,110.0,208.1589637293026,1.8923542157209328
SK지오센트릭_울산_벤젠_1972,SK지오센트릭,울산,벤젠,BTX Plant,1972,603.0,1141.0895920797223,1.8923542157209323
울산아로마틱스_울산_벤젠_2014,울산아로마틱스,울산,벤젠,BTX Plant,2014,600.0,1135.4125294325595,1.8923542157209325
SK인천석유화학_인천_벤젠_2006,SK인천석유화학,인천,벤젠,BTX Plant,2006,600.0,1135.4125294325595,1.8923542157209325
OCI_광양_톨루엔_1995,OCI,광양,톨루엔,BTX Plant,1995,40.0,73.81572878234962,1.8453932195587406
롯데케미칼_대산_톨루엔_2011,롯데케미칼,대산,톨루엔,BTX Plant,2011,120.0,221.44718634704884,1.8453932195587404
LG화학_대산_톨루엔_2011,LG화학,대산,톨루엔,BTX Plant,2011,100.0,184.53932195587404,1.8453932195587404
롯데케미칼_여수_톨루엔_1992,롯데케미칼,여수,톨루엔,BTX Plant,1992,220.0,405.9865083029229,1.8453932195587406
LG화학_여수_톨루엔_1992,LG화학,여수,톨루엔,BTX Plant,1992,112.0,206.68404059057892,1.8453932195587404
여천NCC_여수_톨루엔_1979,여천NCC,여수,톨루엔,BTX Plant,1979,282.0,520.4008879155648,1.8453932195587404
