facility_id,company,location,product,process,total_emissions_kt,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,emissions_2050_kt
1,Lotte Chemical,Daesan,Ethylene,Naphtha Cracker,2482.312842688789,0.0,104.30411305910032,0.0,19.742857142857133,1.8247153946273813,657.5974480614075
2,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,1918.150832986791,0.0,104.3041130591003,0.0,19.742857142857133,1.4100073503938855,508.1434825929057
3,LG Chem,Daesan,Ethylene,Naphtha Cracker,2933.6424504503866,0.0,104.30411305910032,0.0,19.742857142857133,2.1564818300141777,777.1606204362088
4,Hanwha TotalEnergies,Daesan,Ethylene,Naphtha Cracker,3441.3882591821844,0.0,104.30411305910032,0.0,19.742857142857133,2.529719069824324,911.6691893578604
5,Lotte Chemical,Yeosu,Ethylene,Naphtha Cracker,2775.6770877338267,0.0,104.30411305910032,0.0,19.742857142857133,2.040363577628799,735.3135101050275
6,LG Chem,Yeosu,Ethylene,Naphtha Cracker,2324.347479972229,0.0,104.30411305910032,0.0,19.742857142857133,1.7085971422420025,615.7503377302264
7,Yeochon NCC,Yeosu,Ethylene,Naphtha Cracker,5156.440768676257,0.0,104.3041130591003,0.0,19.742857142857133,3.790431524294151,1366.0092443821059
8,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,104.3041130591003,0.0,19.742857142857133,1.4929489592405847,538.0342756866057
9,Daehan Oil Chemical,Onsan,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,104.3041130591003,0.0,19.742857142857133,1.4929489592405847,538.0342756866057
10,S-Oil,Onsan,Ethylene,Naphtha Cracker,410.7099430630541,0.0,104.30411305910032,0.0,19.742857142857133,0.3019074562019849,108.80248686106921
11,SK Geocentric,Ulsan,Ethylene,Naphtha Cracker,1489.387705613273,0.0,104.30411305910032,0.0,19.742857142857133,1.0948292367764287,394.5584688368442
12,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,1173.7433875505797,0.0,104.30411305910032,0.0,19.742857142857133,0.8134628425999508,360.28054495062884
13,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,896.3131323113518,0.0,104.30411305910032,0.0,19.742857142857133,0.6211898070763261,275.1233252350256
14,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,962.4695777914752,0.0,104.30411305910032,0.0,19.742857142857133,0.6670395309319596,295.43004685951564
