scenario,emissions_2030_mt,emissions_2050_mt,cumulative_2025_2050_mt,total_heat_pump_2050_mt,total_ncc_h2_2050_mt,total_ncc_elec_2050_mt,total_re_ppa_2050_mt,reduction_2030_pct,reduction_2050_pct
Linear_Default,42.0,2.0,692.3797272321942,3.5859251030661916,0,41.45931143105205,6.298152087560276,19.230769230769234,96.15384615384616
