facility_id,company,location,product,process,total_emissions_kt,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,emissions_2050_kt
1,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,1918.150832986791,0.0,39.297538898738196,0.0,71.80570747932944,0.5849403862807959,1333.2104467059953
2,LG Chem,Daesan,Ethylene,Naphtha Cracker,2933.6424504503866,0.0,39.297538898738196,0.0,71.80570747932943,0.8946147084294525,2039.027742020934
3,Hanwha TotalEnergies,Daesan,Ethylene,Naphtha Cracker,3441.3882591821844,0.0,39.29753889873819,0.0,71.80570747932944,1.0494518695037809,2391.9363896784034
4,Lotte Chemical,Yeosu,Ethylene,Naphtha Cracker,2775.6770877338267,0.0,39.297538898738196,0.0,71.80570747932944,0.8464431472063283,1929.2339405274984
5,LG Chem,Yeosu,Ethylene,Naphtha Cracker,2324.347479972229,0.0,39.29753889873818,0.0,71.80570747932943,0.7088101151402585,1615.5373648319705
6,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,39.29753889873819,0.0,71.80570747932944,0.6193486442973133,1411.634590629877
7,Daehan Oil Chemical,Onsan,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,39.29753889873819,0.0,71.80570747932944,0.6193486442973133,1411.634590629877
8,S-Oil,Onsan,Ethylene,Naphtha Cracker,410.7099430630541,0.0,39.297538898738196,0.0,71.80570747932943,0.12524605918012335,285.46388388293076
9,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,1173.7433875505797,0.0,39.297538898738196,0.0,71.80570747932941,0.3842938836731313,789.4495038774484
10,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,896.3131323113518,0.0,39.297538898738196,0.0,71.80570747932943,0.2934607838958457,602.8523484155061
11,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,962.4695777914752,0.0,39.297538898738196,0.0,71.80570747932944,0.3151209846119676,647.3485931795076
12,LG Chem,Daesan,Propylene,Naphtha Cracker,1451.1736427898074,0.0,39.297538898738196,0.0,71.80570747932944,0.4751269834504168,976.0466593393905
13,Hanwha TotalEnergies,Daesan,Propylene,Naphtha Cracker,2270.6599351887576,0.0,39.29753889873819,0.0,71.80570747932944,0.7434339858694756,1527.2259493192819
14,Lotte Chemical,Yeosu,Propylene,Naphtha Cracker,1367.944566218039,0.0,39.297538898738196,0.0,71.80570747932944,0.44787705351723117,920.0675127008078
15,LG Chem,Yeosu,Propylene,Naphtha Cracker,2774.3025523922793,0.0,39.29753889873819,0.0,71.80570747932943,0.9083309977728558,1865.9715546194234
16,GS Caltex,Yeosu,Propylene,Naphtha Cracker,2070.056519861931,0.0,39.297538898738196,0.0,71.80570747932943,0.677754667568977,1392.3018522929542
17,S-Oil,Onsan,Propylene,Naphtha Cracker,1792.6262646227035,0.0,39.297538898738196,0.0,71.80570747932943,0.5869215677916914,1205.7046968310121
18,SK Advanced,Ulsan,Propylene,Naphtha Cracker,1280.4473318733594,0.0,39.297538898738196,0.0,71.80570747932943,0.4192296912797795,861.21764059358
19,SK Energy,Ulsan,Propylene,Naphtha Cracker,1323.1289096024714,0.0,39.297538898738196,0.0,71.80570747932943,0.4332040143224388,889.9248952800326
20,Taekwang Industrial,Ulsan,Propylene,Naphtha Cracker,640.2236659366797,0.0,39.297538898738196,0.0,71.80570747932943,0.20961484563988975,430.60882029679
21,Lotte Chemical,Daesan,Butadiene,Naphtha Cracker,491.50568679729133,0.0,39.297538898738196,0.0,71.80570747932944,0.1800782987795509,311.42738801774044
22,HD Hyundai Chemical,Daesan,Butadiene,Naphtha Cracker,421.6601418313603,0.0,39.29753889873819,0.0,71.80570747932944,0.15448822474245683,267.17191708890346
23,LG Chem,Daesan,Butadiene,Naphtha Cracker,517.3744071550435,0.0,39.29753889873819,0.0,71.80570747932944,0.18955610397847464,327.81830317656886
24,Hanwha TotalEnergies,Daesan,Butadiene,Naphtha Cracker,388.0308053662826,0.0,39.29753889873819,0.0,71.80570747932943,0.14216707798385597,245.86372738242665
25,Kumho Petrochemical,Yeosu,Butadiene,Naphtha Cracker,380.2701892589569,0.0,39.29753889873819,0.0,71.80570747932943,0.13932373642417883,240.94645283477809
26,Lotte GS Chemical,Yeosu,Butadiene,Naphtha Cracker,336.2933646507783,0.0,39.29753889873819,0.0,71.80570747932943,0.12321146758600851,213.0818970647698
27,Lotte Chemical,Yeosu,Butadiene,Naphtha Cracker,413.8995257240348,0.0,39.297538898738196,0.0,71.80570747932943,0.1516448831827797,262.25464254125507
28,LG Chem,Yeosu,Butadiene,Naphtha Cracker,791.5828429472166,0.0,39.297538898738196,0.0,71.80570747932944,0.2900208390870662,501.56200386015036
29,Yeochon NCC,Yeosu,Butadiene,Naphtha Cracker,977.837629523032,0.0,39.297538898738196,0.0,71.80570747932943,0.35826103651931707,619.5765930037148
30,Daehan Oil Chemical,Ulsan,Butadiene,Naphtha Cracker,377.6833172231817,0.0,39.29753889873819,0.0,71.80570747932943,0.13837595590428647,239.3073613188952
