location,capex_investment_musd,total_annual_cost_musd,electricity_demand_twh,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,bau_emissions_mt,actual_emissions_mt,abatement_mt,year,scenario
Yeosu,0.0,-182.05200301247245,5.274201464254571,0.0,0.0,0,1.651209466427812,18.51634051752864,16.86513105110083,1.651209466427812,2026,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.18162225561266582,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2027,Shaheen (성장)
Daesan,5.907559139082105,-261.207560248588,6.443145672674155,0.0078557967275028,0.0,0,2.005737819923635,19.916688213392906,17.903094596741767,2.013593616651138,2027,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2027,Shaheen (성장)
Gumi,0.0,-0.017819542060110608,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2027,Shaheen (성장)
Gunsan,0.0,-0.12729121132101867,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2027,Shaheen (성장)
Gwangyang,0.30336114497989186,-0.8242584404501723,0.025245857049235085,0.0004034057778987924,0.0,0,0.007316519631771551,0.0942458667771633,0.08652594136749295,0.0077199254096703435,2027,Shaheen (성장)
Incheon,0.7184869223207967,-2.056311498745098,0.062320491519550374,0.0009554347371287189,0.0,0,0.018119944752507413,0.2243159600744375,0.20524058058480135,0.01907537948963613,2027,Shaheen (성장)
Jeonju,0.0,-0.07127816824044242,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2027,Shaheen (성장)
Jinhae,0.0,-0.04847400605514482,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2027,Shaheen (성장)
Naju,0.0,-0.061683030208075175,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2027,Shaheen (성장)
Onsan,3.8888602278004063,-378.5278437126934,9.256421071903299,0.005171356685904795,0.0,0,2.890406042413646,31.855257226117487,28.959679827017936,2.8955773990995506,2027,Shaheen (성장)
Pohang,0.0,-0.03426835011559731,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2027,Shaheen (성장)
Ulsan,6.352495571814071,-125.23405716478216,3.1498747398782396,0.0084474675157102,0.0,0,0.973842641417483,6.317060941841645,5.334770832908452,0.9822901089331932,2027,Shaheen (성장)
Yeosu,5.193263390474846,-214.88675940935562,5.306314063677055,0.006905935359673997,0.0,0,1.651209466427812,18.51634051752864,16.858225115741153,1.6581154017874862,2027,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.21392011814554995,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2028,Shaheen (성장)
Daesan,17.791049346752047,-299.91764905418734,6.556783556551074,0.03229405132468968,0.0,0,2.005737819923635,19.916688213392906,17.87865634214458,2.0380318712483247,2028,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2028,Shaheen (성장)
Gumi,0.0,-0.02098838895012943,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2028,Shaheen (성장)
Gunsan,0.0,-0.14992739118246873,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2028,Shaheen (성장)
Gwangyang,0.9135944259142944,-0.573355274374574,0.03108131595102282,0.0016583431761327135,0.0,0,0.007316519631771551,0.0942458667771633,0.08527100396925905,0.008974862807904264,2028,Shaheen (성장)
Incheon,2.1637762719022757,-1.4805828853642002,0.0761413152343108,0.0039276548908406365,0.0,0,0.018119944752507413,0.2243159600744375,0.20226836043108945,0.02204759964334805,2028,Shaheen (성장)
Jeonju,0.0,-0.08395355580051769,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2028,Shaheen (성장)
Jinhae,0.0,-0.05709413236458858,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2028,Shaheen (성장)
Naju,0.0,-0.07265211559660187,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2028,Shaheen (성장)
Onsan,11.711588929800955,-440.745997103199,9.331227237457659,0.021258704116950064,0.0,0,2.890406042413646,31.855257226117487,28.94359247958689,2.911664746530596,2028,Shaheen (성장)
Pohang,0.0,-0.04036228644255658,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2028,Shaheen (성장)
Ulsan,19.131008176539094,-139.18101437990927,3.2720714267201445,0.0347263249010661,0.0,0,0.973842641417483,6.317060941841645,5.308491975523096,1.008568966318549,2028,Shaheen (성장)
Yeosu,15.639895103102534,-246.2955368259689,5.406211745310883,0.02838930775404561,0.0,0,1.651209466427812,18.51634051752864,16.83674174334678,1.6795987741818577,2028,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.24947947562560305,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2029,Shaheen (성장)
Daesan,29.950324159866383,-337.57124951114037,6.754608851072919,0.07483712541540898,0.0,0,2.005737819923635,19.916688213392906,17.83611326805386,2.080574945339044,2029,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2029,Shaheen (성장)
Gumi,0.0,-0.02447723157081388,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2029,Shaheen (성장)
Gunsan,0.0,-0.17484941228700912,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2029,Shaheen (성장)
Gwangyang,1.5379896190201658,-0.0421302697372342,0.04123991215619863,0.0038429875213318123,0.0,0,0.007316519631771551,0.0942458667771633,0.08308635962405994,0.011159507153103362,2029,Shaheen (성장)
Incheon,3.642606992416182,-0.24280387872229003,0.10020114835183244,0.009101812550522713,0.0,0,0.018119944752507413,0.2243159600744375,0.19709420277140738,0.027221757303030128,2029,Shaheen (성장)
Jeonju,0.0,-0.09790892628325551,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2029,Shaheen (성장)
Jinhae,0.0,-0.06658473418533233,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2029,Shaheen (성장)
Naju,0.0,-0.08472887851435575,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2029,Shaheen (성장)
Onsan,19.715862624970875,-505.9783318402649,9.461452750534527,0.04926419080014732,0.0,0,2.890406042413646,31.855257226117487,28.915586992903695,2.939670233213793,2029,Shaheen (성장)
Pohang,0.0,-0.04707159917464207,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2029,Shaheen (성장)
Ulsan,32.206076506499265,-149.1968747144318,3.484796221826993,0.08047359266597982,0.0,0,0.973842641417483,6.317060941841645,5.262744707758182,1.0543162340834629,2029,Shaheen (성장)
Yeosu,26.328965708239295,-276.51091611595467,5.580117555741726,0.06578840677143097,0.0,0,1.651209466427812,18.51634051752864,16.799342644329396,1.716997873199243,2029,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.288970026873343,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2030,Shaheen (성장)
Daesan,125.76428998287689,-334.53641018844297,7.614614657573474,0.25978461068434555,0.0,0,2.005737819923635,19.916688213392906,17.651165782784926,2.2655224306079806,2030,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2030,Shaheen (성장)
Gumi,0.0,-0.028351776221535535,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2030,Shaheen (성장)
Gunsan,0.0,-0.2025266376749589,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2030,Shaheen (성장)
Gwangyang,6.458166242363949,2.850990848056576,0.08540237249001094,0.013340290818925855,0.0,0,0.007316519631771551,0.0942458667771633,0.0735890563264659,0.020656810450697408,2030,Shaheen (성장)
Incheon,15.295656889809353,6.586685930627045,0.20479644914244052,0.03159542562377176,0.0,0,0.018119944752507413,0.2243159600744375,0.17460058969815834,0.04971537037627917,2030,Shaheen (성장)
Jeonju,0.0,-0.11340710488614211,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2030,Shaheen (성장)
Jinhae,0.0,-0.07712455054124404,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2030,Shaheen (성장)
Naju,0.0,-0.09814076384377685,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2030,Shaheen (성장)
Onsan,82.78880225784053,-548.8974320992008,10.027582060091817,0.1710124294146187,0.0,0,2.890406042413646,31.855257226117487,28.793838754289222,3.0614184718282647,2030,Shaheen (성장)
Pohang,0.0,-0.05452264657987601,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2030,Shaheen (성장)
Ulsan,135.2364109100902,-112.09082968197504,4.409574619962169,0.27935066753375953,0.0,0,0.973842641417483,6.317060941841645,5.063867632890403,1.2531933089512426,2030,Shaheen (성장)
Yeosu,110.55785775825808,-270.63858847388525,6.3361382007062845,0.2283734917100458,0.0,0,1.651209466427812,18.51634051752864,16.63675755939078,1.8795829581378578,2030,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.3289422426131805,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2031,Shaheen (성장)
Daesan,0.0,-393.0433459498158,7.614614657573474,0.25978461068434555,0.0,0,2.005737819923635,19.916688213392906,17.651165782784926,2.2655224306079806,2031,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2031,Shaheen (성장)
Gumi,0.0,-0.032273578520538464,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2031,Shaheen (성장)
Gunsan,0.0,-0.23054144094642637,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2031,Shaheen (성장)
Gwangyang,0.0,2.6172451086052195,0.08540237249001094,0.013340290818925855,0.0,0,0.007316519631771551,0.0942458667771633,0.0735890563264659,0.020656810450697408,2031,Shaheen (성장)
Incheon,0.0,6.010162317751339,0.20479644914244052,0.03159542562377176,0.0,0,0.018119944752507413,0.2243159600744375,0.17460058969815834,0.04971537037627917,2031,Shaheen (성장)
Jeonju,0.0,-0.12909431408215383,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2031,Shaheen (성장)
Jinhae,0.0,-0.08779292056712161,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2031,Shaheen (성장)
Naju,0.0,-0.11171623334032545,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2031,Shaheen (성장)
Onsan,0.0,-632.8764367930002,10.027582060091817,0.1710124294146187,0.0,0,2.890406042413646,31.855257226117487,28.793838754289222,3.0614184718282647,2031,Shaheen (성장)
Pohang,0.0,-0.06206457407795856,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2031,Shaheen (성장)
Ulsan,0.0,-140.74889120534598,4.409574619962169,0.27935066753375953,0.0,0,0.973842641417483,6.317060941841645,5.063867632890403,1.2531933089512426,2031,Shaheen (성장)
Yeosu,0.0,-318.82780244831395,6.3361382007062845,0.2283734917100458,0.0,0,1.651209466427812,18.51634051752864,16.63675755939078,1.8795829581378578,2031,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.3727999229697763,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2032,Shaheen (성장)
Daesan,0.0,-457.1846653361606,7.614614657573474,0.25978461068434555,0.0,0,2.005737819923635,19.916688213392906,17.651165782784926,2.2655224306079806,2032,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2032,Shaheen (성장)
Gumi,0.0,-0.03657659621590258,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2032,Shaheen (성장)
Gunsan,0.0,-0.26127939891027296,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2032,Shaheen (성장)
Gwangyang,0.0,2.363486197026115,0.08540237249001094,0.013340290818925855,0.0,0,0.007316519631771551,0.0942458667771633,0.0735890563264659,0.020656810450697408,2032,Shaheen (성장)
Incheon,0.0,5.384011626477229,0.20479644914244052,0.03159542562377176,0.0,0,0.018119944752507413,0.2243159600744375,0.17460058969815834,0.04971537037627917,2032,Shaheen (성장)
Jeonju,0.0,-0.1463063848636103,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2032,Shaheen (성장)
Jinhae,0.0,-0.09949830026301157,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2032,Shaheen (성장)
Naju,0.0,-0.12661129459350892,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2032,Shaheen (성장)
Onsan,0.0,-724.9838349433575,10.027582060091817,0.1710124294146187,0.0,0,2.890406042413646,31.855257226117487,28.793838754289222,3.0614184718282647,2032,Shaheen (성장)
Pohang,0.0,-0.07033960810750495,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2032,Shaheen (성장)
Ulsan,0.0,-172.1359307635282,4.409574619962169,0.27935066753375953,0.0,0,0.973842641417483,6.317060941841645,5.063867632890403,1.2531933089512426,2032,Shaheen (성장)
Yeosu,0.0,-371.6548508247669,6.3361382007062845,0.2283734917100458,0.0,0,1.651209466427812,18.51634051752864,16.63675755939078,1.8795829581378578,2032,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.4210739168562101,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2033,Shaheen (성장)
Daesan,0.0,-527.7436861860261,7.614614657573474,0.25978461068434555,0.0,0,2.005737819923635,19.916688213392906,17.651165782784926,2.2655224306079806,2033,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2033,Shaheen (성장)
Gumi,0.0,-0.041312912597213064,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2033,Shaheen (성장)
Gunsan,0.0,-0.2951125606909104,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2033,Shaheen (성장)
Gwangyang,0.0,2.0862853479106227,0.08540237249001094,0.013340290818925855,0.0,0,0.007316519631771551,0.0942458667771633,0.0735890563264659,0.020656810450697408,2033,Shaheen (성장)
Incheon,0.0,4.699808771418613,0.20479644914244052,0.03159542562377176,0.0,0,0.018119944752507413,0.2243159600744375,0.17460058969815834,0.04971537037627917,2033,Shaheen (성장)
Jeonju,0.0,-0.16525165038885226,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2033,Shaheen (성장)
Jinhae,0.0,-0.11238237035708337,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2033,Shaheen (성장)
Naju,0.0,-0.1430062359134298,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2033,Shaheen (성장)
Onsan,0.0,-826.3390653814412,10.027582060091817,0.1710124294146187,0.0,0,2.890406042413646,31.855257226117487,28.793838754289222,3.0614184718282647,2033,Shaheen (성장)
Pohang,0.0,-0.07944790884079433,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2033,Shaheen (성장)
Ulsan,0.0,-206.6393357535092,4.409574619962169,0.27935066753375953,0.0,0,0.973842641417483,6.317060941841645,5.063867632890403,1.2531933089512426,2033,Shaheen (성장)
Yeosu,0.0,-429.76526336881386,6.3361382007062845,0.2283734917100458,0.0,0,1.651209466427812,18.51634051752864,16.63675755939078,1.8795829581378578,2033,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.4746429135636084,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2034,Shaheen (성장)
Daesan,0.0,-605.9864479752744,7.614614657573474,0.25978461068434555,0.0,0,2.005737819923635,19.916688213392906,17.651165782784926,2.2655224306079806,2034,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2034,Shaheen (성장)
Gumi,0.0,-0.04656873868925968,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2034,Shaheen (성장)
Gunsan,0.0,-0.33265676174234177,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2034,Shaheen (성장)
Gwangyang,0.0,1.7815358592014485,0.08540237249001094,0.013340290818925855,0.0,0,0.007316519631771551,0.0942458667771633,0.0735890563264659,0.020656810450697408,2034,Shaheen (성장)
Incheon,0.0,3.9473236177328292,0.20479644914244052,0.03159542562377176,0.0,0,0.018119944752507413,0.2243159600744375,0.17460058969815834,0.04971537037627917,2034,Shaheen (성장)
Jeonju,0.0,-0.1862749547570387,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2034,Shaheen (성장)
Jinhae,0.0,-0.12667964830907774,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2034,Shaheen (성장)
Naju,0.0,-0.1611994800782066,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2034,Shaheen (성장)
Onsan,0.0,-938.7749721905363,10.027582060091817,0.1710124294146187,0.0,0,2.890406042413646,31.855257226117487,28.793838754289222,3.0614184718282647,2034,Shaheen (성장)
Pohang,0.0,-0.08955526671011474,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2034,Shaheen (성장)
Ulsan,0.0,-244.86747967259922,4.409574619962169,0.27935066753375953,0.0,0,0.973842641417483,6.317060941841645,5.063867632890403,1.2531933089512426,2034,Shaheen (성장)
Yeosu,0.0,-494.20069926576383,6.3361382007062845,0.2283734917100458,0.0,0,1.651209466427812,18.51634051752864,16.63675755939078,1.8795829581378578,2034,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.5343576099919585,0.004409138651060567,0.0,0.0,0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2035,Shaheen (성장)
Daesan,0.0,-693.1602485976911,7.614614657573474,0.25978461068434555,0.0,0,2.005737819923635,19.916688213392906,17.651165782784926,2.2655224306079806,2035,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2035,Shaheen (성장)
Gumi,0.0,-0.05242753909355064,0.00043259473557575364,0.0,0.0,0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2035,Shaheen (성장)
Gunsan,0.0,-0.37450821885804947,0.003090175253481888,0.0,0.0,0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2035,Shaheen (성장)
Gwangyang,0.0,1.444153148579519,0.08540237249001094,0.013340290818925855,0.0,0,0.007316519631771551,0.0942458667771633,0.0735890563264659,0.020656810450697408,2035,Shaheen (성장)
Incheon,0.0,3.114026045863796,0.20479644914244052,0.03159542562377176,0.0,0,0.018119944752507413,0.2243159600744375,0.17460058969815834,0.04971537037627917,2035,Shaheen (성장)
Jeonju,0.0,-0.2097101563742025,0.0017303789423030146,0.0,0.0,0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2035,Shaheen (성장)
Jinhae,0.0,-0.14261718055965242,0.001176775461512208,0.0,0.0,0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2035,Shaheen (성장)
Naju,0.0,-0.18147994301613682,0.0014974433154545318,0.0,0.0,0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2035,Shaheen (성장)
Onsan,0.0,-1064.0802233579766,10.027582060091817,0.1710124294146187,0.0,0,2.890406042413646,31.855257226117487,28.793838754289222,3.0614184718282647,2035,Shaheen (성장)
Pohang,0.0,-0.10082219056452044,0.0008319129530302953,0.0,0.0,0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2035,Shaheen (성장)
Ulsan,0.0,-287.43257181980243,4.409574619962169,0.27935066753375953,0.0,0,0.973842641417483,6.317060941841645,5.063867632890403,1.2531933089512426,2035,Shaheen (성장)
Yeosu,0.0,-565.988613629998,6.3361382007062845,0.2283734917100458,0.0,0,1.651209466427812,18.51634051752864,16.63675755939078,1.8795829581378578,2035,Shaheen (성장)
