facility_id,company,location,product,process,total_emissions_kt,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,emissions_2050_kt
1,Lotte Chemical,Daesan,Ethylene,Naphtha Cracker,2482.312842688789,0.0,134.58567359102523,0.0,121.10445707522013,2.4577267667490994,24.58607593968918
2,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,1918.150832986791,0.0,134.58567359102517,0.0,121.10445707522013,1.8991525015788495,18.998331407941578
3,LG Chem,Daesan,Ethylene,Naphtha Cracker,2933.6424504503866,0.0,134.5856735910252,0.0,121.10445707522013,2.904586178885299,29.056271565087627
4,Hanwha TotalEnergies,Daesan,Ethylene,Naphtha Cracker,3441.3882591821844,0.0,134.5856735910252,0.0,121.10445707522013,3.4073030175385246,34.08524164365963
5,Lotte Chemical,Yeosu,Ethylene,Naphtha Cracker,2775.6770877338267,0.0,134.58567359102517,0.0,121.10445707522013,2.748185384637629,27.491703096197398
6,LG Chem,Yeosu,Ethylene,Naphtha Cracker,2324.347479972229,0.0,134.5856735910252,0.0,121.10445707522013,2.3013259725014295,23.021507470799406
7,Yeochon NCC,Yeosu,Ethylene,Naphtha Cracker,5156.440768676257,0.0,134.58567359102517,0.0,121.10445707522013,5.1053687836560835,51.07198502017309
8,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,134.5856735910252,0.0,121.10445707522013,2.0108673546128997,20.115880314290735
9,Daehan Oil Chemical,Onsan,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,134.5856735910252,0.0,121.10445707522013,2.0108673546128997,20.115880314290735
10,S-Oil,Onsan,Ethylene,Naphtha Cracker,410.7099430630541,0.0,134.5856735910252,0.0,121.10445707522013,0.40664206504394185,4.067878019112243
11,SK Geocentric,Ulsan,Ethylene,Naphtha Cracker,1489.387705613273,0.0,134.5856735910252,0.0,121.10445707522013,1.4746360600494595,14.751645563813554
12,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,1173.7433875505797,0.0,134.58567359102517,0.0,121.10445707522015,1.1652349503301875,8.508437220392125
13,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,896.3131323113518,0.0,134.5856735910252,0.0,121.10445707522013,0.8898157802521433,6.497352059208538
14,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,962.4695777914752,0.0,134.5856735910252,0.0,121.10445707522013,0.9554926592707537,6.976918520721597
15,LG Chem,Daesan,Propylene,Naphtha Cracker,1451.1736427898074,0.0,134.5856735910252,0.0,121.10445707522013,1.440654120408232,10.519522381575598
16,Hanwha TotalEnergies,Daesan,Propylene,Naphtha Cracker,2270.6599351887576,0.0,134.5856735910252,0.0,121.10445707522013,2.2541999766387626,16.459958549995008
17,Lotte Chemical,Yeosu,Propylene,Naphtha Cracker,1367.944566218039,0.0,134.58567359102523,0.0,121.10445707522013,1.3580283693848187,9.916196833220283
18,LG Chem,Yeosu,Propylene,Naphtha Cracker,2774.3025523922793,0.0,134.5856735910252,0.0,121.10445707522013,2.7541917007804435,20.110851611835642
19,Yeochon NCC,Yeosu,Propylene,Naphtha Cracker,2750.8276846412673,0.0,134.5856735910252,0.0,121.10445707522015,2.7308870017738394,19.940682867427768
20,GS Caltex,Yeosu,Propylene,Naphtha Cracker,2070.056519861931,0.0,134.5856735910252,0.0,121.10445707522015,2.0550507305823307,15.005789279600322
21,Daehan Oil Chemical,Onsan,Propylene,Naphtha Cracker,1195.0841764151355,0.0,134.5856735910252,0.0,121.10445707522015,1.1864210403361908,8.663136078944717
22,S-Oil,Onsan,Propylene,Naphtha Cracker,1792.6262646227035,0.0,134.5856735910252,0.0,121.10445707522013,1.7796315605042865,12.994704118417076
23,SK Advanced,Ulsan,Propylene,Naphtha Cracker,1280.4473318733594,0.0,134.5856735910252,0.0,121.10445707522013,1.2711654003602044,9.281931513155087
24,SK Energy,Ulsan,Propylene,Naphtha Cracker,1323.1289096024714,0.0,134.5856735910252,0.0,121.10445707522015,1.3135375803722114,9.591329230260044
25,SK Geocentric,Ulsan,Propylene,Naphtha Cracker,810.9499768531277,0.0,134.5856735910252,0.0,121.10445707522013,0.8050714202281295,5.878556624998282
26,Taekwang Industrial,Ulsan,Propylene,Naphtha Cracker,640.2236659366797,0.0,134.5856735910252,0.0,121.10445707522013,0.6355827001801022,4.640965756577543
27,Hyosung Chemical,Ulsan,Propylene,Naphtha Cracker,1067.0394432277994,0.0,134.5856735910252,0.0,121.10445707522013,1.0593045003001702,7.734942927629163
28,Lotte Chemical,Daesan,Butadiene,Naphtha Cracker,491.50568679729133,0.0,134.58567359102517,0.0,121.10445707522013,0.5077091273429457,0.0
29,HD Hyundai Chemical,Daesan,Butadiene,Naphtha Cracker,421.6601418313603,0.0,134.58567359102523,0.0,121.10445707522013,0.4355609881942113,0.0
30,LG Chem,Daesan,Butadiene,Naphtha Cracker,517.3744071550435,0.0,134.58567359102523,0.0,121.10445707522013,0.5344306603609956,0.0
31,Hanwha TotalEnergies,Daesan,Butadiene,Naphtha Cracker,388.0308053662826,0.0,134.5856735910252,0.0,121.10445707522015,0.40082299527074666,0.0
32,Kumho Petrochemical,Yeosu,Butadiene,Naphtha Cracker,380.2701892589569,0.0,134.5856735910252,0.0,121.10445707522015,0.39280653536533167,0.0
33,Lotte GS Chemical,Yeosu,Butadiene,Naphtha Cracker,336.2933646507783,0.0,134.5856735910252,0.0,121.10445707522013,0.3473799292346471,0.0
34,Lotte Chemical,Yeosu,Butadiene,Naphtha Cracker,413.8995257240348,0.0,134.5856735910252,0.0,121.10445707522013,0.42754452828879635,0.0
35,LG Chem,Yeosu,Butadiene,Naphtha Cracker,791.5828429472166,0.0,134.5856735910252,0.0,121.10445707522013,0.8176789103523231,0.0
36,Yeochon NCC,Yeosu,Butadiene,Naphtha Cracker,977.837629523032,0.0,134.5856735910252,0.0,121.10445707522013,1.0100739480822816,0.0
37,Kumho Petrochemical,Ulsan,Butadiene,Naphtha Cracker,232.8184832197696,0.0,134.58567359102523,0.0,121.10445707522013,0.24049379716244795,0.0
38,Daehan Oil Chemical,Ulsan,Butadiene,Naphtha Cracker,377.6833172231817,0.0,134.58567359102523,0.0,121.10445707522013,0.3901343820635267,0.0
39,SK Geocentric,Ulsan,Butadiene,Naphtha Cracker,336.2933646507783,0.0,134.5856735910252,0.0,121.10445707522013,0.3473799292346471,0.0
40,OCI,Gwangyang,Benzene,BTX Plant,74.77198669147916,62.172216549834644,0.0,0.0,121.10445707522015,0.04765361251797652,27.118374173502637
41,Lotte Chemical,Daesan,Benzene,BTX Plant,89.72638402977498,62.172216549834644,0.0,0.0,121.10445707522013,0.057184335021571824,32.54204900820315
42,HD Hyundai Chemical,Daesan,Benzene,BTX Plant,153.28257271753228,62.172216549834644,0.0,0.0,121.10445707522015,0.09768990566185187,55.59266705568041
43,HDHyundai Oilbank,Daesan,Benzene,BTX Plant,126.36465750859978,62.172216549834644,0.0,0.0,121.10445707522013,0.08053460515538033,45.83005235321944
44,LG Chem,Daesan,Benzene,BTX Plant,100.94218203349686,62.172216549834644,0.0,0.0,121.10445707522013,0.06433237689926831,36.60980513422855
45,Hanwha TotalEnergies,Daesan,Benzene,BTX Plant,473.68053569052046,62.17221654983466,0.0,0.0,121.10445707522013,0.30188563530138135,171.79490038913912
46,Lotte Chemical,Yeosu,Benzene,BTX Plant,87.85708436248801,62.172216549834644,0.0,0.0,121.10445707522015,0.055992994708622415,31.864089653865598
47,LG Chem,Yeosu,Benzene,BTX Plant,235.53175807815933,62.172216549834644,0.0,0.0,121.10445707522015,0.15010887943162604,85.42287864653329
48,Yeochon NCC,Yeosu,Benzene,BTX Plant,170.8539895900299,62.17221654983466,0.0,0.0,121.10445707522013,0.10888850460357637,61.96548498645353
49,GS Caltex,Yeosu,Benzene,BTX Plant,347.6897381153781,62.172216549834644,0.0,0.0,121.10445707522013,0.2215892982085908,126.10043990678727
50,Daehan Oil Chemical,Onsan,Benzene,BTX Plant,78.5105860260531,62.172216549834644,0.0,0.0,121.10445707522013,0.050036293143875345,28.474292882177757
51,S-Oil,Onsan,Benzene,BTX Plant,251.23387528336997,62.172216549834644,0.0,0.0,121.10445707522015,0.1601161380604011,91.11773722296888
52,Lotte Chemical,Ulsan,Benzene,BTX Plant,41.12459268031353,62.172216549834644,0.0,0.0,121.10445707522013,0.026209486884887084,14.915105795426449
53,SK Geocentric,Ulsan,Benzene,BTX Plant,225.4375398748097,62.172216549834644,0.0,0.0,121.10445707522013,0.14367564174169922,81.76189813311046
54,Ulsan Aromatics,Ulsan,Benzene,BTX Plant,224.3159600744375,62.17221654983466,0.0,0.0,121.10445707522013,0.14296083755392958,81.35512252050793
55,SK Incheon Petrochemical,Incheon,Benzene,BTX Plant,224.3159600744375,62.17221654983466,0.0,0.0,121.10445707522013,0.14296083755392958,81.35512252050793
56,OCI,Gwangyang,Toluene,BTX Plant,18.929809014402338,62.172216549834644,0.0,0.0,121.10445707522013,0.011485216829842656,7.444592184559681
57,Lotte Chemical,Daesan,Toluene,BTX Plant,56.78942704320701,62.17221654983466,0.0,0.0,121.10445707522013,0.03445565048952797,22.333776553679044
58,LG Chem,Daesan,Toluene,BTX Plant,47.32452253600584,62.172216549834644,0.0,0.0,121.10445707522013,0.028713042074606638,18.6114804613992
59,Lotte Chemical,Yeosu,Toluene,BTX Plant,104.11394957921284,62.17221654983466,0.0,0.0,121.10445707522013,0.0631686925641346,40.94525701507824
60,LG Chem,Yeosu,Toluene,BTX Plant,53.003465240326534,62.17221654983466,0.0,0.0,121.10445707522013,0.03215860712355944,20.844858116767092
