year,target_mt,bau_mt,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,h2_consumption_kt,electricity_consumption_increase_twh,total_deployed_mt,actual_emissions_mt,shortfall_mt,cumulative_capex_musd
2025,66.2,66.19312069636608,0.0,0.0,0,0.0,0.0,0.0,0.0,66.19312069636608,0.0,0.0
2026,63.620000000000005,75.742276507243,3.2918471733493444,0.0,0,8.478349188156638,0.0,0.015307089356074452,11.770196361505983,63.972080145737024,0.35208014573701973,2844.155957773833
2027,61.04,75.36246421366502,3.2918471733493444,0.0,0,8.478349188156638,0.0,0.015307089356074452,11.770196361505983,63.59226785215904,2.5522678521590407,2844.155957773833
2028,58.46,74.98265192008704,3.2918471733493444,0.0,0,8.478349188156638,0.0,0.015307089356074452,11.770196361505983,63.212455558581055,4.752455558581055,2844.155957773833
2029,55.879999999999995,74.60283962650905,3.2918471733493444,0.0,0,8.478349188156638,0.0,0.015307089356074452,11.770196361505983,62.83264326500307,6.952643265003076,2844.155957773833
2030,53.3,74.22302733293107,3.2918471733493444,9.152830971425088,0,8.478349188156638,5.119032981781369,0.015307089356074452,20.92302733293107,53.3,0.0,13388.217236855537
2031,50.699999999999996,73.91387779164667,3.2918471733493444,11.44368143014069,0,8.478349188156638,6.400269256230812,0.015307089356074452,23.213877791646674,50.699999999999996,0.0,15953.053410433526
2032,48.099999999999994,73.60472825036227,3.2918471733493444,13.734531888856294,0,8.478349188156638,7.681505530680254,0.015307089356074452,25.504728250362277,48.099999999999994,0.0,18443.666029149128
2033,45.5,73.29557870907786,3.2918471733493444,16.025382347571878,0,8.478349188156638,8.962741805129687,0.015307089356074452,27.795578709077862,45.5,0.0,20860.055093002324
2034,42.9,72.98642916779346,3.2918471733493444,18.316232806287477,0,8.478349188156638,10.243978079579126,0.015307089356074452,30.086429167793458,42.900000000000006,7.105427357601002e-15,23202.22060199315
2035,40.3,72.67727962650906,3.2918471733493444,20.607083265003084,0,8.478349188156638,11.52521435402857,0.015307089356074452,32.377279626509065,40.3,0.0,25470.162556121602
2036,37.62,72.32396586504117,3.2918471733493444,22.933769503535196,0,8.478349188156638,12.826493010925725,0.015307089356074452,34.703965865041184,37.61999999999999,0.0,27698.197298139952
2037,34.94,71.97065210357327,3.2918471733493444,25.260455742067286,0,8.478349188156638,14.127771667822868,0.015307089356074452,37.030652103573274,34.94,0.0,29850.847406029843
2038,32.26,71.61733834210538,3.2918471733493444,27.587141980599398,0,8.478349188156638,15.429050324720023,0.015307089356074452,39.35733834210538,32.260000000000005,7.105427357601002e-15,31928.11287979131
2039,29.58,71.2640245806375,3.2918471733493444,29.913828219131517,0,8.478349188156638,16.73032898161718,0.015307089356074452,41.6840245806375,29.58,0.0,33929.99371942435
2040,26.9,70.91071081916962,3.2918471733493444,32.24051445766364,0,8.478349188156638,18.03160763851434,0.015307089356074452,44.01071081916963,26.89999999999999,0.0,35856.489924928945
2041,24.2,70.55739705770172,3.2918471733493444,34.58720069619573,0,8.478349188156638,19.344071977738107,0.015307089356074452,46.35739705770172,24.200000000000003,3.552713678800501e-15,37767.25572779131
2042,21.5,70.20408329623383,3.2918471733493444,36.933886934727845,0,8.478349188156638,20.656536316961883,0.015307089356074452,48.70408329623383,21.5,0.0,39645.731128011495
2043,18.8,69.85076953476594,3.2918471733493444,39.28057317325996,0,8.478349188156638,21.96900065618566,0.015307089356074452,51.05076953476595,18.799999999999997,0.0,41491.91612558948
2044,16.1,69.49745577329804,3.2918471733493444,41.62725941179205,0,8.478349188156638,23.28146499540943,0.015307089356074452,53.397455773298034,16.10000000000001,7.105427357601002e-15,43305.810720525245
2045,13.4,69.14414201183016,3.2918471733493444,43.973945650324175,0,8.478349188156638,24.59392933463321,0.015307089356074452,55.744142011830164,13.399999999999991,0.0,45087.41491281883
2046,10.72,68.92332091091274,3.2918471733493444,46.43312454940675,0,8.478349188156638,25.969309032106686,0.015307089356074452,58.20332091091274,10.719999999999999,0.0,46920.585231350946
2047,8.04,68.70249980999529,3.2918471733493444,48.8923034484893,0,8.478349188156638,27.34468872958015,0.015307089356074452,60.66249980999528,8.040000000000006,7.105427357601002e-15,48719.917248231664
2048,5.359999999999999,68.48167870907787,3.2918471733493444,51.35148234757189,0,8.478349188156638,28.720068427053633,0.015307089356074452,63.12167870907787,5.359999999999999,0.0,50485.410963461036
2049,2.6799999999999997,68.26085760816044,3.2918471733493444,53.81066124665446,0,8.478349188156638,30.095448124527106,0.015307089356074452,65.58085760816044,2.6799999999999926,0.0,52217.066377039024
2050,0.0,68.040036507243,3.2918471733493444,56.26984014573702,0,8.478349188156638,31.470827822000572,0.015307089356074452,68.040036507243,0.0,0.0,53914.88348896562
