facility_id,company,location,product,process,total_emissions_kt,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,emissions_2050_kt
1,Lotte Chemical,Daesan,Ethylene,Naphtha Cracker,2482.312842688789,0.0,0.0,115.65988978388246,0.0,1.999736362385371,482.57648030341784
2,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,1918.150832986791,0.0,0.0,115.65988978388246,0.0,1.545250825479605,372.9000075071863
3,LG Chem,Daesan,Ethylene,Naphtha Cracker,2933.6424504503866,0.0,0.0,115.65988978388246,0.0,2.363324791909984,570.3176585404026
4,Hanwha TotalEnergies,Daesan,Ethylene,Naphtha Cracker,3441.3882591821844,0.0,0.0,115.65988978388249,0.0,2.772361775125174,669.0264840570103
5,Lotte Chemical,Yeosu,Ethylene,Naphtha Cracker,2775.6770877338267,0.0,0.0,115.65988978388246,0.0,2.2360688415763694,539.6082461574574
6,LG Chem,Yeosu,Ethylene,Naphtha Cracker,2324.347479972229,0.0,0.0,115.65988978388249,0.0,1.8724804120517569,451.867067920472
7,Yeochon NCC,Yeosu,Ethylene,Naphtha Cracker,5156.440768676257,0.0,0.0,115.65988978388246,0.0,4.153997807318703,1002.4429613575539
8,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,0.0,115.65988978388246,0.0,1.636147932860758,394.8353020664324
9,Daehan Oil Chemical,Onsan,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,0.0,115.65988978388246,0.0,1.636147932860758,394.8353020664324
10,S-Oil,Onsan,Ethylene,Naphtha Cracker,410.7099430630541,0.0,0.0,115.65988978388246,0.0,0.3308654708673977,79.84447219565641
11,SK Geocentric,Ulsan,Ethylene,Naphtha Cracker,1489.387705613273,0.0,0.0,115.65988978388246,0.0,1.1998418174312226,289.5458881820505
12,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,1173.7433875505797,0.0,0.0,115.65988978388246,0.0,0.8755602451525133,298.18314239806637
13,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,896.3131323113518,0.0,0.0,115.65988978388249,0.0,0.6686096417528284,227.7034905585233
14,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,962.4695777914752,0.0,0.0,115.65988978388246,0.0,0.7179594010250607,244.51017676641447
15,LG Chem,Daesan,Propylene,Naphtha Cracker,1451.1736427898074,0.0,0.0,115.65988978388246,0.0,1.0825108485521981,368.6627942376092
16,Hanwha TotalEnergies,Daesan,Propylene,Naphtha Cracker,2270.6599351887576,0.0,0.0,115.65988978388246,0.0,1.693811092440498,576.8488427482594
17,Lotte Chemical,Yeosu,Propylene,Naphtha Cracker,1367.944566218039,0.0,0.0,115.65988978388246,0.0,1.0204256675322927,347.5188986857463
18,LG Chem,Yeosu,Propylene,Naphtha Cracker,2774.3025523922793,0.0,0.0,115.65988978388249,0.0,2.06950603399685,704.7965183954293
19,Yeochon NCC,Yeosu,Propylene,Naphtha Cracker,2750.8276846412673,0.0,0.0,115.65988978388246,0.0,2.051994829093799,698.8328555474682
20,GS Caltex,Yeosu,Propylene,Naphtha Cracker,2070.056519861931,0.0,0.0,115.65988978388246,0.0,1.5441698869053413,525.8866329565897
21,Daehan Oil Chemical,Onsan,Propylene,Naphtha Cracker,1195.0841764151355,0.0,0.0,115.65988978388246,0.0,0.8914795223371044,303.6046540780311
22,S-Oil,Onsan,Propylene,Naphtha Cracker,1792.6262646227035,0.0,0.0,115.65988978388249,0.0,1.3372192835056569,455.4069811170466
23,SK Advanced,Ulsan,Propylene,Naphtha Cracker,1280.4473318733594,0.0,0.0,115.65988978388249,0.0,0.955156631075469,325.2907007978904
24,SK Energy,Ulsan,Propylene,Naphtha Cracker,1323.1289096024714,0.0,0.0,115.65988978388246,0.0,0.9869951854446513,336.1337241578201
25,SK Geocentric,Ulsan,Propylene,Naphtha Cracker,810.9499768531277,0.0,0.0,115.65988978388246,0.0,0.6049325330144636,206.01744383866412
