year,technology,available,abatement_potential_mtco2,capex_ann_usd_per_tco2,opex_ann_usd_per_tco2,fuel_cost_diff_usd_per_tco2,total_cost_usd_per_tco2,re_price_usd_per_mwh,h2_price_usd_per_kg,electricity_consumption_mwh,fossil_fuel_replaced_gj,methodology,grid_ef_tco2_per_mwh,grid_price_usd_per_mwh,h2_consumption_ton_per_ton_ethylene,baseline_combustion_emissions_tco2_per_ton,ncc_capacity_kt,h2_fuel_cost_per_ton_ethylene,electricity_consumption_mwh_per_ton_ethylene,electricity_cost_per_ton_ethylene,source
2025,Heat_Pump,True,1.349887285876806,40.0,24.0,290.2926149558753,354.2926149558753,,6.7307511295180715,3918623.101128673,56428172.6562529,Energy-based,0.436,100.0,,,,,,,
2025,NCC-H2,False,52.20802417148216,68.0,68.0,806.0294208085579,942.0294208085579,,8.197530580998745,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,25667.0,1639.506116199749,,,
2025,NCC-Electricity,False,52.20802417148216,60.0,60.0,317.8093676977586,437.8093676977586,129.28818444452443,,,,Energy-based,0.0,,,2.0340524475584276,25667.0,,5.0,646.4409222226221,
2025,RE_PPA,True,8.924496773916404,0.0,0.0,75.8761255039493,75.8761255039493,129.28818444452443,,,,Energy-based,0.436,100.0,,,,,,,
2025,RDH,False,2.038937971979272,36.0,27.0,712.4823347998939,775.4823347998939,129.28818444452443,,11236195.272053545,37618781.77083527,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2026,Heat_Pump,True,1.6298807436986515,40.0,24.0,286.60694536606945,350.60694536606945,,6.5602649568863685,4506416.566297974,64892398.55469083,Energy-based,0.4188,103.66,,,,,,,
2026,NCC-H2,False,60.03922779720449,68.0,68.0,834.6504244366532,970.6504244366532,,8.488613693405275,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,1697.722738681055,,,
2026,NCC-Electricity,False,60.03922779720449,60.0,60.0,330.52174240566893,450.52174240566893,134.45971182230542,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,672.2985591115271,
2026,RE_PPA,True,10.14031561780733,0.0,0.0,83.5133183901991,83.5133183901991,134.45971182230542,,,,Energy-based,0.4188,103.66,,,,,,,
2026,RDH,True,2.3447786677761626,36.0,27.0,740.9816281918896,803.9816281918896,134.45971182230542,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2027,Heat_Pump,True,1.7073911086389766,40.0,24.0,283.22951858108104,347.22951858108104,,6.389778784254665,4506416.566297974,64892398.55469083,Energy-based,0.4016,107.31,,,,,,,
2027,NCC-H2,False,60.03922779720449,68.0,68.0,864.4162682098723,1000.4162682098723,,8.791340130308065,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,1758.268026061613,,,
2027,NCC-Electricity,False,60.03922779720449,60.0,60.0,343.74261210189565,463.74261210189565,139.83810029519762,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,699.1905014759881,
2027,RE_PPA,True,10.013575785825905,0.0,0.0,92.51450595903759,92.51450595903759,139.83810029519762,,,,Energy-based,0.4016,107.31,,,,,,,
2027,RDH,True,2.3447786677761626,36.0,27.0,770.6208933195651,833.6208933195651,139.83810029519762,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2028,Heat_Pump,True,1.7849014735793023,40.0,24.0,280.1706725913956,344.1706725913956,,6.219292611622962,4506416.566297974,64892398.55469083,Energy-based,0.3843999999999999,110.97,,,,,,,
2028,NCC-H2,False,60.03922779720449,68.0,68.0,895.3727457340203,1031.3727457340203,,9.10617562468697,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,1821.2351249373937,,,
2028,NCC-Electricity,False,60.03922779720449,60.0,60.0,357.49231658597154,477.49231658597154,145.43162430700554,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,727.1581215350277,
2028,RE_PPA,True,9.882430403203966,0.0,0.0,103.05509661185869,103.05509661185869,145.43162430700554,,,,Energy-based,0.3843999999999999,110.97,,,,,,,
2028,RDH,True,2.3447786677761626,36.0,27.0,801.4457290523477,864.4457290523477,145.43162430700554,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2029,Heat_Pump,True,1.8624118385196273,40.0,24.0,277.3422377080913,341.3422377080913,,6.048805516182376,4506416.566297974,64892398.55469083,Energy-based,0.3671999999999999,114.62,,,,,,,
2029,NCC-H2,False,60.03922779720449,68.0,68.0,927.567482359134,1063.567482359134,,9.433604538841026,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,1886.7209077682053,,,
2029,NCC-Electricity,False,60.03922779720449,60.0,60.0,371.79200924941046,491.79200924941046,151.24888927928578,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,756.2444463964289,
2029,RE_PPA,True,9.746260389295948,0.0,0.0,115.47569129661342,115.47569129661342,151.24888927928578,,,,Energy-based,0.3671999999999999,114.62,,,,,,,
2029,RDH,True,2.3447786677761626,36.0,27.0,833.5035582144418,896.5035582144418,151.24888927928578,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2030,Heat_Pump,True,1.9399222034599524,40.0,24.0,274.7630551942018,338.7630551942018,,5.8783193435506735,4506416.566297974,64892398.55469083,Energy-based,0.35,118.28,,,,,,,
2030,NCC-H2,True,60.03922779720449,68.0,68.0,942.9491424280174,1078.9491424280172,,9.590040055394145,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,1918.008011078829,,,
2030,NCC-Electricity,True,60.03922779720449,60.0,60.0,386.6636896193868,506.6636896193868,157.2988448504572,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,786.4942242522859,
2030,RE_PPA,True,9.604324969889392,0.0,0.0,130.06281616819064,130.06281616819064,157.2988448504572,,,,Energy-based,0.35,118.28,,,,,,,
2030,RDH,True,2.3447786677761626,36.0,27.0,866.8437005430194,929.8437005430194,157.2988448504572,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2031,Heat_Pump,True,2.0030120353881244,40.0,24.0,274.32055435565144,338.32055435565144,,5.705731935093315,4506416.566297974,64892398.55469083,Energy-based,0.3359999999999999,121.93,,,,,,,
2031,NCC-H2,True,60.03922779720449,68.0,68.0,977.7709695617403,1113.7709695617405,,9.944187168943174,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,1988.8374337886348,,,
2031,NCC-Electricity,True,60.03922779720449,60.0,60.0,402.1302372041623,522.1302372041623,163.59079864447548,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,817.9539932223774,
2031,RE_PPA,True,9.483926804627888,0.0,0.0,145.66712812753667,145.66712812753667,163.59079864447548,,,,Energy-based,0.3359999999999999,121.93,,,,,,,
2031,RDH,True,2.3447786677761626,36.0,27.0,901.5174485647402,964.5174485647402,163.59079864447548,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2032,Heat_Pump,True,2.0661018673162954,40.0,24.0,273.9268888501134,337.9268888501134,,5.533144526635955,4506416.566297974,64892398.55469083,Energy-based,0.322,125.59,,,,,,,
2032,NCC-H2,True,60.03922779720449,68.0,68.0,1013.9856697808123,1149.9856697808123,,10.312500167034164,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,2062.5000334068327,,,
2032,NCC-Electricity,True,60.03922779720449,60.0,60.0,418.21544669232884,538.2154466923289,170.1344305902545,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,850.6721529512726,
2032,RE_PPA,True,9.358545306033049,0.0,0.0,163.76628893475922,163.76628893475922,170.1344305902545,,,,Energy-based,0.322,125.59,,,,,,,
2032,RDH,True,2.3447786677761626,36.0,27.0,937.5781465073297,1000.5781465073297,170.1344305902545,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2033,Heat_Pump,True,2.1291916992444673,40.0,24.0,273.53538774128003,337.53538774128003,,5.360557118178597,4506416.566297974,64892398.55469083,Energy-based,0.308,129.24,,,,,,,
2033,NCC-H2,True,60.03922779720449,68.0,68.0,1051.6489580086475,1187.6489580086475,,10.695545685048796,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,2139.1091370097593,,,
2033,NCC-Electricity,True,60.03922779720449,60.0,60.0,434.944064560022,554.9440645600221,176.93980781386472,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,884.6990390693236,
2033,RE_PPA,True,9.227500928650333,0.0,0.0,184.88297602273144,184.88297602273144,176.93980781386472,,,,Energy-based,0.308,129.24,,,,,,,
2033,RDH,True,2.3447786677761626,36.0,27.0,975.0812723676231,1038.0812723676231,176.93980781386472,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2034,Heat_Pump,True,2.1922815311726387,40.0,24.0,273.18697582634434,337.18697582634434,,5.187969709721238,4506416.566297974,64892398.55469083,Energy-based,0.294,132.9,,,,,,,
2034,NCC-H2,True,60.03922779720449,68.0,68.0,1090.8187777655955,1226.8187777655955,,11.093913023784012,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,2218.7826047568024,,,
2034,NCC-Electricity,True,60.03922779720449,60.0,60.0,452.34182714242286,572.3418271424229,184.0174001264193,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,920.0870006320964,
2034,RE_PPA,True,9.089984689795754,0.0,0.0,209.49754150171836,209.49754150171836,184.0174001264193,,,,Energy-based,0.294,132.9,,,,,,,
2034,RDH,True,2.3447786677761626,36.0,27.0,1014.0845232623279,1077.0845232623278,184.0174001264193,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2035,Heat_Pump,True,2.25537136310081,40.0,24.0,272.83807544757036,336.83807544757036,,5.015382301263879,4506416.566297974,64892398.55469083,Energy-based,0.28,136.55,,,,,,,
2035,NCC-H2,True,60.03922779720449,68.0,68.0,1131.5553903128218,1267.5553903128218,,11.508215056068636,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,29517.05,2301.6430112137273,,,
2035,NCC-Electricity,True,60.03922779720449,60.0,60.0,470.4355002281198,590.4355002281197,191.37809613147607,,,,Energy-based,0.0,,,2.0340524475584276,29517.05,,5.0,956.8904806573803,
2035,RE_PPA,True,8.945025810248534,0.0,0.0,238.38302665859152,238.38302665859152,191.37809613147607,,,,Energy-based,0.28,136.55,,,,,,,
2035,RDH,True,2.3447786677761626,36.0,27.0,1054.6479041928212,1117.6479041928212,191.37809613147607,,12921624.562861577,43261599.03646056,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2036,Heat_Pump,True,2.327474028161578,40.0,24.0,271.4722738537795,335.4722738537795,,4.8448961286321754,4506416.566297974,64892398.55469083,Energy-based,0.264,140.21,,,,,,,
