company,location,product,product_group,process,capacity_kt,year_built,facility_age,remaining_life,initial_capex_musd,book_value_musd,emission_intensity,emissions_year_kt,required_reduction_kt,required_reduction_pct,must_retire,stranded_book_value_musd
Lotte Chemical,Daesan,Butadiene,Olefins,Naphtha Cracker,190,1997,28,2,228.0,15.2,2.1901291256409934,535.968399626864,535.968399626864,100.0,True,15.2
HD Hyundai Chemical,Daesan,Butadiene,Olefins,Naphtha Cracker,163,2021,4,26,195.6,169.52,2.190129125640993,459.8044691535726,154.1786710609411,33.53135547915828,False,0.0
LG Chem,Daesan,Butadiene,Olefins,Naphtha Cracker,200,1991,34,0,240.0,0.0,2.1901291256409934,564.17726276512,189.17628351035725,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,Butadiene,Olefins,Naphtha Cracker,150,1991,34,0,180.0,0.0,2.1901291256409934,423.13294707383994,141.88221263276793,33.53135547915828,False,0.0
Kumho Petrochemical,Yeosu,Butadiene,Olefins,Naphtha Cracker,147,1992,33,0,176.4,0.0,2.1901291256409934,414.6702881323631,139.04456838011257,33.53135547915828,False,0.0
Lotte GS Chemical,Yeosu,Butadiene,Olefins,Naphtha Cracker,130,2022,3,27,156.0,140.4,2.1901291256409934,366.71522079732796,122.9645842817322,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,Butadiene,Olefins,Naphtha Cracker,160,2011,14,16,192.0,102.4,2.1901291256409934,451.34181021209594,451.34181021209594,100.0,True,102.4
LG Chem,Yeosu,Butadiene,Olefins,Naphtha Cracker,306,1991,34,0,367.2,0.0,2.1901291256409934,863.1912120306334,289.4397137708466,33.53135547915828,False,0.0
Yeochon NCC,Yeosu,Butadiene,Olefins,Naphtha Cracker,378,1992,33,0,453.59999999999997,0.0,2.190129125640993,1066.2950266260764,357.5431758345751,33.53135547915828,False,0.0
Kumho Petrochemical,Ulsan,Butadiene,Olefins,Naphtha Cracker,90,1979,46,0,108.0,0.0,2.1901291256409934,253.87976824430396,85.12932757966075,33.53135547915828,False,0.0
Daehan Oil Chemical,Ulsan,Butadiene,Olefins,Naphtha Cracker,146,2023,2,28,175.2,163.51999999999998,2.1901291256409934,411.84940181853756,138.09868696256078,33.53135547915828,False,0.0
SK Geocentric,Ulsan,Butadiene,Olefins,Naphtha Cracker,130,1989,36,0,156.0,0.0,2.1901291256409934,366.71522079732796,122.9645842817322,33.53135547915828,False,0.0
OCI,Gwangyang,Benzene,Aromatics,BTX Plant,200,1995,30,0,80.0,0.0,0.13669509243332306,35.21265581082402,11.807280793579885,33.53135547915828,False,0.0
Lotte Chemical,Daesan,Benzene,Aromatics,BTX Plant,240,2011,14,16,96.0,51.2,0.13669509243332306,42.255186972988824,14.168736952295863,33.53135547915828,False,0.0
HD Hyundai Chemical,Daesan,Benzene,Aromatics,BTX Plant,410,2016,9,21,164.0,114.8,0.13669509243332306,72.18594441218924,24.20492562683877,33.53135547915828,False,0.0
HDHyundai Oilbank,Daesan,Benzene,Aromatics,BTX Plant,338,1997,28,2,135.20000000000002,9.013333333333334,0.13669509243332306,59.5093883202926,19.95430454115001,33.53135547915828,False,0.0
LG Chem,Daesan,Benzene,Aromatics,BTX Plant,270,1991,34,0,108.0,0.0,0.13669509243332306,47.53708534461243,15.939829071332847,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,Benzene,Aromatics,BTX Plant,1267,1991,34,0,506.8,0.0,0.1366950924333231,223.0721745615702,74.79912382732859,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,Benzene,Aromatics,BTX Plant,235,1992,33,0,94.0,0.0,0.13669509243332306,41.37487057771823,13.873554932456369,33.53135547915828,False,0.0
LG Chem,Yeosu,Benzene,Aromatics,BTX Plant,630,1992,33,0,252.0,0.0,0.1366950924333231,110.91986580409569,37.192934499776655,33.53135547915828,False,0.0
Yeochon NCC,Yeosu,Benzene,Aromatics,BTX Plant,457,1979,46,0,182.8,0.0,0.13669509243332306,80.46091852773289,26.97963661333004,33.53135547915828,False,0.0
GS Caltex,Yeosu,Benzene,Aromatics,BTX Plant,930,1990,35,0,372.0,0.0,0.13669509243332306,163.7388495203317,54.90385569014647,33.53135547915828,False,0.0
Daehan Oil Chemical,Onsan,Benzene,Aromatics,BTX Plant,210,2008,17,13,84.0,36.4,0.1366950924333231,36.97328860136523,12.397644833258886,33.53135547915828,False,0.0
S-Oil,Onsan,Benzene,Aromatics,BTX Plant,672,1991,34,0,268.8,0.0,0.13669509243332306,118.31452352436871,39.67246346642842,33.53135547915828,False,0.0
Lotte Chemical,Ulsan,Benzene,Aromatics,BTX Plant,110,1986,39,0,44.0,0.0,0.13669509243332306,19.36696069595321,6.494004436468937,33.53135547915828,False,0.0
SK Geocentric,Ulsan,Benzene,Aromatics,BTX Plant,603,1972,53,0,241.20000000000002,0.0,0.13669509243332306,106.16615726963443,35.59895159264336,33.53135547915828,False,0.0
Ulsan Aromatics,Ulsan,Benzene,Aromatics,BTX Plant,600,2014,11,19,240.0,152.0,0.13669509243332306,105.63796743247207,35.42184238073966,33.53135547915828,False,0.0
SK Incheon Petrochemical,Incheon,Benzene,Aromatics,BTX Plant,600,2006,19,11,240.0,88.0,0.13669509243332306,105.63796743247207,35.42184238073966,33.53135547915828,False,0.0
OCI,Gwangyang,Toluene,Aromatics,BTX Plant,40,1995,30,0,16.0,0.0,0.15702543732796154,8.08995053113658,2.71267007068346,33.53135547915828,False,0.0
Lotte Chemical,Daesan,Toluene,Aromatics,BTX Plant,120,2011,14,16,48.0,25.6,0.15702543732796154,24.269851593409737,8.138010212050379,33.53135547915828,False,0.0
LG Chem,Daesan,Toluene,Aromatics,BTX Plant,100,2011,14,16,40.0,21.333333333333332,0.1570254373279615,20.224876327841443,6.781675176708648,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,Toluene,Aromatics,BTX Plant,220,1992,33,0,88.0,0.0,0.15702543732796154,44.49472792125118,14.919685388759028,33.53135547915828,False,0.0
LG Chem,Yeosu,Toluene,Aromatics,BTX Plant,112,1992,33,0,44.800000000000004,0.0,0.15702543732796154,22.65186148718242,7.595476197913686,33.53135547915828,False,0.0
Yeochon NCC,Yeosu,Toluene,Aromatics,BTX Plant,282,1979,46,0,112.80000000000001,0.0,0.1570254373279615,57.03415124451287,19.12432399831839,33.53135547915828,False,0.0
GS Caltex,Yeosu,Toluene,Aromatics,BTX Plant,170,1990,35,0,68.0,0.0,0.1570254373279615,34.38228975733045,11.528847800404698,33.53135547915828,False,0.0
Daehan Oil Chemical,Onsan,Toluene,Aromatics,BTX Plant,78,2008,17,13,31.200000000000003,13.520000000000001,0.15702543732796154,15.775403535716327,5.2897066378327455,33.53135547915828,False,0.0
S-Oil,Onsan,Toluene,Aromatics,BTX Plant,300,1991,34,0,120.0,0.0,0.15702543732796154,60.674628983524336,20.345025530125945,33.53135547915828,False,0.0
SK Geocentric,Ulsan,Toluene,Aromatics,BTX Plant,1506,2070,-45,75,602.4,1506.0,0.15702543732796156,304.5866374972922,102.13202816123224,33.53135547915828,False,0.0
Lotte Chemical,Daesan,Xylene,Aromatics,BTX Plant,60,2011,14,16,24.0,12.8,1.0188612594561164,78.73759813076867,26.401783924979128,33.53135547915828,False,0.0
HD Hyundai Chemical,Daesan,Xylene,Aromatics,BTX Plant,1350,2016,9,21,540.0,378.0,1.0188612594561164,1771.5959579422952,594.0401383120304,33.53135547915828,False,0.0
LG Chem,Daesan,Xylene,Aromatics,BTX Plant,0,2011,14,16,0.0,0.0,,0.0,0.0,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,Xylene,Aromatics,BTX Plant,79,1992,33,0,31.6,0.0,1.0188612594561164,103.67117087217876,34.76234883455586,33.53135547915828,False,0.0
LG Chem,Yeosu,Xylene,Aromatics,BTX Plant,60,1992,33,0,24.0,0.0,1.0188612594561164,78.73759813076867,26.401783924979128,33.53135547915828,False,0.0
Yeochon NCC,Yeosu,Xylene,Aromatics,BTX Plant,204,1979,46,0,81.60000000000001,0.0,1.0188612594561166,267.7078336446135,89.76606534492905,33.53135547915828,False,0.0
GS Caltex,Yeosu,Xylene,Aromatics,BTX Plant,350,1990,35,0,140.0,0.0,1.0188612594561164,459.30265576281727,154.01040622904492,33.53135547915828,False,0.0
Daehan Oil Chemical,Onsan,Xylene,Aromatics,BTX Plant,47,2008,17,13,18.8,8.146666666666667,1.0188612594561166,61.67778520243547,20.68139740790032,33.53135547915828,False,0.0
S-Oil,Onsan,Xylene,Aromatics,BTX Plant,450,1991,34,0,180.0,0.0,1.0188612594561164,590.5319859807651,198.01337943734347,33.53135547915828,False,0.0
SK Geocentric,Ulsan,Xylene,Aromatics,BTX Plant,894,2070,-45,75,357.6,894.0,1.0188612594561166,1173.1902121484534,393.3865804821891,33.53135547915828,False,0.0
Lotte Chemical,Ulsan,O-X,Other,BTX Plant,210,1980,45,0,84.0,0.0,0.0042057809860782,1.1375796411144314,0.38144587332061297,33.53135547915828,False,0.0
SK Geocentric,Ulsan,O-X,Other,BTX Plant,200,1990,35,0,80.0,0.0,0.0042057809860782,1.0834091820137444,0.3632817841148696,33.53135547915828,False,0.0
Lotte Chemical,Ulsan,M-X,Other,BTX Plant,360,1998,27,3,144.0,14.4,0.0042057809860782,1.95013652762474,0.6539072114067652,33.53135547915828,False,0.0
HDHyundai Oilbank,Daesan,P-X,Other,BTX Plant,1460,1997,28,2,584.0,38.93333333333333,0.0,0.0,0.0,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,P-X,Other,BTX Plant,2000,1997,28,2,800.0,53.333333333333336,0.0,0.0,0.0,33.53135547915828,False,0.0
GS Caltex,Yeosu,P-X,Other,BTX Plant,1350,1990,35,0,540.0,0.0,0.0,0.0,0.0,33.53135547915828,False,0.0
S-Oil,Onsan,P-X,Other,BTX Plant,1900,1997,28,2,760.0,50.666666666666664,0.0,0.0,0.0,33.53135547915828,False,0.0
Lotte Chemical,Ulsan,P-X,Other,BTX Plant,750,1980,45,0,300.0,0.0,0.0,0.0,0.0,33.53135547915828,False,0.0
SK Geocentric,Ulsan,P-X,Other,BTX Plant,830,1990,35,0,332.0,0.0,0.0,0.0,0.0,33.53135547915828,False,0.0
Ulsan Aromatics,Ulsan,P-X,Other,BTX Plant,1000,2014,11,19,400.0,253.33333333333331,0.0,0.0,0.0,33.53135547915828,False,0.0
SK Incheon Petrochemical,Incheon,P-X,Other,BTX Plant,1500,2014,11,19,600.0,380.0,0.0,0.0,0.0,33.53135547915828,False,0.0
SK Geocentric,Ulsan,C-H,Other,Naphtha Cracker,160,1974,51,0,192.0,0.0,1.0231730864211577,210.85550964967217,70.70271048802246,33.53135547915828,False,0.0
Caprolactam,Ulsan,C-H,Other,Naphtha Cracker,190,2000,25,5,228.0,38.0,1.0231730864211575,250.39091770898565,83.95946870452666,33.53135547915828,False,0.0
Lotte Chemical,Daesan,SM,Other,Utility,350,2005,20,10,140.0,46.666666666666664,0.005187162242504757,2.3383727389211444,0.7840880755153786,33.53135547915828,False,0.0
LG Chem,Daesan,SM,Other,Utility,577,2006,19,11,230.8,84.62666666666667,0.005187162242504756,3.854974486735715,1.29262519877821,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,SM,Other,Utility,1071,1991,34,0,428.40000000000003,0.0,0.005187162242504757,7.155420581098702,2.3993095110770586,33.53135547915828,False,0.0
Yeochon NCC,Yeosu,SM,Other,Utility,351,1986,39,0,140.4,0.0,0.005187162242504757,2.3450538038894906,0.7863283271597084,33.53135547915828,False,0.0
SKpicglobal,Ulsan,SM,Other,Utility,400,1990,35,0,160.0,0.0,0.005187162242504757,2.672425987338451,0.8961006577318615,33.53135547915828,False,0.0
LG Chem,Yeosu,EDC,Other,Utility,810,1996,29,1,324.0,10.8,0.005187162242504756,5.411662624360362,1.8146038319070188,33.53135547915828,False,0.0
Hanwha Solutions,Yeosu,EDC,Other,Utility,1586,1980,45,0,634.4000000000001,0.0,0.005187162242504757,10.596169039796957,3.55303910790683,33.53135547915828,False,0.0
Hanwha Solutions,Ulsan,EDC,Other,Utility,385,1991,34,0,154.0,0.0,0.005187162242504756,2.5722100128132586,0.8624968830669164,33.53135547915828,False,0.0
LG Chem,Daesan,VCM,Other,Utility,230,1997,28,2,92.0,6.133333333333333,0.005187162242504756,1.536644942719609,0.5152578781958203,33.53135547915828,False,0.0
LG Chem,Yeosu,VCM,Other,Utility,720,1990,35,0,288.0,0.0,0.005187162242504756,4.810366777209211,1.6129811839173502,33.53135547915828,False,0.0
Hanwha Solutions,Yeosu,VCM,Other,Utility,583,1979,46,0,233.20000000000002,0.0,0.005187162242504756,3.8950608765457915,1.3060667086441875,33.53135547915828,False,0.0
Hanwha Solutions,Ulsan,VCM,Other,Utility,264,1972,53,0,105.60000000000001,0.0,0.005187162242504756,1.7638011516433774,0.5914264341030284,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,PC,Other,Utility,480,2008,17,13,192.0,83.2,0.003627140475212089,2.242443327395122,0.7519216435275234,33.53135547915828,False,0.0
LG Chem,Yeosu,PC,Other,Utility,170,2001,24,6,68.0,13.600000000000001,0.0036271404752120893,0.7941986784524391,0.2663055820826646,33.53135547915828,False,0.0
Samyang Chemical,Jeonju,PC,Other,Utility,120,1999,26,4,48.0,6.4,0.003627140475212089,0.5606108318487805,0.18798041088188086,33.53135547915828,False,0.0
HD Hyundai Chemical,Daesan,LDPE,Polymers,Utility,300,2021,4,26,120.0,104.0,0.008551235020322049,3.3041972118524394,1.1079421128386782,33.53135547915828,False,0.0
LG Chem,Daesan,LDPE,Polymers,Utility,280,2006,19,11,112.0,41.06666666666666,0.008551235020322049,3.0839173977289436,1.0340793053160995,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,LDPE,Polymers,Utility,435,1991,34,0,174.0,0.0,0.008551235020322049,4.791085957186038,1.6065160636160833,33.53135547915828,False,0.0
LG Chem,Yeosu,LDPE,Polymers,Utility,180,1990,35,0,72.0,0.0,0.008551235020322049,1.982518327111464,0.6647652677032069,33.53135547915828,False,0.0
Hanwha Solutions,Yeosu,LDPE,Polymers,Utility,337,1979,46,0,134.8,0.0,0.008551235020322049,3.711714867980907,1.2445883067554484,33.53135547915828,False,0.0
Lotte Chemical,Ulsan,LDPE,Polymers,Utility,120,1972,53,0,48.0,0.0,0.008551235020322047,1.3216788847409757,0.44317684513547123,33.53135547915828,False,0.0
Lotte Chemical,Daesan,LDPE,Polymers,Utility,500,2005,20,10,200.0,66.66666666666666,0.008551235020322049,5.506995353087399,1.8465701880644634,33.53135547915828,False,0.0
LG Chem,Daesan,L-LDPE,Polymers,Utility,125,2006,19,11,50.0,18.333333333333332,0.007893447711066509,1.270845081481708,0.42613158186103023,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,L-LDPE,Polymers,Utility,530,2004,21,9,212.0,63.599999999999994,0.007893447711066509,5.388383145482441,1.8067979070907676,33.53135547915828,False,0.0
DL Chemical,Yeosu,L-LDPE,Polymers,Utility,10,2010,15,15,4.0,2.0,0.007893447711066499,0.10166760651853651,0.03409052654888237,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,L-LDPE,Polymers,Utility,600,2019,6,24,240.0,192.0,0.007893447711066507,6.100056391112197,2.0454315929329443,33.53135547915828,False,0.0
LG Chem,Yeosu,L-LDPE,Polymers,Utility,425,2021,4,26,170.0,147.33333333333334,0.007893447711066509,4.320873277037807,1.4488473783275024,33.53135547915828,False,0.0
Hanwha Solutions,Yeosu,L-LDPE,Polymers,Utility,288,1986,39,0,115.2,0.0,0.007893447711066507,2.9280270677338547,0.9818071646078134,33.53135547915828,False,0.0
SSNC,Ulsan,L-LDPE,Polymers,Utility,180,2015,10,20,72.0,48.0,0.007893447711066509,1.8300169173336593,0.6136294778798834,33.53135547915828,False,0.0
SK Geocentric,Ulsan,L-LDPE,Polymers,Utility,550,1990,35,0,220.0,0.0,0.007893447711066509,5.591718358519515,1.8749789601885325,33.53135547915828,False,0.0
HD Hyundai Chemical,Daesan,HDPE,Polymers,Utility,575,2021,4,26,230.0,199.33333333333334,0.006840988016257644,5.066435724840411,1.6988445730193076,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,HDPE,Polymers,Utility,180,1991,34,0,72.0,0.0,0.006840988016257642,1.5860146616891717,0.5318122141625657,33.53135547915828,False,0.0
DL Chemical,Yeosu,HDPE,Polymers,Utility,630,1980,45,0,252.0,0.0,0.006840988016257643,5.551051315912102,1.8613427495689803,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,HDPE,Polymers,Utility,360,1992,33,0,144.0,0.0,0.006840988016257642,3.1720293233783434,1.0636244283251315,33.53135547915828,False,0.0
LG Chem,Yeosu,HDPE,Polymers,Utility,500,1992,33,0,200.0,0.0,0.006840988016257643,4.405596282469922,1.4772561504515715,33.53135547915828,False,0.0
GS Caltex,Yeosu,HDPE,Polymers,Utility,650,2021,4,26,260.0,225.33333333333334,0.006840988016257643,5.727275167210899,1.9204329955870432,33.53135547915828,False,0.0
Daehan Oil Chemical,Onsan,HDPE,Polymers,Utility,210,1976,49,0,84.0,0.0,0.006840988016257643,1.8503504386373673,0.6204475831896601,33.53135547915828,False,0.0
SK Geocentric,Ulsan,HDPE,Polymers,Utility,490,1990,35,0,196.0,0.0,0.006840988016257642,4.317484356820524,1.4477110274425402,33.53135547915828,False,0.0
Lotte Chemical,Daesan,PP,Polymers,Utility,500,2005,20,10,200.0,66.66666666666666,0.006413426265241539,4.130246514815551,1.384927641048348,33.53135547915828,False,0.0
HD Hyundai Chemical,Daesan,PP,Polymers,Utility,380,2021,4,26,152.0,131.73333333333335,0.006413426265241538,3.1389873512598183,1.0525450071967444,33.53135547915828,False,0.0
LG Chem,Daesan,PP,Polymers,Utility,1117,2006,19,11,446.8,163.82666666666665,0.006413426265241539,9.226970714097941,3.09392835010201,33.53135547915828,False,0.0
Hanwha TotalEnergies,Daesan,PP,Polymers,Utility,600,1991,34,0,240.0,0.0,0.006413426265241538,4.956295817778661,1.6619131692580174,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,PP,Polymers,Utility,180,1979,46,0,72.0,0.0,0.006413426265241539,1.4868887453335984,0.49857395077740535,33.53135547915828,False,0.0
GS Caltex,Yeosu,PP,Polymers,Utility,730,1987,38,0,292.0,0.0,0.006413426265241539,6.0301599116307045,2.0219943559305884,33.53135547915828,False,0.0
Poly Mirae,Yeosu,PP,Polymers,Utility,405,1993,32,0,162.0,0.0,0.006413426265241538,3.345499677000596,1.1217913892491618,33.53135547915828,False,0.0
S-Oil,Onsan,PP,Polymers,Utility,550,2018,7,23,220.0,168.66666666666669,0.006413426265241539,4.543271166297106,1.5234204051531828,33.53135547915828,False,0.0
Daehan Oil Chemical,Onsan,PP,Polymers,Utility,432,1976,49,0,172.8,0.0,0.006413426265241539,3.568532988800636,1.1965774818657726,33.53135547915828,False,0.0
SK Geocentric,Ulsan,PP,Polymers,Utility,400,1990,35,0,160.0,0.0,0.006413426265241538,3.3041972118524403,1.1079421128386784,33.53135547915828,False,0.0
Ulsan PP,Ulsan,PP,Polymers,Utility,600,2021,4,26,240.0,208.0,0.006413426265241538,4.956295817778661,1.6619131692580174,33.53135547915828,False,0.0
Hyosung Chemical,Ulsan,PP,Polymers,Utility,0,1991,34,0,0.0,0.0,,0.0,0.0,33.53135547915828,False,0.0
LG Chem,Yeosu,PS,Polymers,Utility,40,1984,41,0,16.0,0.0,0.010261482024386457,0.5286715538963903,0.17727073805418847,33.53135547915828,False,0.0
Kumho Petrochemical,Ulsan,PS,Polymers,Utility,265,1973,52,0,106.0,0.0,0.010261482024386457,3.502449044563586,1.1744186396089988,33.53135547915828,False,0.0
HDC Hyundai EP,Ulsan,PS,Polymers,Utility,148,1989,36,0,59.2,0.0,0.010261482024386459,1.9560847494166445,0.6559017308004975,33.53135547915828,False,0.0
Korea INEOS Styrolution,Ulsan,PS,Polymers,Utility,266,1985,40,0,106.4,0.0,0.010261482024386459,3.515665833410996,1.1788504080603537,33.53135547915828,False,0.0
SH Energy Chemical,Gunsan,EPS,Polymers,Utility,100,1973,52,0,40.0,0.0,0.005130741012193226,0.6608394423704875,0.2215884225677355,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,EPS,Polymers,Utility,90,1989,36,0,36.0,0.0,0.005130741012193226,0.5947554981334388,0.19942958031096192,33.53135547915828,False,0.0
LG Chem,Yeosu,EPS,Polymers,Utility,90,1984,41,0,36.0,0.0,0.005130741012193226,0.5947554981334388,0.19942958031096192,33.53135547915828,False,0.0
Kumho Petrochemical,Ulsan,EPS,Polymers,Utility,80,1973,52,0,32.0,0.0,0.005130741012193226,0.52867155389639,0.17727073805418836,33.53135547915828,False,0.0
HDC Hyundai EP,Ulsan,EPS,Polymers,Utility,80,1989,36,0,32.0,0.0,0.005130741012193226,0.52867155389639,0.17727073805418836,33.53135547915828,False,0.0
BASF Korea,Ulsan,EPS,Polymers,Utility,85,1982,43,0,34.0,0.0,0.005130741012193226,0.5617135260149143,0.18835015918257514,33.53135547915828,False,0.0
Lotte Chemical,Yeosu,ABS,Other,Utility,757,1989,36,0,302.8,0.0,0.005130741012193226,5.002554578744591,1.6774243588377578,33.53135547915828,False,0.0
LG Chem,Yeosu,ABS,Other,Utility,1030,1978,47,0,412.0,0.0,0.005130741012193226,6.8066462564160215,2.2823607524476754,33.53135547915828,False,0.0
Kumho Petrochemical,Ulsan,ABS,Other,Utility,290,1973,52,0,116.0,0.0,0.005130741012193226,1.916434382874414,0.6426064254464329,33.53135547915828,False,0.0
Korea INEOS Styrolution,Ulsan,ABS,Other,Utility,276,1990,35,0,110.4,0.0,0.005130741012193226,1.8239168609425456,0.61158404628695,33.53135547915828,False,0.0
LG Chem,Daesan,PVC,Polymers,Utility,240,1998,27,3,96.0,9.600000000000001,0.005187162242504757,1.6034555924030705,0.5376603946391169,33.53135547915828,False,0.0
LG Chem,Yeosu,PVC,Polymers,Utility,450,1976,49,0,180.0,0.0,0.005187162242504757,3.0064792357557573,1.0081132399483441,33.53135547915828,False,0.0
Hanwha Solutions,Yeosu,PVC,Polymers,Utility,480,1990,35,0,192.0,0.0,0.005187162242504757,3.206911184806141,1.0753207892782337,33.53135547915828,False,0.0
Hanwha Solutions,Ulsan,PVC,Polymers,Utility,330,2066,-41,71,132.0,312.4,0.005187162242504756,2.204751439554222,0.7392830426287855,33.53135547915828,False,0.0
Hanwha Impact,Daesan,TPA,Other,Utility,700,1997,28,2,280.0,18.666666666666668,0.0036271404752120893,3.27022985245122,1.0965523968109718,33.53135547915828,False,0.0
