year,technology,available,abatement_potential_mtco2,capex_ann_usd_per_tco2,opex_ann_usd_per_tco2,fuel_cost_diff_usd_per_tco2,total_cost_usd_per_tco2,re_price_usd_per_mwh,h2_price_usd_per_kg,electricity_consumption_mwh,fossil_fuel_replaced_gj,methodology,h2_consumption_ton_per_ton_ethylene,baseline_combustion_emissions_tco2_per_ton,ethylene_production_kt,h2_fuel_cost_per_ton_ethylene,electricity_consumption_mwh_per_ton_ethylene,electricity_cost_per_ton_ethylene,grid_ef_tco2_per_mwh,grid_price_usd_per_mwh
2027,NCC-Electricity,False,25.48235850516878,57.6,57.6,309.8358669371036,425.0358669371036,139.83810029519762,,,,Energy-based,,2.2566480388079895,11292.127999999999,,5.0,699.1905014759881,0.0,
2027,RE_PPA,True,6.919207840637451,0.0,0.0,92.51450595903759,92.51450595903759,139.83810029519762,,,,Energy-based,,,,,,,0.4016,107.31
2028,Heat_Pump,True,2.6248903112707387,35.2,21.119999999999997,199.09049434208399,255.41049434208398,145.43162430700554,6.219292611622962,3593377.3837349936,51744634.32578391,Energy-based,,,,,,,,
2028,NCC-H2,False,24.753519861482815,56.0,56.0,1543.3527083596748,1655.3527083596748,,6.219292611622962,,,Energy-based,0.56,2.2566480388079895,10969.154,3482.803862508859,,,,
2028,NCC-Electricity,False,24.753519861482815,56.4,56.4,322.2293016145878,435.02930161458784,145.43162430700554,,,,Energy-based,,2.2566480388079895,10969.154,,5.0,727.1581215350277,0.0,
2028,RE_PPA,True,6.678538672216442,0.0,0.0,103.05509661185869,103.05509661185869,145.43162430700554,,,,Energy-based,,,,,,,0.3843999999999999,110.97
2029,Heat_Pump,True,2.550465940395014,33.6,20.16,207.0541141157674,260.8141141157674,151.24888927928578,6.048805516182376,3491493.183105648,50277501.83672133,Energy-based,,,,,,,,
2029,NCC-H2,False,24.051675241637064,54.0,54.0,1501.0453694194123,1609.0453694194123,,6.048805516182376,,,Energy-based,0.56,2.2566480388079895,10658.142,3387.3310890621306,,,,
2029,NCC-Electricity,False,24.051675241637064,55.2,55.2,335.11847367917136,445.5184736791714,151.24888927928578,,,,Energy-based,,2.2566480388079895,10658.142,,5.0,756.2444463964289,0.0,
2029,RE_PPA,True,6.443731411764707,0.0,0.0,115.47569129661343,115.47569129661343,151.24888927928578,,,,Energy-based,,,,,,,0.3671999999999999,114.62
2030,Heat_Pump,True,2.504666327548415,32.0,19.2,215.336278680398,266.536278680398,157.2988448504572,5.8783193435506735,3428795.213487589,49374651.07422128,Energy-based,,,,,,,,
2030,NCC-H2,True,23.619770860193526,52.0,52.0,1458.7382594794042,1562.7382594794042,,5.8783193435506735,,,Energy-based,0.56,2.2566480388079895,10466.75,3291.8588323883773,,,,
2030,NCC-Electricity,True,23.619770860193526,54.0,54.0,348.52321262633814,456.52321262633814,157.2988448504572,,,,Energy-based,,2.2566480388079895,10466.75,,5.0,786.4942242522859,0.0,
2030,RE_PPA,True,6.279000000000001,0.0,0.0,130.06281616819064,130.06281616819064,157.2988448504572,,,,Energy-based,,,,,,,0.35,118.28
2031,Heat_Pump,True,2.43024195667269,31.2,18.72,223.949729827614,273.869729827614,163.59079864447548,5.705731935093315,3326911.012858243,47907518.585158706,Energy-based,,,,,,,,
2031,NCC-H2,True,22.91792624034777,50.54,50.54,1415.9097159608618,1516.9897159608618,,5.705731935093315,,,Energy-based,0.56,2.2566480388079895,10155.738,3195.2098836522564,,,,
2031,NCC-Electricity,True,22.91792624034777,52.8,52.800000000000004,362.4641411313917,468.0641411313917,163.59079864447548,,,,Energy-based,,2.2566480388079895,10155.738,,5.0,817.9539932223774,0.0,
2031,RE_PPA,True,6.050115500000001,0.0,0.0,145.66712812753667,145.66712812753667,163.59079864447548,,,,Energy-based,,,,,,,0.3359999999999999,121.93
2032,Heat_Pump,True,2.3558175857969657,30.4,18.24,232.90771902071856,281.54771902071855,170.1344305902545,5.533144526635955,3225026.812228898,46440386.096096136,Energy-based,,,,,,,,
2032,NCC-H2,True,22.216081620502017,49.08,49.08,1373.0811724423195,1471.2411724423196,,5.533144526635955,,,Energy-based,0.56,2.2566480388079895,9844.725999999999,3098.560934916135,,,,
2032,NCC-Electricity,True,22.216081620502017,51.6,51.6,376.9627067766474,480.1627067766474,170.1344305902545,,,,Energy-based,,2.2566480388079895,9844.725999999999,,5.0,850.6721529512726,0.0,
2032,RE_PPA,True,5.820256000000001,0.0,0.0,163.7662889347592,163.7662889347592,170.1344305902545,,,,Energy-based,,,,,,,0.322,125.59
2033,Heat_Pump,True,2.2813932149212417,29.6,17.759999999999998,242.22402778154733,289.5840277815473,176.93980781386472,5.360557118178597,3123142.611599553,44973253.607033566,Energy-based,,,,,,,,
2033,NCC-H2,True,21.514237000656273,47.62,47.62,1330.2526289237771,1425.4926289237771,,5.360557118178597,,,Energy-based,0.56,2.2566480388079895,9533.714,3001.911986180014,,,,
2033,NCC-Electricity,True,21.514237000656273,50.4,50.4,392.04121504771337,492.8412150477134,176.93980781386472,,,,Energy-based,,2.2566480388079895,9533.714,,5.0,884.6990390693236,0.0,
2033,RE_PPA,True,5.589288545454547,0.0,0.0,184.88297602273144,184.88297602273144,176.93980781386472,,,,Energy-based,,,,,,,0.308,129.24
2034,Heat_Pump,True,2.2069688440455173,28.8,17.28,251.91298889280918,297.9929888928092,184.0174001264193,5.187969709721238,3021258.4109702073,43506121.11797099,Energy-based,,,,,,,,
2034,NCC-H2,True,20.812392380810522,46.16,46.160000000000004,1287.424085405235,1379.744085405235,,5.187969709721238,,,Energy-based,0.56,2.2566480388079895,9222.702,2905.263037443893,,,,
2034,NCC-Electricity,True,20.812392380810522,49.2,49.2,407.72286364962184,506.1228636496219,184.0174001264193,,,,Energy-based,,2.2566480388079895,9222.702,,5.0,920.0870006320964,0.0,
2034,RE_PPA,True,5.357054857142859,0.0,0.0,209.49754150171836,209.49754150171836,184.0174001264193,,,,Energy-based,,,,,,,0.294,132.9
2035,Heat_Pump,True,2.16403170700183,28.0,16.8,261.98950844852163,306.78950844852164,191.37809613147607,5.015382301263879,2962479.0644532773,42659698.52812719,Energy-based,,,,,,,,
2035,NCC-H2,True,20.407482023207205,44.7,44.7,1244.595541886693,1333.995541886693,,5.015382301263879,,,Energy-based,0.56,2.2566480388079895,9043.272,2808.6140887077727,,,,
2035,NCC-Electricity,True,20.407482023207205,48.0,48.0,424.0317781956067,520.0317781956066,191.37809613147607,,,,Energy-based,,2.2566480388079895,9043.272,,5.0,956.8904806573803,0.0,
2035,RE_PPA,True,5.199012000000001,0.0,0.0,238.38302665859152,238.38302665859152,191.37809613147607,,,,Energy-based,,,,,,,0.28,136.55
2036,Heat_Pump,True,2.089607336126106,27.2,16.32,261.9895084485216,305.50950844852156,191.37809613147607,4.8448961286321754,2860594.8638239317,41192566.039064616,Energy-based,,,,,,,,
2036,NCC-H2,True,19.705637403361454,43.24,43.24,1202.2884319466843,1288.7684319466844,,4.8448961286321754,,,Energy-based,0.56,2.2566480388079895,8732.26,2713.141832034018,,,,
2036,NCC-Electricity,True,19.705637403361454,46.8,46.800000000000004,424.0317781956067,517.6317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8732.26,,5.0,956.8904806573803,0.0,
2036,RE_PPA,True,4.954067575757576,0.0,0.0,239.10325295082276,239.10325295082276,191.37809613147607,,,,Energy-based,,,,,,,0.264,140.21
2037,Heat_Pump,True,2.015182965250381,26.4,15.84,261.98950844852163,304.22950844852164,191.37809613147607,4.674409956000472,2758710.663194586,39725433.55000204,Energy-based,,,,,,,,
2037,NCC-H2,True,19.003792783515703,41.78,41.78,1159.981322006676,1243.541322006676,,4.674409956000472,,,Energy-based,0.56,2.2566480388079895,8421.248,2617.6695753602644,,,,
2037,NCC-Electricity,True,19.003792783515703,45.6,45.6,424.0317781956067,515.2317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8421.248,,5.0,956.8904806573803,0.0,
2037,RE_PPA,True,4.705604129032258,0.0,0.0,239.9903845024043,239.9903845024043,191.37809613147607,,,,Energy-based,,,,,,,0.248,143.86
2038,Heat_Pump,True,1.9407585943746575,25.6,15.36,261.98950844852163,302.9495084485216,191.37809613147607,4.503922860559887,2656826.462565241,38258301.06093947,Energy-based,,,,,,,,
2038,NCC-H2,True,18.301948163669955,40.32,40.32,1117.6739830664137,1198.3139830664138,,4.503922860559887,,,Energy-based,0.56,2.2566480388079895,8110.236000000001,2522.1968019135365,,,,
2038,NCC-Electricity,True,18.301948163669955,44.4,44.4,424.0317781956067,512.8317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8110.236000000001,,5.0,956.8904806573803,0.0,
2038,RE_PPA,True,4.452893586206898,0.0,0.0,240.97855017294538,240.97855017294538,191.37809613147607,,,,Energy-based,,,,,,,0.232,147.52
2039,Heat_Pump,True,1.8663342234989329,24.8,14.879999999999999,261.98950844852163,301.66950844852164,191.37809613147607,4.333436687928183,2554942.2619358953,36791168.57187689,Energy-based,,,,,,,,
2039,NCC-H2,True,17.600103543824204,38.86,38.86,1075.3668731264052,1153.0868731264052,,4.333436687928183,,,Energy-based,0.56,2.2566480388079895,7799.224,2426.7245452397824,,,,
2039,NCC-Electricity,True,17.600103543824204,43.2,43.2,424.0317781956067,510.43177819560674,191.37809613147607,,,,Energy-based,,2.2566480388079895,7799.224,,5.0,956.8904806573803,0.0,
2039,RE_PPA,True,4.194992148148149,0.0,0.0,242.21744657515714,242.21744657515714,191.37809613147607,,,,Energy-based,,,,,,,0.216,151.17
2040,Heat_Pump,True,1.7174854817474843,24.0,14.399999999999999,261.9895084485215,300.3895084485215,191.37809613147607,4.1629505152964805,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2040,NCC-H2,True,16.196414304132702,37.4,37.4,1033.059763186397,1107.859763186397,,4.1629505152964805,,,Energy-based,0.56,2.2566480388079895,7177.2,2331.252288566029,,,,
2040,NCC-Electricity,True,16.196414304132702,42.0,42.0,424.0317781956067,508.0317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2040,RE_PPA,True,3.7674000000000007,0.0,0.0,243.65397420984036,243.65397420984036,191.37809613147607,,,,Energy-based,,,,,,,0.2,154.83
2041,Heat_Pump,True,1.7174854817474843,23.6,14.16,261.9895084485215,299.7495084485215,191.37809613147607,3.992464342664777,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2041,NCC-H2,True,16.196414304132702,36.78,36.78,990.7526532463886,1064.3126532463887,,3.992464342664777,,,Energy-based,0.56,2.2566480388079895,7177.2,2235.780031892275,,,,
2041,NCC-Electricity,True,16.196414304132702,41.4,41.4,424.0317781956067,506.8317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2041,RE_PPA,True,3.6582000000000003,0.0,0.0,245.5081800856424,245.5081800856424,191.37809613147607,,,,Energy-based,,,,,,,0.184,158.48
2042,Heat_Pump,True,1.7174854817474843,23.2,13.92,261.9895084485215,299.1095084485215,191.37809613147607,3.8219772472241904,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2042,NCC-H2,True,16.196414304132702,36.16,36.160000000000004,948.4453143061262,1020.7653143061261,,3.8219772472241904,,,Energy-based,0.56,2.2566480388079895,7177.2,2140.3072584455467,,,,
2042,NCC-Electricity,True,16.196414304132702,40.8,40.800000000000004,424.0317781956067,505.63177819560667,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2042,RE_PPA,True,3.5282000000000004,0.0,0.0,247.7804756904753,247.7804756904753,191.37809613147607,,,,Energy-based,,,,,,,0.168,162.14
2043,Heat_Pump,True,1.7174854817474843,22.8,13.68,261.9895084485215,298.46950844852154,191.37809613147607,3.6514910745924873,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2043,NCC-H2,True,16.196414304132702,35.54,35.54,906.1382043661177,977.2182043661178,,3.6514910745924873,,,Energy-based,0.56,2.2566480388079895,7177.2,2044.8350017717928,,,,
2043,NCC-Electricity,True,16.196414304132702,40.2,40.2,424.0317781956067,504.43177819560674,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2043,RE_PPA,True,3.370831578947369,0.0,0.0,250.863687563491,250.863687563491,191.37809613147607,,,,Energy-based,,,,,,,0.152,165.79
2044,Heat_Pump,True,1.7174854817474843,22.4,13.44,261.9895084485215,297.8295084485215,191.37809613147607,3.481004901960784,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2044,NCC-H2,True,16.196414304132702,34.92,34.92,863.8310944261094,933.6710944261094,,3.481004901960784,,,Energy-based,0.56,2.2566480388079895,7177.2,1949.3627450980389,,,,
2044,NCC-Electricity,True,16.196414304132702,39.6,39.6,424.0317781956067,503.2317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2044,RE_PPA,True,3.1764352941176477,0.0,0.0,254.9778619939079,254.9778619939079,191.37809613147607,,,,Energy-based,,,,,,,0.136,169.45
2045,Heat_Pump,True,1.7174854817474843,22.0,13.2,261.9895084485215,297.1895084485215,191.37809613147607,3.3105178065201986,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2045,NCC-H2,True,16.196414304132702,34.3,34.300000000000004,821.5237554858471,890.1237554858471,,3.3105178065201986,,,Energy-based,0.56,2.2566480388079895,7177.2,1853.8899716513113,,,,
2045,NCC-Electricity,True,16.196414304132702,39.0,39.0,424.0317781956067,502.0317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2045,RE_PPA,True,2.9302,0.0,0.0,261.1156590210868,261.1156590210868,191.37809613147607,,,,Energy-based,,,,,,,0.12,173.1
2046,Heat_Pump,True,1.7174854817474843,21.6,12.959999999999999,261.9895084485215,296.5495084485215,191.37809613147607,3.1736467930545715,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2046,NCC-H2,True,16.196414304132702,33.68,33.68,787.5584378011106,854.9184378011106,,3.1736467930545715,,,Energy-based,0.56,2.2566480388079895,7177.2,1777.2422041105601,,,,
2046,NCC-Electricity,True,16.196414304132702,38.4,38.4,424.0317781956067,500.8317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2046,RE_PPA,True,2.739927272727273,0.0,0.0,243.63493552460133,243.63493552460133,191.37809613147607,,,,Energy-based,,,,,,,0.11,176.76
2047,Heat_Pump,True,1.7174854817474843,21.2,12.719999999999999,261.9895084485215,295.90950844852154,191.37809613147607,3.036774856780061,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2047,NCC-H2,True,16.196414304132702,33.06,33.06,753.5928911161196,819.7128911161196,,3.036774856780061,,,Energy-based,0.56,2.2566480388079895,7177.2,1700.5939197968341,,,,
2047,NCC-Electricity,True,16.196414304132702,37.8,37.800000000000004,424.0317781956067,499.63177819560667,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2047,RE_PPA,True,2.5116000000000005,0.0,0.0,219.36192262952144,219.36192262952144,191.37809613147607,,,,Energy-based,,,,,,,0.1,180.41
2048,Heat_Pump,True,1.7174854817474843,20.8,12.48,261.9895084485215,295.2695084485215,191.37809613147607,2.8999038433144344,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2048,NCC-H2,True,16.196414304132702,32.44,32.44,719.6275734313831,784.5075734313831,,2.8999038433144344,,,Energy-based,0.56,2.2566480388079895,7177.2,1623.9461522560832,,,,
2048,NCC-Electricity,True,16.196414304132702,37.2,37.2,424.0317781956067,498.43177819560674,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2048,RE_PPA,True,2.2325333333333335,0.0,0.0,182.70240328690195,182.70240328690195,191.37809613147607,,,,Energy-based,,,,,,,0.09,184.07
2049,Heat_Pump,True,1.7174854817474843,20.4,12.24,261.9895084485215,294.6295084485215,191.37809613147607,2.7630319070399247,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2049,NCC-H2,True,16.196414304132702,31.82,31.82,685.6620267463925,749.3020267463925,,2.7630319070399247,,,Energy-based,0.56,2.2566480388079895,7177.2,1547.297867942358,,,,
2049,NCC-Electricity,True,16.196414304132702,36.6,36.6,424.0317781956067,497.2317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2049,RE_PPA,True,1.8837000000000004,0.0,0.0,121.93653771586902,121.93653771586902,191.37809613147607,,,,Energy-based,,,,,,,0.08,187.72
2050,Heat_Pump,True,1.7174854817474843,20.0,12.0,261.9895084485215,293.9895084485215,191.37809613147607,2.626159970765414,2351173.8606772036,33856903.593751736,Energy-based,,,,,,,,
2050,NCC-H2,True,16.196414304132702,31.2,31.2,651.6964800614016,714.0964800614016,,2.626159970765414,,,Energy-based,0.56,2.2566480388079895,7177.2,1470.649583628632,,,,
2050,NCC-Electricity,True,16.196414304132702,36.0,36.0,424.0317781956067,496.0317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,7177.2,,5.0,956.8904806573803,0.0,
2050,RE_PPA,True,1.4352000000000003,0.0,0.0,-0.09519342619626057,-0.09519342619626057,191.37809613147607,,,,Energy-based,,,,,,,0.07,191.38
