facility_id,company,location,product,process,total_emissions_kt,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,emissions_2050_kt
1,Lotte Chemical,Daesan,Ethylene,Naphtha Cracker,2482.312842688789,0.0,0.0,89.87821646753378,0.0,1.5539763870803656,928.3364556084232
2,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,1918.150832986791,0.0,0.0,89.87821646753378,0.0,1.2007999354711916,717.3508975155996
3,LG Chem,Daesan,Ethylene,Naphtha Cracker,2933.6424504503866,0.0,0.0,89.87821646753378,0.0,1.8365175483677045,1097.1249020826822
4,Hanwha TotalEnergies,Daesan,Ethylene,Naphtha Cracker,3441.3882591821844,0.0,0.0,89.87821646753379,0.0,2.1543763548159616,1287.011904366223
5,Lotte Chemical,Yeosu,Ethylene,Naphtha Cracker,2775.6770877338267,0.0,0.0,89.87821646753378,0.0,1.737628141917136,1038.0489458166908
6,LG Chem,Yeosu,Ethylene,Naphtha Cracker,2324.347479972229,0.0,0.0,89.87821646753379,0.0,1.455086980629797,869.260499342432
7,Yeochon NCC,Yeosu,Ethylene,Naphtha Cracker,5156.440768676257,0.0,0.0,89.87821646753378,0.0,3.2280327677078504,1928.4080009684067
8,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,0.0,89.87821646753378,0.0,1.2714352257930264,759.548009134164
9,Daehan Oil Chemical,Onsan,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,0.0,89.87821646753378,0.0,1.2714352257930264,759.548009134164
10,S-Oil,Onsan,Ethylene,Naphtha Cracker,410.7099430630541,0.0,0.0,89.87821646753378,0.0,0.25711245677147865,153.59748629157542
11,SK Geocentric,Ulsan,Ethylene,Naphtha Cracker,1489.387705613273,0.0,0.0,89.87821646753379,0.0,0.9323858322482194,557.0018733650537
12,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,1173.7433875505797,0.0,0.0,89.87821646753379,0.0,0.6803896613703219,493.3537261802578
13,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,896.3131323113518,0.0,0.0,89.8782164675338,0.0,0.5195702868646095,376.7428454467423
14,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,962.4695777914752,0.0,0.0,89.87821646753379,0.0,0.5579195223236638,404.5500554678114
15,LG Chem,Daesan,Propylene,Naphtha Cracker,1451.1736427898074,0.0,0.0,89.87821646753379,0.0,0.8412090358760342,609.9646069137732
16,Hanwha TotalEnergies,Daesan,Propylene,Naphtha Cracker,2270.6599351887576,0.0,0.0,89.87821646753379,0.0,1.316244726723677,954.4152084650807
17,Lotte Chemical,Yeosu,Propylene,Naphtha Cracker,1367.944566218039,0.0,0.0,89.87821646753379,0.0,0.7929632235243205,574.9813426937185
18,LG Chem,Yeosu,Propylene,Naphtha Cracker,2774.3025523922793,0.0,0.0,89.87821646753379,0.0,1.6081937450571244,1166.1088073351548
19,Yeochon NCC,Yeosu,Propylene,Naphtha Cracker,2750.8276846412673,0.0,0.0,89.87821646753379,0.0,1.5945859518297176,1156.2417328115496
20,GS Caltex,Yeosu,Propylene,Naphtha Cracker,2070.056519861931,0.0,0.0,89.87821646753378,0.0,1.199959948234931,870.096571627
