year,fossil_emissions_mt,electricity_emissions_mt,total_emissions_mt,grid_ef_tco2_per_mwh,n_facilities_active,n_facilities_retired,remaining_capacity_fraction,capacity_multiplier,total_capacity_kt
2025,57.457916664485964,8.329744233038994,65.78766089752496,0.436,232,16,0.9595666859872484,1.0,96020.0
2026,55.734179164551385,7.751178777476789,63.48535794202817,0.4186,228,20,0.948274139068215,0.97,92043.3
2027,54.24027333127475,7.229857112550821,61.470130443825575,0.4012,228,20,0.948274139068215,0.944,89576.15999999999
2028,52.68890958133363,6.71421528285166,59.403124864185294,0.3838,226,22,0.9379809325844942,0.917,86069.62000000001
2029,44.09461639020124,5.655321409558177,49.74993779975942,0.3664,215,33,0.8752523334599165,0.891,78036.453
2030,43.302793873654416,5.27459064507269,48.57738451872711,0.349,207,41,0.8197789458957089,0.875,71778.0
2031,42.01608228426583,4.9135757244753755,46.92965800874121,0.3351,205,43,0.8178801990686148,0.849,69483.858
2032,40.72937069487724,4.564866651305908,45.294237346183145,0.3212,202,46,0.8152319469150361,0.823,67137.871
2033,39.44265910548866,4.229054353397629,43.67171345888629,0.3073,200,48,0.8137829032838326,0.797,64901.304000000004
2034,38.15594751610006,3.905589136576438,42.06153665267651,0.2934,198,50,0.8124837607179262,0.771,62683.842000000004
2035,37.41361390683742,3.6468522505833674,41.060466157420784,0.2795,197,51,0.8098255151599945,0.756,61263.216
2036,36.10025860692402,3.166244703170435,39.26650331009446,0.2516,194,54,0.8023404552995024,0.73,58609.51
2037,34.81449597160892,2.711443261761031,37.525939233369954,0.2236,191,57,0.7910279215717626,0.704,55725.119999999995
2038,33.528733336293826,2.2850472816169503,35.81378061791077,0.1957,188,60,0.7871504806827494,0.678,53404.026000000005
2039,30.659552097442244,1.8301001418116412,32.489652239253886,0.1678,179,69,0.7618871544780444,0.652,49707.828
2040,27.87952340340351,1.329879973317101,29.20940337672061,0.1398,159,89,0.6692582895289109,0.6,40182.0
2041,16.919096129523293,0.8666868095155658,17.785782939038857,0.1259,133,115,0.5152299482341655,0.6,30934.199999999997
2042,13.618008065441892,0.6654211901693494,14.283429255611239,0.1119,116,132,0.4589470949173545,0.6,27555.0
2043,13.618008065441892,0.5818192700824206,14.199827335524311,0.0979,115,133,0.45489976615433814,0.6,27312.0
2044,13.618008065441892,0.4992116311228124,14.117219696564703,0.084,115,133,0.45489976615433814,0.6,27312.0
2045,13.567574142655205,0.41459489148876133,13.982169034143967,0.07,111,137,0.4386105170587412,0.6,26334.0
2046,12.855462904467716,0.32054313520967925,13.176006039677395,0.056,101,147,0.4133471908540363,0.6,24817.2
2047,11.569396026512234,0.22328184181531585,11.79267786832755,0.042,86,162,0.32646453340795073,0.6,19600.8
2048,11.569396026512234,0.1487482511148767,11.718144277627111,0.028,82,166,0.3204684907960746,0.6,19240.8
2049,11.569396026512234,0.0743558549609951,11.643751881473229,0.014,80,168,0.31826994183838664,0.6,19108.8
2050,11.453167788674394,0.0,11.453167788674394,0.0,79,169,0.31637119501129257,0.6,18994.8
