facility_id,company,location,product,process,total_emissions_kt,tech_heat_pump_pct,tech_ncc_h2_pct,tech_ncc_elec_pct,tech_re_ppa_pct,abatement_mt,emissions_2050_kt
1,HD Hyundai Chemical,Daesan,Ethylene,Naphtha Cracker,1918.150832986791,0.0,0.0,58.15552431010582,0.0,0.7769752514403068,1141.1755815464844
2,LG Chem,Yeosu,Ethylene,Naphtha Cracker,2324.347479972229,0.0,0.0,58.15552431010582,0.0,0.9415111870394306,1382.8362929327982
3,GS Caltex,Yeosu,Ethylene,Naphtha Cracker,2030.9832349271903,0.0,0.0,58.15552431010582,0.0,0.8226796779956189,1208.3035569315714
4,S-Oil,Onsan,Ethylene,Naphtha Cracker,410.7099430630541,0.0,0.0,58.15552431010581,0.0,0.16636411266133624,244.34583040171785
5,Lotte Chemical,Daesan,Propylene,Naphtha Cracker,1173.7433875505797,0.0,0.0,58.15552431010581,0.0,0.4402448006571147,733.498586893465
6,HDHyundai Oilbank,Daesan,Propylene,Naphtha Cracker,896.3131323113518,0.0,0.0,58.15552431010582,0.0,0.3361869386836149,560.1261936277369
7,HD Hyundai Chemical,Daesan,Propylene,Naphtha Cracker,962.4695777914752,0.0,0.0,58.15552431010582,0.0,0.361000736538834,601.4688412526411
8,Lotte Chemical,Yeosu,Propylene,Naphtha Cracker,1367.944566218039,0.0,0.0,58.15552431010582,0.0,0.5130853040385646,854.8592621794744
9,LG Chem,Yeosu,Propylene,Naphtha Cracker,2774.3025523922793,0.0,0.0,58.15552431010582,0.0,1.0405786197349984,1733.7239326572808
10,GS Caltex,Yeosu,Propylene,Naphtha Cracker,2070.056519861931,0.0,0.0,58.15552431010581,0.0,0.7764317393407294,1293.6247805212015
11,S-Oil,Onsan,Propylene,Naphtha Cracker,1792.6262646227035,0.0,0.0,58.15552431010582,0.0,0.6723738773672298,1120.2523872554739
12,SK Advanced,Ulsan,Propylene,Naphtha Cracker,1280.4473318733594,0.0,0.0,58.15552431010582,0.0,0.4802670552623069,800.1802766110525
13,SK Energy,Ulsan,Propylene,Naphtha Cracker,1323.1289096024714,0.0,0.0,58.15552431010581,0.0,0.49627595710438377,826.8529524980876
14,Taekwang Industrial,Ulsan,Propylene,Naphtha Cracker,640.2236659366797,0.0,0.0,58.15552431010582,0.0,0.24013352763115345,400.09013830552624
15,Lotte Chemical,Daesan,Butadiene,Naphtha Cracker,491.50568679729133,0.0,0.0,58.15552431010581,0.0,0.1736768209101862,317.8288658871051
16,HD Hyundai Chemical,Daesan,Butadiene,Naphtha Cracker,421.6601418313603,0.0,0.0,58.15552431010582,0.0,0.14899643057031764,272.66371126104264
17,Kumho Petrochemical,Yeosu,Butadiene,Naphtha Cracker,380.2701892589569,0.0,0.0,58.15552431010582,0.0,0.13437101407261776,245.89917518633916
18,Lotte GS Chemical,Yeosu,Butadiene,Naphtha Cracker,336.2933646507783,0.0,0.0,58.15552431010582,0.0,0.11883150904381164,217.46185560696665
19,Lotte Chemical,Yeosu,Butadiene,Naphtha Cracker,413.8995257240348,0.0,0.0,58.15552431010582,0.0,0.14625416497699892,267.64536074703585
20,Daehan Oil Chemical,Ulsan,Butadiene,Naphtha Cracker,377.6833172231817,0.0,0.0,58.15552431010582,0.0,0.1334569255415115,244.22639168167018
21,OCI,Gwangyang,Benzene,BTX Plant,74.77198669147916,0.0,0.0,0.0,46.24285443004755,0.003889746358077521,70.88224033340164
22,Lotte Chemical,Daesan,Benzene,BTX Plant,89.72638402977498,0.0,0.0,0.0,46.24285443004755,0.0046676956296930255,85.05868840008195
23,HD Hyundai Chemical,Daesan,Benzene,BTX Plant,153.28257271753228,0.0,0.0,0.0,46.24285443004755,0.00797398003405892,145.30859268347336
24,HDHyundai Oilbank,Daesan,Benzene,BTX Plant,126.36465750859978,0.0,0.0,0.0,46.24285443004755,0.006573671345151011,119.79098616344876
25,LG Chem,Daesan,Benzene,BTX Plant,100.94218203349686,0.0,0.0,0.0,46.24285443004755,0.005251157583404653,95.69102445009221
26,Hanwha TotalEnergies,Daesan,Benzene,BTX Plant,473.68053569052046,0.0,0.0,0.0,46.24285443004755,0.024641543178421092,449.03899251209936
27,Lotte Chemical,Yeosu,Benzene,BTX Plant,87.85708436248801,0.0,0.0,0.0,46.24285443004755,0.004570451970741086,83.28663239174692
