year,technology,available,abatement_potential_mtco2,capex_ann_usd_per_tco2,opex_ann_usd_per_tco2,fuel_cost_diff_usd_per_tco2,total_cost_usd_per_tco2,re_price_usd_per_mwh,h2_price_usd_per_kg,electricity_consumption_mwh,fossil_fuel_replaced_gj,methodology,h2_consumption_ton_per_ton_ethylene,baseline_combustion_emissions_tco2_per_ton,ethylene_production_kt,h2_fuel_cost_per_ton_ethylene,electricity_consumption_mwh_per_ton_ethylene,electricity_cost_per_ton_ethylene,grid_ef_tco2_per_mwh,grid_price_usd_per_mwh
2030,Heat_Pump,True,1.9779707798125195,32.0,19.2,215.336278680398,266.536278680398,157.2988448504572,5.8783193435506735,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2030,NCC-H2,True,18.652870473592827,52.0,52.0,520.9779498140729,624.9779498140729,,5.8783193435506735,,,Energy-based,0.2,2.2566480388079895,8265.742,1175.6638687101347,,,,
2030,NCC-Electricity,True,18.652870473592827,54.0,54.0,348.52321262633814,456.52321262633814,157.2988448504572,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,786.4942242522859,0.0,
2030,RE_PPA,True,4.958616,0.0,0.0,130.06281616819064,130.06281616819064,157.2988448504572,,,,Energy-based,,,,,,,0.35,118.28
2031,Heat_Pump,True,1.9779707798125195,31.2,18.72,223.94972982761394,273.8697298276139,163.59079864447548,5.705731935093315,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2031,NCC-H2,True,18.652870473592827,50.54,50.54,505.6820414145936,606.7620414145936,,5.705731935093315,,,Energy-based,0.2,2.2566480388079895,8265.742,1141.146387018663,,,,
2031,NCC-Electricity,True,18.652870473592827,52.8,52.800000000000004,362.4641411313917,468.0641411313917,163.59079864447548,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,817.9539932223774,0.0,
2031,RE_PPA,True,4.924181166666667,0.0,0.0,145.66712812753667,145.66712812753667,163.59079864447548,,,,Energy-based,,,,,,,0.3359999999999999,121.93
2032,Heat_Pump,True,1.9779707798125195,30.4,18.24,232.9077190207185,281.5477190207185,170.1344305902545,5.533144526635955,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2032,NCC-H2,True,18.652870473592827,49.08,49.08,490.38613301511407,588.546133015114,,5.533144526635955,,,Energy-based,0.2,2.2566480388079895,8265.742,1106.628905327191,,,,
2032,NCC-Electricity,True,18.652870473592827,51.6,51.6,376.9627067766474,480.1627067766474,170.1344305902545,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,850.6721529512726,0.0,
2032,RE_PPA,True,4.886752,0.0,0.0,163.76628893475922,163.76628893475922,170.1344305902545,,,,Energy-based,,,,,,,0.322,125.59
2033,Heat_Pump,True,1.9779707798125195,29.6,17.759999999999998,242.2240277815473,289.5840277815473,176.93980781386472,5.360557118178597,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2033,NCC-H2,True,18.652870473592827,47.62,47.62,475.0902246156347,570.3302246156347,,5.360557118178597,,,Energy-based,0.2,2.2566480388079895,8265.742,1072.1114236357193,,,,
2033,NCC-Electricity,True,18.652870473592827,50.4,50.4,392.04121504771337,492.8412150477134,176.93980781386472,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,884.6990390693236,0.0,
2033,RE_PPA,True,4.845920181818182,0.0,0.0,184.88297602273138,184.88297602273138,176.93980781386472,,,,Energy-based,,,,,,,0.308,129.24
2034,Heat_Pump,True,1.9779707798125195,28.8,17.28,251.91298889280915,297.99298889280914,184.0174001264193,5.187969709721238,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2034,NCC-H2,True,18.652870473592827,46.16,46.160000000000004,459.79431621615544,552.1143162161554,,5.187969709721238,,,Energy-based,0.2,2.2566480388079895,8265.742,1037.5939419442477,,,,
2034,NCC-Electricity,True,18.652870473592827,49.2,49.2,407.72286364962184,506.1228636496219,184.0174001264193,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,920.0870006320964,0.0,
2034,RE_PPA,True,4.80119961904762,0.0,0.0,209.49754150171836,209.49754150171836,184.0174001264193,,,,Energy-based,,,,,,,0.294,132.9
2035,Heat_Pump,True,1.9779707798125195,28.0,16.8,261.9895084485215,306.78950844852153,191.37809613147607,5.015382301263879,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2035,NCC-H2,True,18.652870473592827,44.7,44.7,444.49840781667604,533.898407816676,,5.015382301263879,,,Energy-based,0.2,2.2566480388079895,8265.742,1003.0764602527759,,,,
2035,NCC-Electricity,True,18.652870473592827,48.0,48.0,424.0317781956067,520.0317781956066,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2035,RE_PPA,True,4.752007,0.0,0.0,238.38302665859152,238.38302665859152,191.37809613147607,,,,Energy-based,,,,,,,0.28,136.55
2036,Heat_Pump,True,1.9779707798125195,27.2,16.32,261.9895084485215,305.5095084485215,191.37809613147607,4.8448961286321754,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2036,NCC-H2,True,18.652870473592827,43.24,43.24,429.38872569524443,515.8687256952444,,4.8448961286321754,,,Energy-based,0.2,2.2566480388079895,8265.742,968.9792257264351,,,,
2036,NCC-Electricity,True,18.652870473592827,46.8,46.800000000000004,424.0317781956067,517.6317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2036,RE_PPA,True,4.689398212121212,0.0,0.0,239.10325295082274,239.10325295082274,191.37809613147607,,,,Energy-based,,,,,,,0.264,140.21
2037,Heat_Pump,True,1.9779707798125195,26.4,15.84,261.9895084485215,304.2295084485215,191.37809613147607,4.674409956000472,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2037,NCC-H2,True,18.652870473592827,41.78,41.78,414.2790435738129,497.8390435738129,,4.674409956000472,,,Energy-based,0.2,2.2566480388079895,8265.742,934.8819912000945,,,,
2037,NCC-Electricity,True,18.652870473592827,45.6,45.6,424.0317781956067,515.2317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2037,RE_PPA,True,4.618710870967742,0.0,0.0,239.9903845024044,239.9903845024044,191.37809613147607,,,,Energy-based,,,,,,,0.248,143.86
2038,Heat_Pump,True,1.9779707798125195,25.6,15.36,261.9895084485215,302.9495084485215,191.37809613147607,4.503922860559887,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2038,NCC-H2,True,18.652870473592827,40.32,40.32,399.16927966657636,479.80927966657634,,4.503922860559887,,,Energy-based,0.2,2.2566480388079895,8265.742,900.7845721119774,,,,
2038,NCC-Electricity,True,18.652870473592827,44.4,44.4,424.0317781956067,512.8317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2038,RE_PPA,True,4.538273551724138,0.0,0.0,240.9785501729454,240.9785501729454,191.37809613147607,,,,Energy-based,,,,,,,0.232,147.52
2039,Heat_Pump,True,1.9779707798125195,24.8,14.879999999999999,261.9895084485215,301.6695084485215,191.37809613147607,4.333436687928183,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2039,NCC-H2,True,18.652870473592827,38.86,38.86,384.0595975451447,461.7795975451447,,4.333436687928183,,,Energy-based,0.2,2.2566480388079895,8265.742,866.6873375856366,,,,
2039,NCC-Electricity,True,18.652870473592827,43.2,43.2,424.0317781956067,510.43177819560674,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2039,RE_PPA,True,4.445919592592593,0.0,0.0,242.21744657515717,242.21744657515717,191.37809613147607,,,,Energy-based,,,,,,,0.216,151.17
2040,Heat_Pump,True,1.9779707798125195,24.0,14.399999999999999,261.9895084485215,300.3895084485215,191.37809613147607,4.1629505152964805,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2040,NCC-H2,True,18.652870473592827,37.4,37.4,368.94991542371326,443.7499154237133,,4.1629505152964805,,,Energy-based,0.2,2.2566480388079895,8265.742,832.5901030592961,,,,
2040,NCC-Electricity,True,18.652870473592827,42.0,42.0,424.0317781956067,508.0317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2040,RE_PPA,True,4.338789,0.0,0.0,243.65397420984038,243.65397420984038,191.37809613147607,,,,Energy-based,,,,,,,0.2,154.83
2041,Heat_Pump,True,1.9779707798125195,23.6,14.16,261.9895084485215,299.7495084485215,191.37809613147607,3.992464342664777,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2041,NCC-H2,True,18.652870473592827,36.78,36.78,353.84023330228166,427.40023330228166,,3.992464342664777,,,Energy-based,0.2,2.2566480388079895,8265.742,798.4928685329554,,,,
2041,NCC-Electricity,True,18.652870473592827,41.4,41.4,424.0317781956067,506.8317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2041,RE_PPA,True,4.213026999999999,0.0,0.0,245.50818008564244,245.50818008564244,191.37809613147607,,,,Energy-based,,,,,,,0.184,158.48
2042,Heat_Pump,True,1.9779707798125195,23.2,13.92,261.9895084485215,299.1095084485215,191.37809613147607,3.8219772472241904,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2042,NCC-H2,True,18.652870473592827,36.16,36.160000000000004,338.730469395045,411.050469395045,,3.8219772472241904,,,Energy-based,0.2,2.2566480388079895,8265.742,764.395449444838,,,,
2042,NCC-Electricity,True,18.652870473592827,40.8,40.800000000000004,424.0317781956067,505.63177819560667,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2042,RE_PPA,True,4.063310333333333,0.0,0.0,247.78047569047527,247.78047569047527,191.37809613147607,,,,Energy-based,,,,,,,0.168,162.14
2043,Heat_Pump,True,1.9779707798125195,22.8,13.68,261.9895084485215,298.46950844852154,191.37809613147607,3.6514910745924873,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2043,NCC-H2,True,18.652870473592827,35.54,35.54,323.62078727361353,394.7007872736135,,3.6514910745924873,,,Energy-based,0.2,2.2566480388079895,8265.742,730.2982149184975,,,,
2043,NCC-Electricity,True,18.652870473592827,40.2,40.2,424.0317781956067,504.43177819560674,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2043,RE_PPA,True,3.8820743684210526,0.0,0.0,250.86368756349094,250.86368756349094,191.37809613147607,,,,Energy-based,,,,,,,0.152,165.79
2044,Heat_Pump,True,1.9779707798125195,22.4,13.44,261.9895084485215,297.8295084485215,191.37809613147607,3.481004901960784,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2044,NCC-H2,True,18.652870473592827,34.92,34.92,308.5111051521819,378.35110515218196,,3.481004901960784,,,Energy-based,0.2,2.2566480388079895,8265.742,696.2009803921568,,,,
2044,NCC-Electricity,True,18.652870473592827,39.6,39.6,424.0317781956067,503.2317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2044,RE_PPA,True,3.6581946470588234,0.0,0.0,254.97786199390794,254.97786199390794,191.37809613147607,,,,Energy-based,,,,,,,0.136,169.45
2045,Heat_Pump,True,1.9779707798125195,22.0,13.2,261.9895084485215,297.1895084485215,191.37809613147607,3.3105178065201986,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2045,NCC-H2,True,18.652870473592827,34.3,34.300000000000004,293.4013412449454,362.00134124494537,,3.3105178065201986,,,Energy-based,0.2,2.2566480388079895,8265.742,662.1035613040397,,,,
2045,NCC-Electricity,True,18.652870473592827,39.0,39.0,424.0317781956067,502.0317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2045,RE_PPA,True,3.3746136666666664,0.0,0.0,261.11565902108686,261.11565902108686,191.37809613147607,,,,Energy-based,,,,,,,0.12,173.1
2046,Heat_Pump,True,1.9779707798125195,21.6,12.959999999999999,261.9895084485215,296.5495084485215,191.37809613147607,3.1736467930545715,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2046,NCC-H2,True,18.652870473592827,33.68,33.68,281.2708706432538,348.6308706432538,,3.1736467930545715,,,Energy-based,0.2,2.2566480388079895,8265.742,634.7293586109143,,,,
2046,NCC-Electricity,True,18.652870473592827,38.4,38.4,424.0317781956067,500.8317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2046,RE_PPA,True,3.155482909090909,0.0,0.0,243.6349355246014,243.6349355246014,191.37809613147607,,,,Energy-based,,,,,,,0.11,176.76
2047,Heat_Pump,True,1.9779707798125195,21.2,12.719999999999999,261.9895084485215,295.90950844852154,191.37809613147607,3.036774856780061,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2047,NCC-H2,True,18.652870473592827,33.06,33.06,269.14031825575705,335.26031825575706,,3.036774856780061,,,Energy-based,0.2,2.2566480388079895,8265.742,607.3549713560122,,,,
2047,NCC-Electricity,True,18.652870473592827,37.8,37.800000000000004,424.0317781956067,499.63177819560667,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2047,RE_PPA,True,2.892526,0.0,0.0,219.36192262952144,219.36192262952144,191.37809613147607,,,,Energy-based,,,,,,,0.1,180.41
2048,Heat_Pump,True,1.9779707798125195,20.8,12.48,261.9895084485215,295.2695084485215,191.37809613147607,2.8999038433144344,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2048,NCC-H2,True,18.652870473592827,32.44,32.44,257.0098476540654,321.8898476540654,,2.8999038433144344,,,Energy-based,0.2,2.2566480388079895,8265.742,579.9807686628869,,,,
2048,NCC-Electricity,True,18.652870473592827,37.2,37.2,424.0317781956067,498.43177819560674,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2048,RE_PPA,True,2.571134222222222,0.0,0.0,182.70240328690195,182.70240328690195,191.37809613147607,,,,Energy-based,,,,,,,0.09,184.07
2049,Heat_Pump,True,1.9779707798125195,20.4,12.24,261.9895084485215,294.6295084485215,191.37809613147607,2.7630319070399247,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2049,NCC-H2,True,18.652870473592827,31.82,31.82,244.87929526656873,308.51929526656875,,2.7630319070399247,,,Energy-based,0.2,2.2566480388079895,8265.742,552.6063814079849,,,,
2049,NCC-Electricity,True,18.652870473592827,36.6,36.6,424.0317781956067,497.2317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2049,RE_PPA,True,2.1693945,0.0,0.0,121.93653771586905,121.93653771586905,191.37809613147607,,,,Energy-based,,,,,,,0.08,187.72
2050,Heat_Pump,True,1.9779707798125195,20.0,12.0,261.9895084485215,293.9895084485215,191.37809613147607,2.626159970765414,2707768.562879913,38991867.30547075,Energy-based,,,,,,,,
2050,NCC-H2,True,18.652870473592827,31.2,31.2,232.748742879072,295.148742879072,,2.626159970765414,,,Energy-based,0.2,2.2566480388079895,8265.742,525.2319941530828,,,,
2050,NCC-Electricity,True,18.652870473592827,36.0,36.0,424.0317781956067,496.0317781956067,191.37809613147607,,,,Energy-based,,2.2566480388079895,8265.742,,5.0,956.8904806573803,0.0,
2050,RE_PPA,True,1.652872,0.0,0.0,-0.09519342619626057,-0.09519342619626057,191.37809613147607,,,,Energy-based,,,,,,,0.07,191.38
