year,target_mt,bau_mt,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,rdh_mt,h2_consumption_kt,electricity_consumption_increase_twh,total_deployed_mt,actual_emissions_mt,shortfall_mt,cumulative_capex_musd
2025,66.19312069636608,66.19312069636608,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,66.19312069636608,0.0,0.0
2026,65.15035136839943,75.73786008522465,0.4486435704877927,0.0,0,10.138865146337434,0.0,0.0,0.002086192602768236,10.587508716825226,65.15035136839943,0.0,348.1474106985271
2027,63.98383949939783,75.35363136962833,1.2309267238930666,0.0,0,10.138865146337434,0.0,0.0,0.0057238092661027595,11.3697918702305,63.98383949939783,0.0,936.424342059293
2028,62.69358508936128,74.969402654032,1.7876053235190807,0.0,0,10.138865146337434,0.3493470948142028,0.0,0.008312364754363725,12.275817564670717,62.69358508936128,0.0,1570.5785791092972
2029,61.279588138289775,74.58517393843566,1.8660169717726656,0.0,0,10.138865146337434,1.3007036820357851,0.0,0.008676978918742894,13.305585800145884,61.279588138289775,0.0,2228.5599131434155
2030,59.74184864618333,74.20094522283934,1.9444286200262504,0.031024142516162145,0,10.138865146337434,2.3447786677761626,3.050476161851376,0.009041593083122065,14.459096576656009,59.74184864618333,0.0,2956.717633977648
2031,57.50462444361294,73.8940038925641,2.0070678102977917,1.8986678245397726,0,10.138865146337434,2.3447786677761626,186.68818759504813,0.009332865317884732,16.38937944895116,57.50462444361294,0.0,5106.506244586202
2032,55.186723818885625,73.58706256228888,2.069707000569334,3.846987928720323,0,10.138865146337434,2.3447786677761626,378.2584793561297,0.009624137552647405,18.400338743403253,55.186723818885625,0.0,7293.365866647456
2033,52.78814677200137,73.28012123201364,2.1323461908408756,5.8759844550578,0,10.138865146337434,2.3447786677761626,577.7613514450949,0.009915409787410071,20.491974460012273,52.78814677200137,0.0,9512.907702796056
2034,50.30889330296018,72.97317990173842,2.1949853811124176,7.985657403552226,0,10.138865146337434,2.3447786677761626,785.1968038619458,0.010206682022172743,22.66428659877824,50.30889330296018,0.0,11760.742955666687
2035,47.748963411762055,72.66623857146318,2.2576245713839596,10.176006774203572,0,10.138865146337434,2.3447786677761626,1000.5648366066794,0.010497954256935414,24.917275159701127,47.748963411762055,0.0,14032.482827893984
2036,44.05460569354078,72.05014769990355,2.383353593583673,13.1285445986655,0,10.138865146337434,2.3447786677761626,1290.8757209701582,0.01108259421016408,27.99554200636277,44.05460569354078,0.0,17037.18812898442
2037,40.25975102473883,71.43184861733475,2.509533257440016,16.178920521042304,0,10.138865146337434,2.3447786677761626,1590.8066225590844,0.011669329647096075,31.172097592595915,40.25975102473883,0.0,20054.301168701866
2038,36.36493778187718,70.81575774577512,2.6352622796397296,19.33191387014461,0,10.138865146337434,2.3447786677761626,1900.8274730919206,0.012253969600324745,34.450819963897935,36.36493778187718,0.0,23082.472547753714
2039,32.36998650611551,70.19966687421548,2.760991301839443,22.585045252146934,0,10.138865146337434,2.3447786677761626,2220.6944839850976,0.01283860955355341,37.82968036809997,32.36998650611551,0.0,26114.11661893328
2040,28.273999903252196,69.58136779164667,2.8871709656957862,25.93655310858509,0,10.138865146337434,2.3447786677761626,2550.234448449744,0.013425344990485406,41.307367888394474,28.273999903252196,0.0,29142.462989229913
2041,25.423663108651237,69.27442646137145,2.949810155967328,28.41730938263928,0,10.138865146337434,2.3447786677761626,2794.1569959761823,0.013716617225248078,43.8507633527202,25.423663108651247,1.0658141036401503e-14,31316.664816161054
2042,22.54829547505806,68.96527692008704,3.0128999878955,30.920437643019884,0,10.138865146337434,2.3447786677761626,3040.2792887799123,0.014009984943714077,46.41698144502897,22.54829547505806,0.0,33458.59512195035
2043,19.64789700247268,68.65612737880264,3.0759898198236715,33.4485967423927,0,10.138865146337434,2.3447786677761626,3288.8627608931806,0.014303352662180073,49.00823037632997,19.647897002472668,0.0,35569.29990756753
2044,16.72282527430926,68.34918604852741,3.1386290100952134,36.00408795000935,0,10.138865146337434,2.3447786677761626,3540.133686643805,0.014594624896942745,51.62636077421816,16.72282527430925,0.0,37649.3917503673
2045,13.772454519592996,68.040036507243,3.201718842023385,38.582219331513016,0,10.138865146337434,2.3447786677761626,3793.6307274500355,0.014887992615408742,54.26758198765,13.772454519593005,8.881784197001252e-15,39694.51181339013
2046,11.017963615674397,67.7308869659586,3.2648086739515567,40.96447086221905,0,10.138865146337434,2.3447786677761626,4027.8677092511266,0.01518136033387474,56.71292335028421,11.017963615674397,0.0,41537.09882387967
2047,8.263472711755798,67.42173742467419,3.327898505879728,43.34672239292507,0,10.138865146337434,2.3447786677761626,4262.1046910522155,0.015474728052340738,59.15826471291839,8.263472711755803,5.329070518200751e-15,43330.330825159646
2048,5.508981807837198,67.11258788338979,3.3909883378079,45.728973923631095,0,10.138865146337434,2.3447786677761626,4496.341672853305,0.015768095770806737,61.603606075552584,5.508981807837209,1.0658141036401503e-14,45074.2078172301
2049,2.754490903918599,66.8034383421054,3.3909883378079,48.17431528626531,0,10.138865146337434,2.3447786677761626,4736.782017994796,0.015768095770806737,64.04894743818681,2.7544909039185796,0.0,46786.924907619104
2050,0.0,66.49428880082098,3.3909883378079,50.61965664889948,0,10.138865146337434,2.3447786677761626,4977.222363136283,0.015768095770806737,66.49428880082098,0.0,0.0,48449.757034210335
