year,target_mt,bau_mt,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,h2_consumption_kt,electricity_consumption_increase_twh,total_deployed_mt,actual_emissions_mt,shortfall_mt,cumulative_capex_musd
2025,66.2,66.19312069636608,0.0,0.0,0,0,0.0,0.0,0.0,66.19312069636608,0,0.0
2026,63.620000000000005,63.93663240880843,0.3166324088084238,0.0,0,0,0.0,0.0014723407009591708,0.3166324088084238,63.620000000000005,0,273.57040121047817
2027,61.04,61.95942807070291,0.9194280707029137,0.0,0,0,0.0,0.004275340528768549,0.9194280707029137,61.04,0,772.6852092591157
2028,58.46,59.9313792785677,1.4713792785676958,0.0,0,0,0.0,0.006841913645339786,1.4713792785676958,58.46,0,1209.8305658880233
2029,55.879999999999995,57.98347694046218,2.103476940462187,0.0,0,0,0.0,0.00978116777314917,2.103476940462187,55.879999999999995,0,1687.6963982802586
2030,53.3,56.69806394265366,2.103476940462187,1.2945870021914772,0,0,0.7240419475343832,0.00978116777314917,3.398063942653664,53.3,0,3179.0606248048407
2031,50.699999999999996,54.7763938712148,2.103476940462187,1.9729169307526178,0,0,1.1034211022106364,0.00978116777314917,4.076393871214805,50.699999999999996,0,3938.5188128218933
2032,48.099999999999994,52.869235266442615,2.103476940462187,2.665758325980434,0,0,1.4909162896982295,0.00978116777314917,4.769235266442621,48.099999999999994,0,4691.775977713575
2033,45.5,50.9765881283371,2.103476940462187,3.373111187874912,0,0,1.8865275099971544,0.00978116777314917,5.476588128337099,45.5,0,5437.89177643987
2034,42.9,49.09845245689824,2.103476940462187,4.094975516436051,0,0,2.290254763107411,0.00978116777314917,6.198452456898238,42.9,0,6175.9258659607785
2035,40.3,47.932255246452755,2.103476940462187,5.528778305990571,0,0,3.092157889256472,0.00978116777314917,7.6322552464527575,40.3,0,7595.390627619752
2036,37.62,45.87635410834723,2.103476940462187,6.152877167885045,0,0,3.4412064697343654,0.00978116777314917,8.256354108347232,37.62,0,8193.027697769901
2037,34.94,43.84947590357505,2.103476940462187,6.805998963112863,0,0,3.8064871158349347,0.00978116777314917,8.90947590357505,34.94,0,8797.295982714679
2038,32.26,41.85162063213621,2.103476940462187,7.488143691674026,0,0,4.18799982755818,0.00978116777314917,9.591620632136213,32.26,0,9406.314796374085
2039,29.58,39.88278829403069,2.103476940462187,8.199311353568504,0,0,4.585744604904085,0.00978116777314917,10.302788294030691,29.58,0,10018.203452668095
2040,26.9,36.36707241781965,2.103476940462187,8.199311353568504,0,0,4.585744604904085,0.00978116777314917,10.302788294030691,26.06428412378896,0,10018.203452668095
2041,24.2,36.03219241781965,2.103476940462187,9.728715477357465,0,0,5.441116038790529,0.00978116777314917,11.832192417819652,24.2,0,11263.505466422019
2042,21.5,35.697312417819646,2.103476940462187,12.093835477357459,0,0,6.763890088007528,0.00978116777314917,14.197312417819646,21.5,0,13156.736724022014
2043,18.8,35.36243241781965,2.103476940462187,14.45895547735746,0,0,8.086664137224531,0.00978116777314917,16.562432417819647,18.8,0,15017.423930422014
2044,16.1,35.139179084486315,2.103476940462187,16.935702144024127,0,0,9.471869208067186,0.00978116777314917,19.039179084486314,16.1,0,16931.85003388868
2045,13.4,34.91592575115298,2.103476940462187,19.412448810690798,0,0,10.857074278909842,0.00978116777314917,21.515925751152984,13.399999999999999,0,18812.196103222017
2046,10.72,34.80429908448631,2.103476940462187,21.980822144024124,0,0,12.293524689051525,0.00978116777314917,24.08429908448631,10.719999999999999,0,20726.76432082201
2047,8.04,34.74848575115298,2.103476940462187,24.60500881069079,0,0,13.761190610006038,0.00978116777314917,26.708485751152978,8.04,0,22646.829221088676
2048,5.359999999999999,34.71499775115298,2.103476940462187,27.251520810690792,0,0,15.241342735285679,0.00978116777314917,29.35499775115298,5.359999999999999,0,24546.813116128676
2049,2.6799999999999997,34.70383508448631,2.103476940462187,29.92035814402412,0,0,16.73398106489045,0.00978116777314917,32.02383508448631,2.6799999999999997,0,26426.101612768674
2050,0.0,34.692672417819644,2.103476940462187,32.58919547735746,0,0,18.226619394495224,0.00978116777314917,34.692672417819644,0.0,0,28268.66690770201
